player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,71,2,19,50,53.1,51.3,31.1,60.0,57.2,0,0,0,0,0,3,0,2,1,0,3,2,19,9.5,2,21.0,0,0,0,84.0,0,0,2013,8
London Fletcher,424,LB,1,WAS,73,4,31,38,58.8,60.8,78.4,52.2,59.2,0,0,0,0,0,4,1,0,1,0,1,0,0,,0,,0,0,0,39.6,0,0,2013,8
John Abraham,591,ED,1,ARZ,53,33,12,8,70.8,65.9,73.9,63.8,85.3,6,1,1,4,0,2,0,0,2,0,1,0,0,,0,,0,0,1,39.6,1,0,2013,8
Paris Lenon,751,LB,1,DEN,2,0,1,1,64.1,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Justin Smith,776,DI,1,SF,47,30,17,0,57.8,52.6,68.1,62.5,,4,0,0,4,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Andre Carter,779,ED,1,NE,20,10,9,1,67.6,66.0,69.9,61.7,60.0,1,0,1,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Ryan Pickett,799,DI,1,GB,16,6,10,0,84.8,82.3,70.7,56.1,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Quentin Jammer,1013,CB,1,DEN,19,0,3,16,69.1,60.0,72.5,,69.2,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0,2013,8
Brett Keisel,1204,DI,1,PIT,56,21,35,0,86.1,78.0,74.7,74.7,,4,1,0,3,0,5,4,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Ryan Clark,1229,S,1,PIT,59,0,35,24,59.0,46.5,87.3,,66.3,0,0,0,0,0,9,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
James Harrison,1251,LB,1,CIN,28,12,11,5,69.0,65.8,77.3,61.5,66.1,3,1,0,2,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Terence Newman,1321,CB,1,CIN,42,0,15,27,77.0,66.2,29.5,,77.2,0,0,0,0,0,2,0,1,2,0,3,3,29,9.7,12,26.0,0,0,0,106.9,1,0,2013,8
Kevin Williams,1325,DI,1,MIN,40,21,19,0,50.9,58.1,69.4,58.6,60.0,1,0,0,1,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0,2013,8
Troy Polamalu,1332,S,1,PIT,59,3,35,21,73.9,49.8,56.8,88.2,74.7,2,1,0,1,1,2,0,1,2,0,0,0,0,,0,,0,1,0,0.0,0,0,2013,8
Calvin Pace,1334,ED,1,NYJ,41,13,15,13,59.0,66.2,79.0,53.0,55.2,0,0,0,0,0,5,0,0,3,0,1,1,9,9.0,6,9.0,0,0,0,104.2,0,0,2013,8
Nick Barnett,1345,LB,1,WAS,24,2,10,12,72.6,85.1,34.4,57.1,53.6,0,0,0,0,0,1,1,1,1,0,1,1,8,8.0,3,8.0,0,0,0,100.0,0,0,2013,8
Rashean Mathis,1355,CB,1,DET,55,0,22,33,67.0,69.5,79.7,,65.0,0,0,0,0,0,3,0,0,1,0,3,2,12,6.0,10,11.0,0,0,0,74.3,1,0,2013,8
Drayton Florence,1362,CB,1,CAR,58,0,7,51,73.2,60.2,75.2,,73.3,0,0,0,0,0,2,0,1,0,0,7,2,22,11.0,16,15.0,0,0,2,40.2,0,0,2013,8
Osi Umenyiora,1371,ED,1,ATL,47,21,25,1,68.9,79.5,70.8,57.3,60.0,1,0,0,1,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,1,2013,8
Chris Crocker,1399,CB,1,CIN,37,1,9,27,90.5,75.0,79.8,56.8,90.4,1,0,0,1,0,5,0,0,1,0,5,4,44,11.0,24,17.0,0,1,0,63.8,0,0,2013,8
Asante Samuel,1432,CB,1,ATL,54,0,30,24,88.7,71.4,76.8,,90.0,0,0,0,0,0,3,0,0,1,0,4,3,57,19.0,3,51.0,0,1,0,77.1,0,0,2013,8
Ike Taylor,1437,CB,1,PIT,59,0,35,24,50.0,81.9,37.7,,38.2,0,0,0,0,0,3,0,1,2,0,7,4,54,13.5,21,18.0,0,0,1,81.8,0,0,2013,8
Yeremiah Bell,1513,S,1,ARZ,83,11,14,58,56.9,62.4,80.2,39.4,59.9,2,0,0,2,0,3,1,0,0,0,3,2,23,11.5,2,15.0,0,0,0,89.6,0,0,2013,8
Chris Clemons,1585,ED,1,SEA,54,28,24,2,40.4,43.3,69.9,55.9,60.8,5,0,2,3,0,2,0,1,0,0,0,0,0,,0,,0,0,0,0.0,1,0,2013,8
Colin Cole,1589,DI,1,CAR,20,10,10,0,71.3,74.7,67.4,53.5,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Israel Idonije,1632,ED,1,DET,20,12,8,0,50.9,58.1,68.1,49.9,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Cullen Jenkins,1637,DI,1,NYG,41,32,9,0,46.1,44.8,,53.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Quintin Mikell,1662,S,1,CAR,12,0,6,6,79.5,62.6,78.2,,74.7,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
DeAngelo Hall,1729,CB,1,WAS,80,0,35,45,88.3,52.7,54.2,,90.8,0,0,0,0,0,6,0,1,0,0,8,5,40,8.0,25,11.0,0,2,1,35.4,0,0,2013,8
Jason Babin,1748,ED,1,JAX,36,12,23,1,70.0,69.9,69.5,57.8,60.0,2,0,0,2,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Karlos Dansby,1754,LB,1,ARZ,83,19,14,50,67.7,55.4,33.1,54.2,73.2,4,0,1,3,1,7,0,2,5,0,6,5,28,5.6,17,20.0,0,0,0,86.1,0,0,2013,8
Darnell Dockett,1785,DI,1,ARZ,67,55,12,0,53.6,65.8,71.4,50.5,70.3,3,0,0,3,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0,2013,8
Randy Starks,1792,DI,1,MIA,45,24,21,0,66.3,67.7,70.6,57.1,,1,0,0,1,0,3,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Shaun Phillips,1819,ED,1,DEN,41,20,17,4,57.3,51.5,26.1,53.8,76.1,2,0,0,2,0,1,0,3,0,0,0,0,0,,0,,0,1,0,0.0,0,0,2013,8
Isaac Sopoaga,1825,DI,1,PHI,47,19,28,0,59.1,57.9,70.8,60.0,,1,0,0,1,0,0,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
Jared Allen,1847,ED,1,MIN,61,34,27,0,61.3,63.1,69.9,56.6,,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,8
