player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Sam Bradford,5526,QB,1,PHI,62,56,37,66.1,380,6.8,1,0,76.0,76.6,50.7,40.5,5,2,8,3,0,91.4,1,17,2015,16
Zach Mettenberger,8813,QB,1,TEN,52,51,27,52.9,234,4.6,1,1,44.1,44.8,,33.5,1,2,1,2,0,63.7,0,12,2015,16
Philip Rivers,1725,QB,1,SD,50,49,31,63.3,277,5.7,1,0,70.8,69.6,,80.8,1,2,6,1,0,85.2,0,13,2015,16
Kirk Cousins,7102,QB,1,WAS,48,46,31,67.4,365,7.9,4,0,81.9,82.9,49.3,81.1,2,1,1,2,0,120.3,0,21,2015,16
Russell Wilson,7077,QB,1,SEA,49,41,25,61.0,289,7.0,2,1,71.7,78.1,38.2,34.7,4,1,3,1,2,88.4,4,15,2015,16
Ryan Mallett,6226,QB,1,BLT,42,41,28,68.3,274,6.7,1,0,76.1,74.6,,79.5,1,1,3,2,0,95.0,0,16,2015,16
Ryan Fitzpatrick,2467,QB,1,NYJ,44,41,26,63.4,296,7.2,3,0,70.4,70.6,54.6,79.6,1,1,2,1,1,109.4,2,17,2015,16
Brock Osweiler,7059,QB,1,DEN,44,39,27,69.2,299,7.7,1,0,71.5,69.9,63.2,79.9,3,0,1,2,0,100.3,2,13,2015,16
Ryan Tannehill,7014,QB,1,MIA,45,38,26,68.4,329,8.7,0,1,54.4,52.0,65.6,80.1,6,2,2,1,0,84.2,1,17,2015,16
Derek Carr,8671,QB,1,OAK,45,38,23,60.5,204,5.4,1,1,80.0,82.8,60.1,80.3,3,3,3,1,0,72.7,4,8,2015,16
Matthew Stafford,4924,QB,1,DET,41,37,29,78.4,301,8.1,2,0,85.4,81.4,73.2,80.3,2,1,1,0,0,118.6,2,16,2015,16
Drew Brees,802,QB,1,NO,37,36,25,69.4,412,11.4,3,0,82.7,83.0,60.5,79.9,1,0,0,2,0,135.4,0,18,2015,16
A.J. McCarron,8799,QB,1,CIN,39,35,22,62.9,200,5.7,1,0,76.6,77.8,51.9,29.3,2,0,2,3,1,87.8,2,16,2015,16
Blake Bortles,8638,QB,1,JAX,38,35,27,77.1,368,10.5,4,2,64.5,69.9,34.9,40.9,2,0,5,0,0,124.5,1,17,2015,16
Ben Roethlisberger,1732,QB,1,PIT,37,34,24,70.6,220,6.5,0,2,63.6,64.6,,79.0,3,0,2,0,0,63.4,0,11,2015,16
Blaine Gabbert,6162,QB,1,SF,37,33,22,66.7,225,6.8,2,0,61.6,58.6,65.6,28.5,3,0,0,1,0,106.3,1,11,2015,16
Johnny Manziel,8657,QB,1,CLV,41,32,13,40.6,136,4.3,0,1,40.0,28.0,87.0,79.7,0,0,0,3,0,40.6,9,12,2015,16
Tom Brady,698,QB,1,NE,33,31,22,71.0,231,7.5,1,1,72.7,71.4,60.0,78.3,2,0,0,2,0,89.6,0,13,2015,16
Kellen Moore,7466,QB,1,DAL,31,31,13,41.9,186,6.0,0,1,66.3,67.0,60.0,78.3,0,0,3,2,0,48.6,0,10,2015,16
Cam Newton,6153,QB,1,CAR,34,30,17,56.7,142,4.7,0,0,64.8,57.2,76.1,79.1,2,0,3,3,0,69.0,2,9,2015,16
Matt Ryan,4317,QB,1,ATL,33,30,23,76.7,306,10.2,1,0,90.7,93.2,38.8,28.5,2,0,4,1,0,119.6,1,14,2015,16
Jameis Winston,9434,QB,1,TB,32,29,15,51.7,295,10.2,2,1,65.6,67.2,51.9,78.4,1,1,2,0,0,96.2,2,14,2015,16
Eli Manning,1722,QB,1,NYG,33,29,15,51.7,234,8.1,1,3,30.0,36.7,60.0,27.7,4,1,5,1,2,50.7,0,7,2015,16
Aaron Rodgers,2241,QB,1,GB,38,28,15,53.6,151,5.4,1,1,55.9,51.9,74.9,18.0,8,1,2,0,0,66.2,2,8,2015,16
Jay Cutler,2956,QB,1,CHI,29,27,20,74.1,156,5.8,1,0,68.0,66.9,61.0,78.0,1,1,2,0,0,100.2,1,8,2015,16
Carson Palmer,1317,QB,1,ARZ,29,27,18,66.7,265,9.8,2,1,66.1,65.1,,77.6,2,0,1,1,0,107.8,0,13,2015,16
Teddy Bridgewater,8667,QB,1,MIN,30,25,15,60.0,168,6.7,1,0,67.4,66.7,59.4,77.4,3,1,0,3,1,93.4,2,10,2015,16
Brandon Weeden,7028,QB,1,HST,27,24,15,62.5,200,8.3,2,0,75.1,74.4,59.4,25.7,1,1,0,1,0,116.7,2,14,2015,16
Case Keenum,7323,QB,1,SL,25,23,14,60.9,103,4.5,1,0,66.2,68.8,51.1,77.1,0,0,3,0,0,86.0,2,7,2015,16
Alex Smith,2218,QB,1,KC,27,22,15,68.2,125,5.7,2,1,73.9,67.5,75.4,77.9,1,0,0,1,0,93.9,4,11,2015,16
Tyrod Taylor,6332,QB,1,BUF,27,18,13,72.2,179,9.9,0,1,66.8,67.9,63.7,79.1,3,0,0,0,0,80.6,6,9,2015,16
Matt Hasselbeck,408,QB,1,IND,16,15,8,53.3,99,6.6,0,0,39.3,40.2,,74.5,1,1,1,1,0,74.0,0,5,2015,16
Charlie Whitehurst,3026,QB,1,IND,15,14,9,64.3,78,5.6,0,0,56.6,55.9,60.0,74.0,1,0,1,0,0,78.9,0,6,2015,16
Ryan Nassib,7892,QB,1,NYG,5,5,5,100.0,68,13.6,1,0,62.9,62.5,,68.0,0,0,0,0,0,158.3,0,4,2015,16
B.J. Daniels,8020,WR,1,HST,2,2,1,50.0,7,3.5,0,0,59.7,62.1,57.6,72.2,0,0,0,0,0,58.3,0,0,2015,16
Drew Stanton,3659,QB,1,ARZ,1,1,1,100.0,4,4.0,0,0,62.8,60.5,60.0,66.7,0,0,0,0,0,83.3,0,0,2015,16
Scott Tolzien,6749,QB,1,GB,2,1,1,100.0,4,4.0,0,0,36.0,58.9,60.0,17.6,1,0,0,0,0,83.3,0,0,2015,16
