player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
David Akers,295,K,1,DET,64.3,4,4,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2013,1
Phil Dawson,422,K,1,SF,51.8,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2013,1
Sebastian Janikowski,595,K,1,OAK,49.1,2,2,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2013,1
Rian Lindell,754,K,1,TB,80.3,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,1
Jay Feely,955,K,1,ARZ,50.6,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2013,1
Rob Bironas,1218,K,1,TEN,64.9,1,1,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,0,0,,2013,1
Matt Bryant,1223,K,1,ATL,61.1,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,1
Billy Cundiff,1230,K,1,CLV,61.9,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,1
Josh Brown,1520,K,1,NYG,61.4,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,1
Mike Nugent,2264,K,1,CIN,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Robbie Gould,2607,K,1,CHI,76.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,1
Nick Novak,2726,K,1,SD,61.2,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Shaun Suisham,2796,K,1,PIT,60.1,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Stephen Gostkowski,3063,K,1,NE,66.8,2,2,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,2013,1
Matt Prater,3471,K,1,DEN,61.7,7,7,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Nick Folk,3794,K,1,NYJ,90.9,1,1,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2013,1
Mason Crosby,3809,K,1,GB,61.2,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Stephen Hauschka,4655,K,1,SEA,62.9,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,1
Dan Carpenter,4697,K,1,BUF,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Garrett Hartley,4900,K,1,NO,65.9,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,1
Ryan Succop,5180,K,1,KC,61.2,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Graham Gano,5443,K,1,CAR,60.1,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,1
Alex Henery,6272,K,1,PHI,65.1,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,1
Dan Bailey,6796,K,1,DAL,65.9,3,3,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,2013,1
Kai Forbath,6860,K,1,WAS,45.7,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2013,1
Randy Bullock,7154,K,1,HST,61.5,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,2013,1
Greg Zuerlein,7163,K,1,SL,83.6,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,0,,2013,1
Blair Walsh,7167,K,1,MIN,66.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,1
Justin Tucker,7604,K,1,BLT,62.3,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,1
Caleb Sturgis,7948,K,1,MIA,69.4,2,2,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2013,1
