player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,75.9,0,0,0,0,0,2013,13
David Akers,295,K,1,DET,0,0,0,0,0,7,60.0,,,,,48.4,0,0,0,0,0,2013,13
Charles Woodson,330,S,1,OAK,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2013,13
Patrick Mannelly,410,LS,1,CHI,0,0,0,7,0,6,36.4,,,,,,0,0,0,0,0,2013,13
Phil Dawson,422,K,1,SF,0,6,0,0,0,5,60.0,60.0,,,,64.8,0,0,0,0,0,2013,13
London Fletcher,424,LB,1,WAS,0,0,1,0,3,0,60.1,,,,,,0,0,0,0,0,2013,13
Brian Moorman,562,P,1,BUF,0,0,0,7,0,5,60.7,,,59.9,,,0,0,0,0,0,2013,13
John Abraham,591,ED,1,ARZ,0,0,2,0,1,0,59.8,,,,,,0,0,0,0,0,2013,13
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,4,60.0,60.0,,,,64.4,0,0,0,0,0,2013,13
Shane Lechler,673,P,1,HST,0,0,0,3,0,5,60.5,,,64.3,,,0,0,0,0,0,2013,13
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,3,45.0,,,,,,0,0,0,0,0,2013,13
Paris Lenon,751,LB,1,DEN,0,6,4,0,0,0,61.5,,,,,,0,0,0,0,0,2013,13
Rian Lindell,754,K,1,TB,0,0,0,0,0,3,60.0,,,,,53.2,0,0,0,0,0,2013,13
Justin Smith,776,DI,1,SF,0,0,1,0,2,0,60.1,,,,,,0,0,0,0,0,2013,13
Andre Carter,779,ED,1,NE,0,0,1,0,5,0,59.4,,,,,,0,0,0,0,0,2013,13
Santana Moss,786,WR,1,WAS,0,0,6,0,0,0,60.1,,,,62.7,,0,0,0,0,0,2013,13
Dominic Raiola,820,C,1,DET,0,0,0,0,0,7,60.8,,,,,,0,0,0,0,0,2013,13
Roberto Garza,856,C,1,CHI,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2013,13
Jay Feely,955,K,1,ARZ,0,4,0,0,0,3,60.0,60.0,,,,60.9,0,0,0,0,0,2013,13
Julius Peppers,1010,ED,1,CHI,0,0,1,0,7,0,59.3,,,,,,0,0,0,0,0,2013,13
Quentin Jammer,1013,CB,1,DEN,0,6,4,0,3,0,41.8,,,,,,0,0,1,0,1,2013,13
Bryant McKinnie,1015,T,1,MIA,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2013,13
Andre Gurode,1044,C,1,OAK,0,0,0,0,0,4,60.9,,,,,,0,0,0,0,0,2013,13
Will Witherspoon,1079,LB,1,SL,2,0,0,5,5,0,59.0,,,,,,0,0,0,0,0,2013,13
Dave Zastudil,1113,P,1,ARZ,0,0,0,5,0,3,60.4,,,62.5,,,0,0,0,0,0,2013,13
Jonathan Goodwin,1146,C,1,SF,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2013,13
Brett Keisel,1204,DI,1,PIT,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,13
Rob Bironas,1218,K,1,TEN,0,3,0,0,0,2,60.0,60.0,,,,60.6,0,0,0,0,0,2013,13
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,66.2,0,0,0,0,0,2013,13
Ryan Clark,1229,S,1,PIT,0,0,0,0,6,0,60.0,,,,,,0,0,0,0,0,2013,13
Billy Cundiff,1230,K,1,CLV,0,5,0,0,0,5,60.0,60.0,,,,50.3,0,0,0,0,0,2013,13
James Harrison,1251,LB,1,CIN,0,0,2,0,2,0,59.9,,,,,,0,0,0,0,0,2013,13
Terence Newman,1321,CB,1,CIN,0,0,1,0,2,0,60.3,,,,,,0,0,0,0,0,2013,13
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2013,13
Kevin Williams,1325,DI,1,MIN,0,0,3,0,4,0,60.0,,,,,,0,0,0,0,0,2013,13
Troy Polamalu,1332,S,1,PIT,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2013,13
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,6,0,60.4,,,,,,0,0,0,0,0,2013,13
Dallas Clark,1340,TE,1,BLT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,13
Nick Barnett,1345,LB,1,WAS,5,2,5,7,1,0,44.7,,,,,,1,0,0,1,0,2013,13
Anquan Boldin,1369,WR,1,SF,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,13
Cory Redding,1381,DI,1,IND,0,0,0,0,2,0,59.9,,,,,,0,0,0,0,0,2013,13
Jason Witten,1384,TE,1,DAL,1,0,0,0,0,5,60.0,,,,,,0,0,0,0,0,2013,13
Wade Smith,1393,G,1,HST,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2013,13
Chris Crocker,1399,CB,1,CIN,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2013,13
Ike Taylor,1437,CB,1,PIT,0,0,0,0,6,0,60.4,,,,,,0,0,0,0,0,2013,13
Aubrayo Franklin,1455,DI,1,IND,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,13
