player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Antonio Brown,5718,WR,1,PIT,19,10,52.6,157,0,85.7,85.0,78.7,72.5,,15.7,43,4.3,49,7,0,3,0,1,40.8,1,0,2017,5
A.J. Green,6156,WR,1,CIN,13,7,53.8,189,1,73.3,72.5,52.1,17.7,,27.0,81,11.6,77,4,1,2,1,0,85.1,0,0,2017,5
DeAndre Hopkins,7808,WR,1,HST,12,4,33.3,52,3,76.6,75.6,72.1,67.0,,13.0,9,2.3,34,4,0,0,0,0,87.5,0,0,2017,5
Chris Hogan,6468,WR,1,NE,11,8,72.7,74,1,70.1,69.8,76.5,70.8,,9.3,23,2.9,19,5,0,1,0,0,83.1,0,0,2017,5
Marquise Goodwin,7859,WR,1,SF,11,5,45.5,116,0,80.7,80.2,73.4,68.0,,23.2,7,1.4,51,5,0,0,0,0,83.9,1,0,2017,5
Keenan Allen,7857,WR,1,LAC,11,4,36.4,67,0,56.6,56.0,27.0,67.0,,16.8,10,2.5,18,4,3,1,0,0,19.9,1,0,2017,5
Travis Kelce,7844,TE,1,KC,11,8,72.7,98,0,92.0,91.7,76.5,70.1,65.9,12.3,43,5.4,26,5,0,0,0,2,99.8,0,0,2017,5
Pierre Garcon,4519,WR,1,SF,11,8,72.7,94,0,72.7,71.8,76.5,70.1,,11.8,33,4.1,25,6,0,0,0,0,98.3,0,0,2017,5
Le'Veon Bell,7829,HB,1,PIT,10,10,100.0,46,0,64.5,59.9,78.0,77.3,79.4,4.6,45,4.5,9,3,0,0,0,1,85.8,0,0,2017,5
Jason Witten,1384,TE,1,DAL,10,8,80.0,61,0,70.3,69.7,76.5,70.1,73.9,7.6,11,1.4,14,5,0,0,1,1,92.1,0,0,2017,5
Davante Adams,8688,WR,1,GB,10,7,70.0,66,2,81.6,75.8,52.1,69.5,,9.4,12,1.7,14,5,1,0,0,0,127.5,0,0,2017,5
Andre Ellington,7968,HB,1,ARZ,10,9,90.0,65,0,61.4,62.5,57.0,71.3,77.1,7.2,90,10.0,13,1,1,0,0,0,93.8,0,0,2017,5
