player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
DeMarco Murray,6223,HB,1,DAL,34,31,81,2.6,2,65.8,67.4,80.0,60.0,61,1.97,21,4,2,0,1,0,2014,15
C.J. Anderson,8101,HB,1,DEN,34,29,85,2.9,0,74.8,69.6,79.9,60.0,59,2.03,9,3,7,0,0,0,2014,15
Arian Foster,5398,HB,1,HST,31,26,99,3.8,0,70.3,73.8,79.4,54.2,66,2.54,18,3,5,0,0,0,2014,15
Jeremy Hill,8690,HB,1,CIN,26,25,148,5.9,2,57.7,65.8,20.5,60.0,87,3.48,21,9,6,2,0,0,2014,15
Jonathan Stewart,4327,HB,1,CAR,26,22,76,3.5,0,45.0,43.7,26.5,60.0,46,2.09,15,4,3,1,0,0,2014,15
Marshawn Lynch,3628,HB,1,SEA,23,21,91,4.3,1,75.5,76.8,78.1,60.0,58,2.76,15,7,11,0,0,0,2014,15
Le'Veon Bell,7829,HB,1,PIT,22,20,47,2.4,2,65.1,59.7,77.9,60.0,28,1.4,13,6,3,0,0,0,2014,15
Fred Jackson,3368,HB,1,BUF,23,20,71,3.6,0,64.8,68.0,77.8,60.0,56,2.8,13,4,6,0,0,0,2014,15
Andre Williams,8748,HB,1,NYG,21,18,44,2.4,0,41.2,38.3,76.7,60.0,22,1.22,6,1,1,0,0,0,2014,15
Mark Ingram II,6180,HB,1,NO,20,17,59,3.5,1,78.0,76.4,76.5,60.0,27,1.59,15,3,2,0,0,0,2014,15
Justin Forsett,4547,HB,1,BLT,19,16,48,3.0,0,48.4,48.8,76.7,60.0,18,1.13,6,1,2,0,0,0,2014,15
Lamar Miller,7097,HB,1,MIA,19,16,47,2.9,0,63.2,63.7,76.4,60.0,26,1.63,13,3,2,0,0,0,2014,15
Shonn Greene,4988,HB,1,TEN,17,16,50,3.1,0,60.1,59.2,76.0,60.0,24,1.5,8,0,1,0,0,0,2014,15
LeSean McCoy,4976,HB,1,PHI,17,16,64,4.0,0,61.3,61.8,76.4,60.0,31,1.94,14,2,1,0,0,0,2014,15
Matt Forte,4358,HB,1,CHI,17,16,78,4.9,0,59.5,68.3,76.6,60.0,29,1.81,19,5,3,0,0,0,2014,15
Eddie Lacy,7842,HB,1,GB,15,15,97,6.5,1,77.6,76.8,76.6,,37,2.47,22,5,1,0,0,0,2014,15
Giovani Bernard,7818,HB,1,CIN,15,15,79,5.3,0,68.8,66.5,76.1,,40,2.67,14,5,2,0,0,0,2014,15
Kerwynn Williams,8013,HB,1,ARZ,16,15,75,5.0,0,48.1,57.7,24.2,57.8,46,3.07,19,5,4,1,0,0,2014,15
Joique Bell,5797,HB,1,DET,17,15,62,4.1,0,66.1,64.8,76.5,59.7,36,2.4,15,3,3,0,0,0,2014,15
Stepfan Taylor,7922,HB,1,ARZ,16,14,61,4.4,0,59.9,59.2,75.1,60.0,26,1.86,21,2,1,0,0,0,2014,15
Doug Martin,7035,HB,1,TB,14,14,96,6.9,0,55.9,58.7,75.3,,21,1.5,63,3,0,0,0,0,2014,15
Alfred Morris,7165,HB,1,WAS,16,14,49,3.5,0,60.5,61.9,75.1,60.0,22,1.57,14,3,1,0,0,0,2014,15
Toby Gerhart,5576,HB,1,JAX,14,13,54,4.2,0,56.7,53.2,75.2,60.0,30,2.31,10,3,2,0,0,0,2014,15
Tre Mason,8710,HB,1,SL,14,13,33,2.5,0,54.1,52.9,22.4,60.0,21,1.62,10,1,0,1,0,0,2014,15
Jamaal Charles,4387,HB,1,KC,13,12,52,4.3,0,53.3,62.5,74.9,60.0,20,1.67,15,1,4,0,1,0,2014,15
Chris Ivory,6007,HB,1,NYJ,14,12,25,2.1,1,59.7,64.3,75.1,60.0,15,1.25,12,2,2,0,1,0,2014,15
Latavius Murray,7962,HB,1,OAK,12,12,59,4.9,0,62.2,70.1,75.0,,35,2.92,25,4,2,0,0,0,2014,15
