player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Rex Burkhead,7971,HB,1,CIN,28,27,119,4.4,2,71.5,71.5,79.2,60.0,65,2.41,17,9,2,0,0,0,2016,17
Jordan Howard,10784,HB,1,CHI,26,23,135,5.9,0,81.1,76.3,78.1,60.0,63,2.74,18,8,3,0,0,0,2016,17
DeAngelo Williams,2972,HB,1,PIT,25,23,67,2.9,1,63.6,60.9,78.3,59.6,45,1.96,17,5,1,0,0,0,2016,17
Justin Forsett,4547,HB,1,DEN,25,22,90,4.1,0,51.6,52.9,26.2,60.0,77,3.5,64,2,3,1,0,0,2016,17
Bilal Powell,6278,HB,1,NYJ,22,22,122,5.5,0,75.0,74.2,78.1,,83,3.77,25,7,3,0,0,0,2016,17
Paul Perkins,10783,HB,1,NYG,22,21,102,4.9,0,67.3,66.6,77.7,60.0,45,2.14,22,4,1,0,0,0,2016,17
Shaun Draughn,6440,HB,1,SF,25,21,41,2.0,2,64.5,66.9,78.0,60.0,37,1.76,10,6,3,0,0,0,2016,17
Jonathan Stewart,4327,HB,1,CAR,22,20,65,3.3,1,50.1,52.2,77.3,60.0,48,2.4,13,3,2,0,0,0,2016,17
Mark Ingram II,6180,HB,1,NO,20,20,103,5.2,1,72.0,72.0,78.2,,83,4.15,38,5,7,0,0,0,2016,17
Zach Zenner,9761,HB,1,DET,21,20,69,3.5,1,67.1,64.5,77.7,60.0,45,2.25,15,5,2,0,0,0,2016,17
Isaiah Crowell,9295,HB,1,CLV,23,19,152,8.0,0,63.2,62.6,26.0,59.3,108,5.68,67,7,4,1,0,0,2016,17
Corey Grant,9827,HB,1,JAX,20,18,122,6.8,1,74.9,75.3,77.1,60.0,96,5.33,57,5,3,0,0,0,2016,17
Rashad Jennings,5174,HB,1,NYG,18,18,52,2.9,1,53.3,53.4,76.7,60.0,37,2.06,6,1,0,0,0,0,2016,17
Andre Williams,8748,HB,1,SD,18,18,87,4.8,0,81.1,83.1,76.5,,51,2.83,14,6,1,0,0,0,2016,17
Jacquizz Rodgers,6297,HB,1,TB,17,17,75,4.4,0,63.8,63.8,76.4,,37,2.18,26,4,2,0,0,0,2016,17
Jerick McKinnon,8731,HB,1,MIN,17,16,89,5.6,1,69.3,66.6,76.4,60.0,38,2.38,36,3,4,0,0,0,2016,17
Charcandrick West,9047,HB,1,KC,17,16,58,3.6,0,74.7,69.3,76.8,60.0,34,2.13,14,3,1,0,0,0,2016,17
Frank Gore,2282,HB,1,IND,17,16,62,3.9,0,58.5,58.0,76.2,60.0,41,2.56,18,2,1,0,0,0,2016,17
Jay Ajayi,9582,HB,1,MIA,17,16,59,3.7,0,68.2,65.1,76.7,60.0,51,3.19,11,2,3,0,0,0,2016,17
Derrick Henry,10679,HB,1,TEN,17,15,65,4.3,1,61.1,60.0,75.7,60.0,42,2.8,14,5,4,0,0,0,2016,17
Mike Gillislee,7946,HB,1,BUF,15,15,40,2.7,1,60.1,61.0,75.3,60.0,44,2.93,16,6,0,0,0,0,2016,17
LeGarrette Blount,5863,HB,1,NE,15,14,51,3.6,1,56.2,60.4,75.1,60.0,28,2.0,19,3,2,0,1,0,2016,17
Todd Gurley II,9443,HB,1,LA,16,14,40,2.9,0,66.6,68.8,76.0,60.0,31,2.21,8,2,3,0,0,0,2016,17
Devontae Booker,10770,HB,1,DEN,14,14,57,4.1,1,64.1,54.6,75.9,,34,2.43,12,3,2,0,0,0,2016,17
Rob Kelley,11090,HB,1,WAS,12,12,33,2.8,0,56.6,56.7,74.7,,20,1.67,7,1,1,0,0,0,2016,17
Kerwynn Williams,8013,HB,1,ARZ,12,12,60,5.0,1,54.1,55.2,74.7,,40,3.33,21,3,2,0,0,0,2016,17
Devonta Freeman,8738,HB,1,ATL,14,12,96,8.0,1,72.3,62.6,75.5,60.0,15,1.25,75,1,0,0,0,0,2016,17
Alfred Blue,8816,HB,1,HST,11,11,28,2.5,0,62.2,61.5,74.6,,14,1.27,10,3,0,0,0,0,2016,17
DeMarco Murray,6223,HB,1,TEN,12,11,21,1.9,0,53.6,52.6,74.5,60.0,10,0.91,7,0,0,0,0,0,2016,17
Dion Lewis,6301,HB,1,NE,11,11,48,4.4,0,66.0,62.9,75.4,,25,2.27,12,3,1,0,0,0,2016,17
Kenneth Dixon,10768,HB,1,BLT,10,10,44,4.4,1,74.3,76.6,74.2,,33,3.3,12,5,3,0,0,0,2016,17
