player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Latavius Murray,7962,HB,1,OAK,14,13,39,3.0,0,66.3,62.8,75.8,60.0,22,1.69,11,1,2,0,0,0,2015,5
LeGarrette Blount,5863,HB,1,NE,14,13,74,5.7,0,56.5,57.0,75.1,60.0,33,2.54,34,2,1,0,0,0,2015,5
Eddie Lacy,7842,HB,1,GB,14,13,27,2.1,0,51.8,50.7,74.9,60.0,21,1.62,8,0,0,0,0,0,2015,5
Charles Sims,8704,HB,1,TB,12,12,51,4.3,0,65.1,53.9,75.6,,12,1.0,15,1,2,0,0,0,2015,5
Mark Ingram II,6180,HB,1,NO,13,12,57,4.8,0,56.8,53.8,74.8,60.0,30,2.5,17,3,0,0,0,0,2015,5
Jamaal Charles,4387,HB,1,KC,13,12,58,4.8,0,61.9,67.7,74.5,60.0,19,1.58,15,3,1,0,0,0,2015,5
Rashad Jennings,5174,HB,1,NYG,11,11,46,4.2,0,63.7,58.0,75.1,,23,2.09,7,4,1,0,0,0,2015,5
Matt Jones,9528,HB,1,WAS,11,11,20,1.8,1,66.3,63.5,74.1,,11,1.0,7,2,0,0,0,0,2015,5
T.J. Yeldon,9469,HB,1,JAX,11,11,32,2.9,0,65.7,58.1,75.1,,27,2.45,10,1,1,0,0,0,2015,5
Chris Johnson,4338,HB,1,ARZ,11,11,103,9.4,0,60.6,60.1,74.3,,41,3.73,40,3,2,0,0,0,2015,5
C.J. Anderson,8101,HB,1,DEN,11,11,22,2.0,0,51.8,49.1,74.4,,16,1.45,10,1,2,0,0,0,2015,5
Zach Zenner,9761,HB,1,DET,11,10,30,3.0,0,57.1,55.7,74.1,60.0,14,1.4,12,1,0,0,0,0,2015,5
Dan Herron,7179,HB,1,BUF,9,9,28,3.1,0,37.1,39.9,20.1,,15,1.67,8,0,0,1,0,0,2015,5
Duke Johnson Jr.,9510,HB,1,CLV,10,9,22,2.4,0,48.8,47.8,74.9,60.0,15,1.67,6,1,0,0,0,0,2015,5
Dexter McCluster,5561,HB,1,TEN,9,8,20,2.5,0,51.6,54.8,76.9,60.0,10,1.25,8,0,0,0,1,0,2015,5
Alfred Morris,7165,HB,1,WAS,8,8,15,1.9,0,50.6,52.0,72.1,,12,1.5,4,0,0,0,0,0,2015,5
Javorius Allen,9558,HB,1,BLT,8,8,58,7.3,0,58.6,59.1,72.1,,12,1.5,44,1,1,0,0,0,2015,5
Ryan Mathews,5537,HB,1,PHI,8,8,73,9.1,1,75.9,73.2,73.2,,25,3.13,33,5,0,0,0,0,2015,5
Jeremy Hill,8690,HB,1,CIN,9,8,13,1.6,0,48.9,54.3,73.1,60.0,10,1.25,5,0,0,0,0,0,2015,5
Tyrod Taylor,6332,QB,1,BUF,23,4,76,9.5,1,80.1,81.9,78.2,60.0,33,4.13,26,3,5,0,1,0,2015,5
Aaron Rodgers,2241,QB,1,GB,19,1,39,4.9,0,59.9,70.3,79.3,60.0,4,0.5,18,3,0,1,1,0,2015,5
Andy Dalton,6187,QB,1,CIN,28,4,18,2.6,1,77.0,49.6,81.7,60.0,10,1.43,6,3,0,0,0,0,2015,5
Charcandrick West,9047,HB,1,KC,8,7,31,4.4,0,60.1,60.5,71.9,60.0,14,2.0,9,2,0,0,0,0,2015,5
Anthony Dixon,5696,HB,1,BUF,13,7,19,2.7,0,60.8,51.7,72.7,60.0,8,1.14,6,1,0,0,0,0,2015,5
Antonio Andrews,9014,HB,1,TEN,7,7,9,1.3,1,63.7,58.6,73.2,,9,1.29,5,2,0,0,0,0,2015,5
Bishop Sankey,8689,HB,1,TEN,9,7,20,2.9,0,67.2,61.0,75.2,60.0,14,2.0,9,0,2,0,0,0,2015,5
Ronnie Hillman,7069,HB,1,DEN,7,7,21,3.0,0,50.2,50.3,71.9,,5,0.71,6,1,0,0,0,0,2015,5
Ameer Abdullah,9487,HB,1,DET,7,6,16,2.7,0,41.7,33.5,12.4,60.0,16,2.67,5,0,2,1,0,0,2015,5
Dion Lewis,6301,HB,1,NE,8,6,34,5.7,0,77.0,70.2,73.8,60.0,27,4.5,13,2,2,0,0,0,2015,5
Jamize Olawale,7572,FB,1,OAK,13,6,13,2.2,0,47.3,48.6,70.6,62.3,8,1.33,5,2,0,0,0,0,2015,5
Alfred Blue,8816,HB,1,HST,6,6,22,3.7,0,62.0,62.6,71.9,,14,2.33,6,1,0,0,0,0,2015,5
Darren McFadden,4318,HB,1,DAL,5,5,16,3.2,0,55.2,55.8,74.3,,11,2.2,7,0,0,0,0,0,2015,5
DeAngelo Williams,2972,HB,1,PIT,8,5,20,4.0,0,54.8,55.8,69.7,60.0,8,1.6,7,0,0,0,0,0,2015,5
Shane Vereen,6208,HB,1,NYG,5,5,24,4.8,0,71.4,56.8,74.6,,8,1.6,10,1,1,0,0,0,2015,5
James Starks,5716,HB,1,GB,5,5,17,3.4,0,51.7,58.4,72.4,60.0,11,2.2,6,1,0,0,0,0,2015,5
Darren Sproles,2347,HB,1,PHI,5,5,27,5.4,0,57.7,57.5,70.3,,7,1.4,14,1,1,0,0,0,2015,5
Marcus Mariota,9435,QB,1,TEN,25,2,47,9.4,0,59.9,60.1,79.7,60.0,6,1.2,22,2,0,0,0,0,2015,5
Khiry Robinson,8514,HB,1,NO,5,5,30,6.0,0,56.2,52.1,81.3,,10,2.0,12,1,1,0,0,0,2015,5
Jay Cutler,2956,QB,1,CHI,24,2,15,3.8,0,69.4,65.6,25.5,60.3,11,2.75,7,2,2,2,0,0,2015,5
Stepfan Taylor,7922,HB,1,ARZ,7,4,19,4.8,0,48.9,50.3,68.6,60.0,6,1.5,16,1,0,0,0,0,2015,5
Jameis Winston,9434,QB,1,TB,38,2,9,2.3,0,79.5,60.4,77.3,60.0,2,0.5,9,1,0,0,0,0,2015,5
Danny Woodhead,4914,HB,1,SD,5,4,10,2.5,0,72.7,62.2,72.2,59.2,5,1.25,9,1,0,0,0,0,2015,5
Matt Hasselbeck,408,QB,1,IND,30,3,-3,-1.0,0,82.1,60.5,78.8,60.0,0,0.0,0,0,0,0,0,0,2015,5
Josh McCown,1085,QB,1,CLV,23,1,12,4.0,1,65.2,61.4,82.1,60.0,0,0.0,10,1,0,0,2,0,2015,5
Alex Smith,2218,QB,1,KC,23,1,21,7.0,0,68.2,58.1,78.5,60.0,3,1.0,8,1,0,0,0,0,2015,5
Drew Stanton,3659,QB,1,ARZ,9,3,-3,-1.0,0,73.6,60.5,70.5,60.0,0,0.0,0,0,0,0,0,0,2015,5
Matt Ryan,4317,QB,1,ATL,30,1,20,6.7,0,56.0,62.7,31.5,60.0,2,0.67,10,1,0,1,0,0,2015,5
C.J. Spiller,5534,HB,1,NO,3,3,10,3.3,0,55.8,51.8,69.7,,6,2.0,8,1,0,0,0,0,2015,5
Colin Kaepernick,6188,QB,1,SF,25,1,23,7.7,0,62.0,55.9,28.9,60.0,15,5.0,15,2,1,2,0,0,2015,5
Roy Helu,6257,HB,1,OAK,4,3,6,2.0,0,61.2,49.1,70.9,60.0,3,1.0,4,0,0,0,0,0,2015,5
Brandon Weeden,7028,QB,1,DAL,22,1,18,6.0,0,50.0,62.2,80.5,60.0,16,5.33,11,2,0,0,0,0,2015,5
Russell Wilson,7077,QB,1,SEA,28,1,21,7.0,0,80.1,69.9,77.6,60.0,1,0.33,9,0,0,0,1,0,2015,5
Tavon Austin,7789,WR,1,SL,25,3,22,7.3,0,61.3,65.6,71.9,57.3,4,1.33,15,1,0,0,0,0,2015,5
Chris Thompson,7936,HB,1,WAS,4,3,15,5.0,0,57.9,61.2,71.3,60.0,2,0.67,9,1,0,0,0,0,2015,5
Andre Ellington,7968,HB,1,ARZ,3,3,63,21.0,1,65.4,67.1,67.2,,1,0.33,63,1,0,0,0,0,2015,5
Andre Williams,8748,HB,1,NYG,4,3,0,0.0,0,55.1,55.4,67.2,60.0,1,0.33,2,0,0,0,0,0,2015,5
David Johnson,9519,HB,1,ARZ,4,3,6,2.0,2,62.5,62.3,69.0,60.0,5,1.67,4,2,0,0,0,0,2015,5
Josh Robinson,9638,HB,1,IND,3,3,6,2.0,0,52.6,52.6,68.2,,1,0.33,4,0,0,0,0,0,2015,5
Jimmy Garoppolo,8697,QB,1,NE,2,2,-2,-1.0,0,60.5,60.0,65.2,,0,0.0,-1,0,0,0,0,0,2015,5
Bernard Pierce,7085,HB,1,JAX,2,2,6,3.0,0,51.2,53.7,65.2,,5,2.5,4,0,0,0,0,0,2015,5
Tevin Coleman,9506,HB,1,ATL,3,2,3,1.5,0,51.7,53.9,65.2,60.0,1,0.5,2,0,0,0,0,0,2015,5
Tre Mason,8710,HB,1,SL,2,2,8,4.0,0,53.2,50.5,65.2,60.0,3,1.5,6,0,1,0,0,0,2015,5
Rod Smith,9996,HB,1,SEA,2,2,5,2.5,0,64.3,62.2,65.2,,3,1.5,3,1,1,0,0,0,2015,5
Zurlon Tipton,9164,HB,1,IND,2,2,9,4.5,0,56.7,70.3,65.2,,2,1.0,7,1,0,0,0,0,2015,5
Corey Grant,9827,HB,1,JAX,2,2,-6,-3.0,0,30.8,38.8,17.1,,-6,-3.0,11,1,1,1,0,0,2015,5
Jeremy Langford,9539,HB,1,CHI,2,2,-2,-1.0,0,54.9,56.1,68.2,,1,0.5,0,0,0,0,0,0,2015,5
Jacquizz Rodgers,6297,HB,1,CHI,4,2,3,1.5,0,61.4,61.6,65.2,60.0,4,2.0,2,1,0,0,0,0,2015,5
Jarryd Hayne,10255,HB,1,SF,2,2,9,4.5,0,62.8,62.2,68.0,,7,3.5,8,1,1,0,0,0,2015,5
Knile Davis,7878,HB,1,KC,2,2,2,1.0,0,55.9,57.3,65.2,,1,0.5,4,0,0,0,0,0,2015,5
Tom Brady,698,QB,1,NE,20,1,3,1.5,1,67.5,54.1,78.5,60.0,0,0.0,2,1,0,1,0,0,2015,5
Cierre Wood,8343,HB,1,BUF,2,2,3,1.5,0,55.4,56.7,65.2,,1,0.5,3,0,0,0,0,0,2015,5
Joe Flacco,4332,QB,1,BLT,31,2,2,1.0,2,72.8,68.7,79.2,60.0,0,0.0,1,2,0,0,0,0,2015,5
Fred Jackson,3368,HB,1,SEA,3,2,5,2.5,0,59.7,51.7,69.7,60.0,4,2.0,5,0,0,0,0,0,2015,5
Jerome Felton,4460,FB,1,BUF,9,1,2,2.0,0,54.3,57.4,61.9,63.1,0,0.0,2,1,0,0,0,0,2015,5
Amari Cooper,9437,WR,1,OAK,22,1,2,2.0,0,69.0,60.0,70.0,61.1,1,1.0,2,0,0,0,0,0,2015,5
Reggie Bush,2947,HB,1,SF,1,1,-1,-1.0,0,53.8,58.4,61.9,,0,0.0,0,0,0,0,0,0,2015,5
John Kuhn,2686,FB,1,GB,5,1,3,3.0,0,55.4,58.0,61.9,57.8,2,2.0,3,0,0,0,0,0,2015,5
Eli Manning,1722,QB,1,NYG,20,0,11,11.0,0,59.2,58.3,37.4,60.0,0,0.0,11,1,0,0,0,0,2015,5
Carson Palmer,1317,QB,1,ARZ,16,1,-1,-1.0,0,94.7,60.0,74.3,60.0,0,0.0,0,0,0,0,0,0,2015,5
Jamison Crowder,9538,WR,1,WAS,14,1,0,0.0,0,74.6,56.6,72.0,58.6,0,0.0,0,0,0,1,0,0,2015,5
Drew Brees,802,QB,1,NO,21,1,-1,-1.0,0,57.6,60.0,22.9,60.0,0,0.0,0,0,0,2,0,0,2015,5
Christine Michael,7843,HB,1,DAL,1,1,6,6.0,0,63.7,61.9,61.9,,2,2.0,6,1,0,0,0,0,2015,5
Chris Polk,7532,HB,1,HST,1,1,5,5.0,0,64.5,60.0,66.2,,3,3.0,5,0,0,0,0,0,2015,5
Michael Vick,773,QB,1,PIT,26,0,24,24.0,0,37.6,63.9,77.6,61.3,2,2.0,24,1,0,0,0,0,2015,5
Kirk Cousins,7102,QB,1,WAS,24,1,1,1.0,0,60.4,58.2,78.8,60.0,0,0.0,1,1,0,0,0,0,2015,5
Matthew Stafford,4924,QB,1,DET,16,1,2,2.0,0,48.8,58.2,78.7,60.0,0,0.0,2,1,0,0,0,0,2015,5
Rex Burkhead,7971,WR,1,CIN,3,1,-2,-2.0,0,23.7,39.6,16.2,59.7,0,0.0,0,0,0,1,0,0,2015,5
Nick Foles,7089,QB,1,SL,35,1,2,2.0,0,33.0,62.6,27.5,60.0,1,1.0,2,1,0,1,2,0,2015,5
Blake Bortles,8638,QB,1,JAX,16,0,21,21.0,0,79.2,65.5,79.5,60.0,4,4.0,21,1,1,0,0,0,2015,5
Odell Beckham Jr.,8647,WR,1,NYG,14,1,3,3.0,0,74.8,59.2,70.3,62.7,0,0.0,3,0,0,0,0,0,2015,5
Derek Carr,8671,QB,1,OAK,25,1,-1,-1.0,0,67.9,60.0,29.6,60.0,0,0.0,0,0,0,1,0,0,2015,5
Kendall Wright,7026,WR,1,TEN,16,1,1,1.0,0,55.0,56.6,67.4,62.1,1,1.0,1,0,0,0,0,0,2015,5
Ryan Mallett,6226,QB,1,HST,16,1,0,0.0,0,78.7,59.7,73.0,60.0,0,0.0,0,0,0,0,0,0,2015,5
Golden Tate,5585,WR,1,DET,14,1,8,8.0,0,59.0,62.8,19.3,61.0,3,3.0,8,1,0,1,1,0,2015,5
Toby Gerhart,5576,HB,1,JAX,1,1,2,2.0,0,53.5,57.0,61.9,60.0,2,2.0,2,0,0,0,0,0,2015,5
De'Anthony Thomas,8759,WR,1,KC,9,1,5,5.0,0,61.0,56.6,72.7,61.7,1,1.0,5,0,0,0,0,0,2015,5
Sam Bradford,5526,QB,1,PHI,33,0,3,3.0,0,64.0,57.9,80.5,60.0,0,0.0,3,0,0,0,0,0,2015,5
Brian Hoyer,5277,QB,1,HST,11,0,14,14.0,0,72.4,65.6,78.4,60.0,0,0.0,14,1,0,0,0,0,2015,5
Percy Harvin,4945,WR,1,BUF,12,1,-1,-1.0,0,58.1,59.2,67.2,54.8,4,4.0,0,0,1,0,0,0,2015,5
Marcel Reece,4702,FB,1,OAK,5,1,6,6.0,0,82.7,62.8,71.4,48.3,3,3.0,6,0,0,0,0,0,2015,5
