player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Julian Edelman,5156,WR,1,NE,19,11,57.9,97,2,70.9,69.0,46.3,73.4,66.1,8.8,54,4.9,22,4,2,0,0,1,106.7,0,0,2015,2
Calvin Johnson,3618,WR,1,DET,17,10,58.8,83,1,67.3,66.9,60.2,71.5,,8.3,24,2.4,18,5,1,0,0,0,91.1,0,0,2015,2
Steve Smith,837,WR,1,BLT,16,10,62.5,150,0,83.4,78.9,58.9,71.1,,15.0,47,4.7,37,7,0,1,1,4,67.2,0,0,2015,2
Michael Crabtree,4933,WR,1,OAK,15,9,60.0,111,1,87.2,85.9,77.3,70.6,,12.3,18,2.0,37,7,0,1,0,1,77.4,1,0,2015,2
Demaryius Thomas,5547,WR,1,DEN,14,8,57.1,116,0,79.3,78.3,76.5,70.1,,14.5,21,2.6,22,5,0,1,0,0,54.5,0,0,2015,2
Julio Jones,6158,WR,1,ATL,14,13,92.9,135,0,90.2,89.4,80.0,72.3,,10.4,62,4.8,37,6,0,0,0,1,106.8,0,0,2015,2
Rob Gronkowski,5567,TE,1,NE,13,7,53.8,113,1,75.6,75.3,75.6,69.5,76.4,16.1,41,5.9,36,5,0,0,0,0,108.8,2,1,2015,2
Emmanuel Sanders,5606,WR,1,DEN,13,8,61.5,87,2,78.7,79.2,76.5,70.8,,10.9,18,2.3,19,7,0,0,0,0,120.8,0,0,2015,2
Allen Robinson II,8696,WR,1,JAX,11,6,54.5,155,2,90.2,89.9,75.6,69.5,,25.8,14,2.3,52,4,0,0,0,0,139.2,1,0,2015,2
Antonio Brown,5718,WR,1,PIT,11,9,81.8,195,1,93.5,93.0,58.9,72.2,,21.7,64,7.1,59,7,1,0,0,1,149.1,0,0,2015,2
Eric Decker,5611,WR,1,NYJ,11,8,72.7,97,1,73.0,74.8,54.9,70.1,,12.1,33,4.1,20,5,1,0,0,0,129.7,1,0,2015,2
Odell Beckham Jr.,8647,WR,1,NYG,11,7,63.6,146,1,88.8,87.3,75.6,69.5,,20.9,82,11.7,67,6,0,0,0,1,137.5,0,0,2015,2
DeAndre Hopkins,7808,WR,1,HST,11,5,45.5,53,0,66.0,65.4,73.4,68.0,,10.6,16,3.2,16,4,0,0,0,1,60.0,0,0,2015,2
Amari Cooper,9437,WR,1,OAK,11,7,63.6,109,1,72.3,71.1,52.1,69.5,,15.6,85,12.1,68,2,1,0,0,2,126.7,0,0,2015,2
Randall Cobb,6216,WR,1,GB,10,8,80.0,116,0,74.8,75.2,76.5,70.1,,14.5,41,5.1,25,6,0,0,0,1,115.0,0,0,2015,2
Anquan Boldin,1369,WR,1,SF,10,6,60.0,60,1,64.4,64.2,49.2,68.8,,10.0,16,2.7,14,5,1,0,0,0,110.4,0,0,2015,2
Greg Olsen,3647,TE,1,CAR,10,6,60.0,70,0,71.0,70.4,53.8,69.8,78.0,11.7,32,5.3,27,5,1,0,0,0,81.3,0,0,2015,2
Brandon Marshall,3064,WR,1,NYJ,10,7,70.0,101,1,77.4,78.6,75.6,69.5,,14.4,56,8.0,42,5,0,1,0,1,96.2,1,0,2015,2
Jarvis Landry,8698,WR,1,MIA,9,8,88.9,110,0,90.3,79.3,76.5,73.9,,13.8,59,7.4,36,5,0,0,0,1,117.6,0,0,2015,2
Larry Fitzgerald,1724,WR,1,ARZ,9,8,88.9,112,3,90.5,92.1,76.5,70.1,,14.0,27,3.4,28,7,0,0,0,0,158.1,1,0,2015,2
Jordan Matthews,8677,WR,1,PHI,9,6,66.7,80,1,60.5,60.1,29.7,68.8,,13.3,33,5.5,32,4,2,0,0,0,131.7,0,0,2015,2
