player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Matt Ryan,4317,QB,1,ATL,54,47,28,59.6,311,6.6,1,0,65.5,68.8,37.8,38.3,6,1,3,3,0,86.4,1,16,2013,13
Ben Roethlisberger,1732,QB,1,PIT,45,44,28,63.6,257,5.8,2,0,83.8,80.2,65.9,80.4,0,1,1,0,0,94.6,1,16,2013,13
Ryan Tannehill,7014,QB,1,MIA,46,43,28,65.1,331,7.7,2,1,80.5,75.7,76.6,80.2,1,1,0,3,0,94.2,2,21,2013,13
Alex Smith,2218,QB,1,KC,46,42,26,61.9,293,7.0,2,1,82.4,84.0,59.8,80.4,0,1,3,1,0,88.7,4,14,2013,13
Carson Palmer,1317,QB,1,ARZ,46,41,24,58.5,302,7.4,3,2,53.8,54.5,56.7,80.2,5,0,2,1,1,85.6,0,15,2013,13
Tom Brady,698,QB,1,NE,42,41,29,70.7,371,9.0,2,1,81.4,79.6,,79.5,1,1,2,0,1,104.8,0,20,2013,13
Chad Henne,4371,QB,1,JAX,42,40,22,55.0,195,4.9,2,1,72.0,70.6,,79.8,2,2,5,2,0,74.5,0,12,2013,13
Brandon Weeden,7028,QB,1,CLV,44,40,24,60.0,370,9.3,3,2,55.9,56.1,56.5,24.3,3,1,1,1,0,94.8,1,13,2013,13
Drew Brees,802,QB,1,NO,39,38,23,60.5,147,3.9,1,0,62.9,65.2,56.7,42.4,1,0,1,2,2,77.4,0,7,2013,13
Kellen Clemens,2994,QB,1,SL,43,37,19,51.4,218,5.9,1,1,57.0,59.7,45.9,79.8,3,0,3,0,0,67.2,3,15,2013,13
Philip Rivers,1725,QB,1,SD,40,37,23,62.2,252,6.8,1,1,65.6,63.7,62.6,79.3,2,2,2,1,0,80.0,1,16,2013,13
Ryan Fitzpatrick,2467,QB,1,TEN,41,37,21,56.8,201,5.4,1,3,39.0,37.1,63.0,30.0,1,0,1,1,1,47.2,3,13,2013,13
Josh McCown,1085,QB,1,CHI,40,36,23,63.9,355,9.9,2,0,63.0,62.2,,79.2,4,1,1,1,0,114.9,0,13,2013,13
Peyton Manning,327,QB,1,DEN,35,35,22,62.9,403,11.5,5,2,82.8,84.3,49.6,79.5,0,0,2,2,0,118.2,0,16,2013,13
Joe Flacco,4332,QB,1,BLT,38,35,24,68.6,251,7.2,1,0,69.4,70.3,55.4,41.5,2,0,2,0,0,98.6,1,12,2013,13
Matthew Stafford,4924,QB,1,DET,37,35,22,62.9,330,9.4,3,2,83.9,80.2,65.6,78.6,1,0,4,1,0,98.5,1,17,2013,13
Nick Foles,7089,QB,1,PHI,40,34,21,61.8,237,7.0,3,0,51.0,61.3,31.5,48.5,5,1,0,0,1,112.0,1,14,2013,13
Matt Cassel,2447,QB,1,MIN,35,33,20,60.6,243,7.4,1,1,82.1,88.0,36.5,37.0,2,5,3,1,0,80.7,0,12,2013,13
Tony Romo,1693,QB,1,DAL,34,32,23,71.9,225,7.0,1,0,68.3,68.5,56.7,37.6,2,2,1,2,0,101.7,0,10,2013,13
Andrew Luck,7007,QB,1,IND,40,32,17,53.1,200,6.3,0,1,60.6,57.4,68.3,29.5,5,4,2,0,0,59.4,3,11,2013,13
Robert Griffin III,7008,QB,1,WAS,41,32,24,75.0,207,6.5,1,0,67.0,70.8,57.2,80.7,5,0,4,0,0,102.0,4,12,2013,13
E.J. Manuel,7797,QB,1,BUF,33,32,18,56.3,210,6.6,1,0,47.4,53.7,42.7,28.0,0,0,0,0,0,86.7,1,12,2013,13
Matt McGloin,8374,QB,1,OAK,30,30,18,60.0,255,8.5,0,1,70.3,78.4,29.5,27.1,0,0,2,1,0,73.6,0,12,2013,13
Russell Wilson,7077,QB,1,SEA,35,30,22,73.3,310,10.3,3,0,82.0,87.6,61.7,79.4,1,1,3,1,0,139.6,4,15,2013,13
Case Keenum,7323,QB,1,HST,31,30,15,50.0,272,9.1,0,1,63.0,64.2,53.3,78.5,1,1,2,2,0,67.6,0,11,2013,13
Cam Newton,6153,QB,1,CAR,31,29,18,62.1,263,9.1,2,2,61.8,56.2,73.3,78.3,0,0,0,2,1,85.8,2,15,2013,13
Colin Kaepernick,6188,QB,1,SF,34,28,19,67.9,275,9.8,1,0,68.5,65.9,66.1,79.2,4,1,0,1,0,111.5,2,13,2013,13
Eli Manning,1722,QB,1,NYG,32,28,22,78.6,235,8.4,1,1,74.3,78.4,45.6,78.2,3,0,1,1,0,98.7,1,10,2013,13
Andy Dalton,6187,QB,1,CIN,24,23,14,60.9,190,8.3,1,1,56.2,58.5,57.9,76.7,0,0,1,1,0,83.6,1,7,2013,13
Mike Glennon,7854,QB,1,TB,27,21,14,66.7,180,8.6,0,1,43.1,45.0,52.3,26.1,5,0,0,0,0,73.5,1,5,2013,13
Matt Flynn,4523,QB,1,GB,28,20,10,50.0,139,7.0,0,1,31.6,39.2,36.8,29.6,7,1,1,0,0,51.9,1,6,2013,13
Matt Simms,7423,QB,1,NYJ,22,18,9,50.0,79,4.4,0,1,32.4,36.1,49.0,75.6,3,0,2,0,0,38.9,1,4,2013,13
Geno Smith,7820,QB,1,NYJ,11,10,4,40.0,29,2.9,0,1,53.0,53.3,59.9,73.0,1,0,1,1,0,8.3,0,2,2013,13
