player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Ezekiel Elliott,10638,HB,1,DAL,32,28,113,4.0,0,73.9,71.9,80.5,60.0,93,3.32,20,5,3,0,1,0,2018,14
Joe Mixon,11803,HB,1,CIN,25,25,114,4.6,1,78.3,71.8,79.2,,72,2.88,19,5,3,0,0,0,2018,14
Jeff Wilson Jr.,29413,HB,1,SF,27,23,90,3.9,0,57.6,58.5,26.8,60.0,49,2.13,11,3,2,1,0,0,2018,14
Chris Carson,12004,HB,1,SEA,24,22,90,4.1,1,73.5,72.2,77.7,60.0,72,3.27,11,6,1,0,0,0,2018,14
Sony Michel,27589,HB,1,NE,21,20,57,2.9,0,63.0,62.6,77.7,60.0,46,2.3,9,1,1,0,0,0,2018,14
Jordan Howard,10784,HB,1,CHI,19,19,101,5.3,0,55.4,56.9,77.8,,63,3.32,21,6,2,0,0,0,2018,14
Derrick Henry,10679,HB,1,TEN,18,17,238,14.0,4,95.1,93.3,76.5,60.0,226,13.29,99,8,9,0,0,0,2018,14
Aaron Jones,11937,HB,1,GB,17,17,78,4.6,1,71.1,72.3,76.7,,57,3.35,29,4,3,0,1,0,2018,14
Elijah McGuire,11943,HB,1,NYJ,22,17,60,3.5,1,64.0,64.9,76.7,60.0,64,3.76,34,4,2,0,0,0,2018,14
Doug Martin,7035,HB,1,OAK,16,16,32,2.0,1,51.5,52.3,76.2,,22,1.38,9,2,1,0,0,0,2018,14
Gus Edwards,46027,HB,1,BLT,24,16,67,4.2,0,64.6,66.9,75.8,60.6,47,2.94,11,3,1,0,0,0,2018,14
Christian McCaffrey,11763,HB,1,CAR,23,16,63,3.9,2,70.9,69.9,77.5,59.1,70,4.38,25,3,1,0,0,0,2018,14
David Johnson,9519,HB,1,ARZ,18,15,49,3.3,0,50.2,56.1,26.1,60.0,36,2.4,10,2,0,1,0,0,2018,14
Spencer Ware,7975,HB,1,KC,18,15,75,5.0,0,73.4,70.2,76.5,60.0,49,3.27,13,5,1,0,0,0,2018,14
Austin Ekeler,12164,HB,1,LAC,17,15,66,4.4,1,67.1,69.7,75.9,59.7,50,3.33,18,5,1,0,0,0,2018,14
Saquon Barkley,45791,HB,1,NYG,14,14,170,12.1,1,85.3,86.6,76.0,,42,3.0,78,3,1,0,0,0,2018,14
Lamar Jackson,46416,QB,1,BLT,38,12,67,4.8,0,65.5,56.5,80.1,60.0,36,2.57,21,2,1,1,0,0,2018,14
Phillip Lindsay,12660,HB,1,DEN,17,14,30,2.1,1,53.8,58.0,76.0,60.0,32,2.29,5,3,0,0,0,0,2018,14
Peyton Barber,10927,HB,1,TB,14,14,42,3.0,0,52.4,57.7,75.7,,32,2.29,13,1,2,0,0,0,2018,14
Leonard Fournette,11759,HB,1,JAX,17,14,36,2.6,0,55.2,56.4,76.2,60.0,26,1.86,7,4,0,0,0,0,2018,14
Lamar Miller,7097,HB,1,HST,15,14,33,2.4,1,74.9,75.8,76.1,60.0,32,2.29,13,2,5,0,0,0,2018,14
Wayne Gallman,11895,HB,1,NYG,15,14,38,2.7,0,50.8,51.9,75.1,60.0,22,1.57,6,2,2,0,0,0,2018,14
Marlon Mack,11898,HB,1,IND,17,14,33,2.4,1,61.2,62.3,75.1,60.0,38,2.71,7,2,1,0,0,0,2018,14
Mark Ingram II,6180,HB,1,NO,19,13,52,4.0,1,87.7,86.2,75.3,60.0,46,3.54,17,3,5,0,0,0,2018,14
