player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Mike Evans,8642,WR,1,TB,13,6,46.2,179,1,83.9,82.6,74.6,68.8,,29.8,43,7.2,72,5,0,2,0,0,78.7,0,0,2018,8
James White,8765,HB,1,NE,13,10,76.9,79,0,65.6,72.7,78.0,75.1,77.6,7.9,66,6.6,15,5,0,0,0,0,91.5,0,0,2018,8
Jarvis Landry,8698,WR,1,CLV,12,8,66.7,39,0,60.2,58.2,76.5,70.1,,4.9,14,1.8,21,2,0,0,0,0,71.2,0,0,2018,8
Larry Fitzgerald,1724,WR,1,ARZ,12,8,66.7,102,1,83.0,81.8,77.3,70.6,,12.8,8,1.0,37,5,0,0,0,0,120.8,0,0,2018,8
Golden Tate,5585,WR,1,DET,12,7,58.3,50,0,55.1,56.4,54.5,70.8,,7.1,29,4.1,12,2,1,1,0,1,33.3,0,0,2018,8
Stefon Diggs,9579,WR,1,MIN,11,10,90.9,119,1,79.2,78.3,78.0,71.1,,11.9,54,5.4,31,6,0,1,0,2,104.2,0,0,2018,8
Odell Beckham Jr.,8647,WR,1,NYG,11,8,72.7,136,0,79.4,77.7,76.5,70.1,,17.0,40,5.0,44,6,0,1,0,1,76.3,0,0,2018,8
Saquon Barkley,45791,HB,1,NYG,10,9,90.0,73,0,59.9,73.8,77.3,76.6,43.7,8.1,62,6.9,24,3,0,0,0,1,97.1,0,0,2018,8
Tyler Boyd,10689,WR,1,CIN,10,9,90.0,138,1,85.5,84.0,56.7,71.3,,15.3,59,6.6,28,6,1,0,0,1,152.1,0,0,2018,8
Jermaine Kearse,7428,WR,1,NYJ,10,3,30.0,30,0,53.1,52.9,36.8,65.8,,10.0,8,2.7,19,1,1,0,0,0,39.6,0,0,2018,8
Julian Edelman,5156,WR,1,NE,10,9,90.0,104,0,78.4,75.5,78.0,72.3,,11.6,37,4.1,26,5,0,0,0,0,110.0,0,0,2018,8
Adam Humphries,10075,WR,1,TB,10,7,70.0,76,0,71.1,70.4,75.6,70.8,,10.9,34,4.9,17,6,0,1,0,3,52.5,0,0,2018,8
Willie Snead IV,8999,WR,1,BLT,10,5,50.0,54,0,49.3,49.5,52.1,69.5,,10.8,35,7.0,19,3,1,1,0,0,26.7,2,0,2018,8
Travis Kelce,7844,TE,1,KC,10,6,60.0,79,1,68.3,67.7,32.2,69.5,59.1,13.2,36,6.0,18,5,1,1,0,0,78.8,0,0,2018,8
Jordan Reed,7866,TE,1,WAS,10,7,70.0,38,0,72.7,72.4,77.6,70.4,76.3,5.4,28,4.0,7,3,0,0,0,0,76.2,0,0,2018,8
T.J. Yeldon,9469,HB,1,JAX,9,7,77.8,83,0,63.6,45.6,32.6,71.1,86.1,11.9,77,11.0,37,2,2,0,0,1,105.1,0,0,2018,8
Sammy Watkins,8639,WR,1,KC,9,8,88.9,107,2,82.5,80.7,77.3,70.6,69.0,13.4,55,6.9,24,6,0,0,0,1,155.8,0,0,2018,8
Kendrick Bourne,12270,WR,1,SF,9,7,77.8,71,0,65.9,64.2,52.1,69.5,,10.1,12,1.7,19,3,1,0,0,0,99.5,0,0,2018,8
DeVante Parker,9447,WR,1,MIA,9,6,66.7,134,0,81.1,78.9,74.6,68.8,65.5,22.3,41,6.8,46,6,0,0,0,0,109.7,0,0,2018,8
Marvin Jones Jr.,7158,WR,1,DET,9,7,77.8,117,2,79.8,78.1,75.6,69.5,,16.7,1,0.1,39,6,0,0,0,0,158.3,0,0,2018,8
Kerryon Johnson,34455,HB,1,DET,8,6,75.0,69,0,61.2,75.6,74.6,74.1,84.7,11.5,85,14.2,24,4,0,0,0,3,100.5,0,0,2018,8
Antonio Brown,5718,WR,1,PIT,8,6,75.0,74,2,73.3,72.5,74.6,68.8,,12.3,18,3.0,43,4,0,0,0,0,142.7,0,0,2018,8
Evan Engram,11778,TE,1,NYG,8,5,62.5,25,1,49.0,49.4,29.2,68.0,,5.0,19,3.8,11,1,2,0,0,1,106.8,0,0,2018,8
Jalen Richard,11395,HB,1,OAK,8,8,100.0,50,0,71.7,74.7,76.5,71.5,74.1,6.3,51,6.4,13,0,0,0,0,0,92.7,0,0,2018,8
Rob Gronkowski,5567,TE,1,NE,8,3,37.5,43,0,64.7,66.5,70.5,65.8,59.1,14.3,3,1.0,22,3,0,0,0,0,55.7,0,0,2018,8
LeSean McCoy,4976,HB,1,BUF,8,6,75.0,82,0,53.5,84.4,74.6,75.7,19.2,13.7,71,11.8,24,4,0,0,0,1,107.3,1,0,2018,8
DeSean Jackson,4363,WR,1,TB,8,3,37.5,68,1,65.8,67.0,70.5,67.4,,22.7,20,6.7,60,1,0,0,0,0,108.3,0,0,2018,8
Sterling Shepard,10674,WR,1,NYG,8,4,50.0,34,0,55.2,55.0,72.1,67.0,,8.5,14,3.5,14,3,0,0,0,1,61.5,0,0,2018,8
Alvin Kamara,11822,HB,1,NO,8,7,87.5,31,1,68.2,71.2,52.1,76.8,26.9,4.4,41,5.9,17,3,1,0,0,1,122.4,0,0,2018,8
Brandin Cooks,8655,WR,1,LA,8,3,37.5,74,0,67.1,67.6,70.5,68.7,,24.7,6,2.0,32,3,0,0,0,0,71.9,0,0,2018,8
Zay Jones,11792,WR,1,BUF,8,6,75.0,55,0,66.2,64.4,74.6,68.8,66.1,9.2,16,2.7,14,3,0,0,0,0,93.2,0,0,2018,8
Bennie Fowler,8914,WR,1,NYG,7,4,57.1,48,0,60.9,60.4,72.1,67.0,,12.0,24,6.0,21,2,0,1,0,1,38.7,0,0,2018,8
Robert Woods,7822,WR,1,LA,7,5,71.4,70,0,73.9,74.9,73.4,68.0,,14.0,17,3.4,19,5,0,0,0,0,103.3,1,0,2018,8
Jack Doyle,8520,TE,1,IND,7,6,85.7,70,1,90.5,90.2,74.6,68.8,75.0,11.7,38,6.3,17,5,0,0,0,0,147.9,1,0,2018,8
John Brown,8726,WR,1,BLT,7,3,42.9,28,0,60.4,60.0,36.2,65.8,,9.3,6,2.0,14,0,1,0,0,0,54.5,0,0,2018,8
DeAndre Hopkins,7808,WR,1,HST,7,6,85.7,82,2,81.5,78.7,75.6,69.5,,13.7,30,5.0,49,4,0,0,0,0,155.1,1,1,2018,8
Donte Moncrief,8725,WR,1,JAX,7,4,57.1,54,0,62.0,61.5,72.1,67.0,,13.5,20,5.0,24,2,0,0,0,1,81.8,1,0,2018,8
Dontrelle Inman,6597,WR,1,IND,7,6,85.7,52,0,67.4,65.3,49.7,68.8,,8.7,2,0.3,16,3,1,0,0,0,97.6,0,0,2018,8
Jakeem Grant,10820,WR,1,MIA,7,4,57.1,36,0,63.5,61.1,72.1,70.6,,9.0,15,3.8,16,2,0,0,0,0,71.1,1,1,2018,8
George Kittle,11901,TE,1,SF,7,5,71.4,57,0,62.0,64.1,29.3,68.0,76.9,11.4,40,8.0,20,5,2,0,0,0,95.5,1,0,2018,8
Anthony Miller,48160,WR,1,CHI,7,3,42.9,37,1,71.2,70.1,36.2,65.8,,12.3,7,2.3,23,3,1,0,0,0,99.4,0,0,2018,8
Davante Adams,8688,WR,1,GB,7,5,71.4,133,0,90.4,90.0,73.4,68.0,,26.6,39,7.8,48,4,0,0,0,0,113.7,0,0,2018,8
A.J. Green,6156,WR,1,CIN,7,5,71.4,76,1,84.9,83.8,73.4,68.0,,15.2,7,1.4,23,5,1,0,0,0,146.4,0,0,2018,8
Todd Gurley II,9443,HB,1,LA,7,6,85.7,81,1,74.0,91.8,52.1,79.5,78.9,13.5,39,6.5,32,4,1,0,0,0,154.5,0,0,2018,8
Kelvin Benjamin,8663,WR,1,BUF,7,2,28.6,45,0,56.7,59.0,68.3,64.0,,22.5,4,2.0,40,1,0,0,0,0,53.9,2,1,2018,8
Adam Thielen,8288,WR,1,MIN,7,7,100.0,103,1,82.6,74.0,75.6,18.6,,14.7,29,4.1,28,6,0,0,1,0,158.3,0,0,2018,8
Demaryius Thomas,5547,WR,1,DEN,7,3,42.9,30,0,60.7,63.9,70.5,65.8,,10.0,15,5.0,11,2,0,1,0,0,16.1,0,0,2018,8
James Conner,11860,HB,1,PIT,6,5,83.3,66,0,65.8,87.9,73.4,28.7,80.9,13.2,67,13.4,14,4,0,0,0,3,112.5,0,0,2018,8
Kareem Hunt,11841,HB,1,KC,6,5,83.3,36,1,63.4,68.0,73.4,76.8,73.7,7.2,37,7.4,23,1,0,0,0,2,131.3,1,0,2018,8
JuJu Smith-Schuster,11817,WR,1,PIT,6,4,66.7,33,0,69.6,65.2,72.1,67.0,,8.3,9,2.3,19,2,0,1,0,0,41.0,0,0,2018,8
Christian McCaffrey,11763,HB,1,CAR,6,4,66.7,11,1,61.4,67.9,72.1,76.0,50.4,2.8,9,2.3,8,2,0,0,0,0,109.7,0,0,2018,8
D.J. Moore,48267,WR,1,CAR,6,5,83.3,90,0,72.4,74.3,73.4,70.0,,18.0,40,8.0,33,4,0,0,0,2,118.8,0,0,2018,8
Kyle Rudolph,6195,TE,1,MIN,6,4,66.7,39,0,62.1,64.8,72.1,67.0,71.9,9.8,4,1.0,25,2,0,0,0,0,84.7,1,0,2018,8
Charles Clay,6326,TE,1,BUF,6,3,50.0,36,0,60.6,65.3,70.5,65.8,72.1,12.0,9,3.0,21,1,0,1,0,0,29.2,1,0,2018,8
Danny Amendola,4717,WR,1,MIA,6,5,83.3,43,0,63.4,56.3,73.4,68.8,,8.6,13,2.6,13,1,0,1,0,0,56.9,0,0,2018,8
Antonio Callaway,48101,WR,1,CLV,6,5,83.3,36,1,68.6,67.7,45.8,68.0,,7.2,15,3.0,13,3,1,0,0,0,131.3,0,0,2018,8
Josh Gordon,7618,WR,1,NE,6,4,66.7,42,0,51.7,51.6,41.6,67.0,,10.5,4,1.0,18,0,1,0,0,0,86.8,0,0,2018,8
Zach Ertz,7816,TE,1,PHI,6,4,66.7,26,1,57.5,64.1,72.1,67.0,74.0,6.5,7,1.8,15,2,0,0,0,0,115.3,0,0,2018,8
Latavius Murray,7962,HB,1,MIN,6,5,83.3,39,0,71.1,61.1,73.4,76.1,65.0,7.8,26,5.2,13,2,0,0,0,0,93.8,0,0,2018,8
Christian Kirk,47546,WR,1,ARZ,6,3,50.0,42,1,70.2,69.1,70.5,65.8,,14.0,19,6.3,19,3,0,1,0,1,72.9,0,0,2018,8
Taylor Gabriel,9002,WR,1,CHI,6,4,66.7,52,0,76.3,73.1,72.1,67.0,,13.0,16,4.0,18,4,0,0,0,1,93.8,0,0,2018,8
Will Fuller V,10655,WR,1,HST,6,5,83.3,124,1,81.1,80.5,73.4,68.0,,24.8,63,12.6,73,2,0,0,0,0,158.3,0,0,2018,8
Michael Thomas,10681,WR,1,NO,6,5,83.3,81,0,74.9,74.6,73.4,68.0,,16.2,8,1.6,44,3,0,1,0,0,79.2,0,0,2018,8
Dede Westbrook,11865,WR,1,JAX,5,2,40.0,31,1,59.5,60.4,68.3,68.5,,15.5,6,3.0,20,2,0,0,0,0,100.8,1,0,2018,8
D.J. Chark Jr.,47702,WR,1,JAX,5,4,80.0,41,0,55.4,55.3,41.6,68.7,,10.3,16,4.0,19,2,1,0,0,1,100.8,0,0,2018,8
Chris Godwin,11839,WR,1,TB,5,2,40.0,32,0,62.3,61.8,70.5,65.8,,16.0,2,1.0,20,2,0,0,0,0,62.1,0,0,2018,8
Jared Cook,5012,TE,1,OAK,5,4,80.0,74,1,90.1,91.0,72.1,67.0,66.2,18.5,17,4.3,30,4,0,0,0,0,158.3,0,0,2018,8
Javorius Allen,9558,HB,1,BLT,5,3,60.0,18,1,58.0,62.7,70.5,65.8,83.4,6.0,11,3.7,9,1,0,1,0,0,67.1,1,0,2018,8
Mike Gesicki,47153,TE,1,MIA,5,4,80.0,14,0,56.7,56.6,72.1,67.0,72.0,3.5,4,1.0,10,1,0,0,0,1,79.2,0,0,2018,8
Nelson Agholor,9453,WR,1,PHI,5,3,60.0,49,0,64.0,61.9,70.5,67.4,,16.3,30,10.0,39,2,0,0,0,0,92.9,0,0,2018,8
T.Y. Hilton,7092,WR,1,IND,5,1,20.0,34,0,59.4,58.3,64.7,61.2,,34.0,2,2.0,34,1,0,0,0,0,55.4,0,0,2018,8
Alshon Jeffery,7048,WR,1,PHI,5,4,80.0,35,0,68.1,67.1,72.1,67.0,,8.8,18,4.5,13,3,0,0,0,0,95.8,0,0,2018,8
Jordan Matthews,8677,WR,1,PHI,5,4,80.0,93,0,90.5,88.1,72.1,67.0,,23.3,19,4.8,36,4,0,0,0,0,118.8,0,0,2018,8
Paul Richardson Jr.,8680,WR,1,WAS,5,2,40.0,34,0,63.5,62.0,68.3,66.2,,17.0,8,4.0,25,1,0,0,0,0,63.8,0,0,2018,8
Michael Crabtree,4933,WR,1,BLT,5,3,60.0,31,0,60.5,60.2,70.5,65.8,,10.3,8,2.7,13,1,0,0,0,1,77.9,0,0,2018,8
