player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,64.8,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2017,8
Matt Bryant,1223,K,1,ATL,66.8,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,0,0,,2017,8
Mike Nugent,2264,K,1,DAL,58.8,3,3,100.0,0,0,,1,1,100.0,2,2,100.0,1,2,50.0,0,0,,2017,8
Robbie Gould,2607,K,1,SF,66.8,1,1,100.0,0,0,,0,1,0.0,0,0,,0,0,,1,1,100.0,2017,8
Nick Novak,2726,K,1,LAC,49.1,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2017,8
Stephen Gostkowski,3063,K,1,NE,41.8,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,1,3,33.3,0,0,,2017,8
Matt Prater,3471,K,1,DET,71.9,0,0,,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,2017,8
Stephen Hauschka,4655,K,1,BUF,67.9,4,4,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,8
Connor Barth,4777,K,1,CHI,50.5,0,0,,0,0,,1,1,100.0,0,0,,1,2,50.0,0,0,,2017,8
Graham Gano,5443,K,1,CAR,63.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,8
Kai Forbath,6860,K,1,MIN,71.3,1,2,50.0,0,0,,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,2017,8
Randy Bullock,7154,K,1,CIN,64.2,3,3,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2017,8
Blair Walsh,7167,K,1,SEA,65.2,5,5,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2017,8
Giorgio Tavecchio,7278,K,1,OAK,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,8
Justin Tucker,7604,K,1,BLT,75.4,4,4,100.0,0,0,,0,0,,0,0,,1,2,50.0,1,1,100.0,2017,8
Brandon McManus,8437,K,1,DEN,63.2,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,8
Chris Boswell,8990,K,1,PIT,64.9,2,2,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2017,8
Cody Parkey,9030,K,1,MIA,55.9,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2017,8
Chandler Catanzaro,9140,K,1,NYJ,44.6,2,2,100.0,0,0,,0,0,,0,0,,2,4,50.0,0,0,,2017,8
Patrick Murray,9389,K,1,TB,60.8,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,8
Nick Rose,11091,K,1,WAS,42.9,1,2,50.0,0,0,,0,0,,1,2,50.0,1,1,100.0,0,0,,2017,8
Wil Lutz,11096,K,1,NO,70.6,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2017,8
Ka'imi Fairbairn,11161,K,1,HST,65.8,5,5,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,8
Jake Elliott,11908,K,1,PHI,54.1,1,3,33.3,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2017,8
Zane Gonzalez,11979,K,1,CLV,29.9,1,2,50.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2017,8
Harrison Butker,11988,K,1,KC,79.6,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,1,1,100.0,2017,8
