player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,42,34,8,0,82.6,90.3,71.7,64.3,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Dwight Freeney,1019,ED,1,DET,24,21,3,0,65.8,59.8,,64.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
James Harrison,1251,ED,1,PIT,11,4,5,2,37.3,44.9,,53.7,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Terence Newman,1321,CB,1,MIN,30,0,14,16,72.8,75.7,75.6,,68.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Terrell Suggs,1326,ED,1,BLT,68,55,11,2,68.3,61.4,74.3,61.6,77.8,7.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0,0,2017,14
Karlos Dansby,1754,LB,1,ARZ,46,5,20,21,76.6,78.2,82.9,51.0,66.8,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,91.7,0,0,2017,14
Mike Adams,1972,S,1,CAR,69,3,16,50,66.3,69.1,78.1,57.2,63.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,18.0,18.0,0.0,18.0,1.0,0.0,1.0,120.8,0,0,2017,14
Thomas Davis Sr.,2231,LB,1,CAR,74,10,16,48,57.0,78.4,29.4,58.6,48.4,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,4.0,21.0,5.3,11.0,8.0,0.0,0.0,0.0,88.5,1,0,2017,14
Derrick Johnson,2232,LB,1,KC,43,0,6,37,71.7,56.1,51.5,,72.8,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,3.0,19.0,6.3,3.0,7.0,0.0,0.0,1.0,67.9,0,0,2017,14
Lorenzo Alexander,2476,ED,1,BUF,48,0,32,16,65.7,61.4,54.3,,67.1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Ahmad Brooks,2945,ED,1,GB,33,17,13,3,37.1,68.9,69.6,48.9,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,18.0,14.0,18.0,0.0,0.0,0.0,118.8,1,0,2017,14
Tamba Hali,2965,ED,1,KC,30,27,3,0,64.2,59.6,,62.8,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Johnathan Joseph,2969,CB,1,HST,50,1,17,32,49.5,62.5,29.3,59.1,47.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,65.0,21.7,22.0,32.0,0.0,0.0,1.0,88.9,1,1,2017,14
Frostee Rucker,3036,DI,1,ARZ,33,19,14,0,61.5,64.1,,55.7,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Elvis Dumervil,3071,ED,1,SF,26,24,2,0,91.5,60.0,,90.6,,8.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Kyle Williams,3079,DI,1,BUF,46,18,28,0,61.3,60.2,36.4,59.7,,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Antoine Bethea,3152,S,1,ARZ,44,0,12,32,76.0,63.1,81.2,,72.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,39.6,0,0,2017,14
Tom Johnson,3378,DI,1,MIN,32,18,14,0,65.4,62.8,73.1,62.8,,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,14
Tramon Williams,3558,CB,1,ARZ,53,0,17,36,81.9,63.4,75.4,,82.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,43.0,14.3,16.0,22.0,0.0,1.0,2.0,16.1,0,0,2017,14
Brent Grimes,3589,CB,1,TB,68,0,19,49,87.5,66.6,76.6,,88.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,22.0,11.0,16.0,11.0,0.0,1.0,0.0,27.1,0,0,2017,14
Darrelle Revis,3630,CB,1,KC,56,0,11,45,69.4,38.9,,,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,8.0,2.0,8.0,0.0,0.0,1.0,39.6,0,0,2017,14
Lawrence Timmons,3631,LB,1,MIA,50,10,10,30,59.4,57.6,44.3,60.5,59.7,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,5.0,5.0,43.0,8.6,30.0,26.0,0.0,0.0,0.0,102.5,0,0,2017,14
Leon Hall,3634,CB,1,SF,19,0,1,18,28.1,60.0,77.3,,30.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,22.0,22.0,0.0,22.0,0.0,0.0,0.0,89.6,0,0,2017,14
