player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Jamaal Charles,4387,HB,1,KC,15,15,80,5.3,0,58.4,63.1,23.8,,40,2.67,26,2,2,1,1,0,2014,5
Matt Asiata,6432,HB,1,MIN,15,15,72,4.8,0,44.4,54.9,24.1,,37,2.47,11,4,2,1,1,0,2014,5
Le'Veon Bell,7829,HB,1,PIT,15,15,82,5.5,0,63.0,59.8,76.5,,45,3.0,29,2,0,0,0,0,2014,5
Ahmad Bradshaw,3866,HB,1,IND,16,15,68,4.5,0,55.6,50.8,24.8,60.0,31,2.07,20,3,2,1,0,0,2014,5
Doug Martin,7035,HB,1,TB,15,14,45,3.2,0,61.1,53.2,76.5,60.0,27,1.93,16,3,1,0,0,0,2014,5
Eddie Lacy,7842,HB,1,GB,14,13,105,8.1,2,79.9,76.9,75.4,60.0,52,4.0,29,5,3,0,0,0,2014,5
Giovani Bernard,7818,HB,1,CIN,15,13,62,4.8,0,67.6,71.5,75.2,60.0,33,2.54,13,3,2,0,0,0,2014,5
Alfred Morris,7165,HB,1,WAS,14,13,33,2.5,0,43.8,43.7,22.9,60.0,20,1.54,11,1,1,1,0,0,2014,5
Steven Jackson,1745,HB,1,ATL,13,13,37,2.8,1,65.8,59.7,76.1,,21,1.62,11,3,0,0,0,0,2014,5
James Starks,5716,HB,1,GB,14,12,46,3.8,0,56.8,56.9,74.8,60.0,27,2.25,17,1,2,0,0,0,2014,5
George Winn,8123,HB,1,DET,12,11,48,4.4,0,55.9,71.2,74.1,60.0,38,3.45,16,3,1,0,0,0,2014,5
Russell Wilson,7077,QB,1,SEA,30,6,122,11.1,1,88.8,67.0,29.2,60.0,22,2.0,29,6,3,2,1,0,2014,5
Zac Stacy,7942,HB,1,SL,11,11,47,4.3,0,62.8,55.7,23.1,60.0,22,2.0,14,2,1,1,0,0,2014,5
Shonn Greene,4988,HB,1,TEN,12,11,36,3.3,0,53.5,54.0,73.8,60.0,24,2.18,10,2,1,0,0,0,2014,5
Rashad Jennings,5174,HB,1,NYG,11,10,55,5.5,0,71.4,67.6,73.9,60.0,27,2.7,16,2,1,0,0,0,2014,5
Darrin Reaves,9006,HB,1,CAR,16,10,36,3.6,0,50.6,53.9,74.1,59.4,16,1.6,9,2,1,0,0,0,2014,5
Carlos Hyde,8692,HB,1,SF,13,10,43,4.3,0,68.5,67.6,73.3,60.0,30,3.0,11,1,3,0,0,0,2014,5
Fred Jackson,3368,HB,1,BUF,11,10,49,4.9,0,64.9,65.8,25.7,60.0,23,2.3,10,2,1,1,0,0,2014,5
Shaun Draughn,6440,HB,1,SD,10,10,19,1.9,0,45.5,48.3,73.3,,12,1.2,6,0,0,0,0,0,2014,5
C.J. Spiller,5534,HB,1,BUF,11,10,8,0.8,0,48.0,45.3,74.2,60.0,6,0.6,2,0,0,0,0,0,2014,5
Colin Kaepernick,6188,QB,1,SF,35,6,18,1.8,0,49.5,56.8,79.4,60.0,24,2.4,9,2,1,0,0,0,2014,5
Donald Brown,4950,HB,1,SD,9,9,26,2.9,0,64.5,63.0,73.6,,26,2.89,13,1,2,0,0,0,2014,5
Shane Vereen,6208,HB,1,NE,12,9,90,10.0,0,79.0,79.2,73.7,60.0,42,4.67,19,5,2,0,0,0,2014,5
Chris Ivory,6007,HB,1,NYJ,10,9,44,4.9,0,72.3,73.1,72.7,60.0,25,2.78,11,2,3,0,0,0,2014,5
Trent Richardson,7009,HB,1,IND,11,9,37,4.1,0,77.3,82.1,74.3,60.0,25,2.78,14,1,5,0,0,0,2014,5
Chris Ogbonnaya,5135,HB,1,CAR,10,8,24,3.0,1,54.6,57.3,72.1,60.0,20,2.5,5,1,1,0,0,0,2014,5
Bishop Sankey,8689,HB,1,TEN,10,8,27,3.4,0,59.6,60.5,72.1,60.0,22,2.75,11,2,2,0,0,0,2014,5
LeGarrette Blount,5863,HB,1,PIT,11,8,29,3.6,0,58.2,51.7,73.2,60.0,16,2.0,9,3,0,0,0,0,2014,5
Chris Johnson,4338,HB,1,NYJ,7,7,24,3.4,0,33.6,32.6,19.2,,10,1.43,7,1,0,1,0,0,2014,5
Benny Cunningham,8283,HB,1,SL,7,7,47,6.7,1,68.6,66.7,75.9,,32,4.57,14,4,1,0,0,0,2014,5
Darren Sproles,2347,HB,1,PHI,7,7,51,7.3,0,55.7,57.4,73.4,,15,2.14,25,3,0,0,0,0,2014,5
Cam Newton,6153,QB,1,CAR,24,4,9,1.5,0,80.4,51.4,79.9,60.0,4,0.67,3,1,0,1,0,0,2014,5
Terrance West,8729,HB,1,CLV,7,7,31,4.4,0,65.5,65.6,71.4,,14,2.0,9,2,0,0,0,0,2014,5
Jerick McKinnon,8731,HB,1,MIN,7,7,24,3.4,0,64.7,62.0,73.2,,13,1.86,10,1,1,0,0,0,2014,5
Justin Forsett,4547,HB,1,BLT,6,6,42,7.0,1,68.1,58.7,73.5,,7,1.17,29,2,0,0,0,0,2014,5
Reggie Bush,2947,HB,1,DET,6,6,13,2.2,0,61.3,67.5,72.3,,10,1.67,5,0,1,0,0,0,2014,5
Andrew Luck,7007,QB,1,IND,27,3,12,2.0,1,77.0,74.4,81.5,60.0,2,0.33,13,2,2,0,0,0,2014,5
Bobby Rainey Jr.,7511,HB,1,TB,6,6,21,3.5,1,58.7,61.8,72.0,,10,1.67,9,1,1,0,0,0,2014,5
Montee Ball,7839,HB,1,DEN,7,6,7,1.2,0,53.4,50.6,72.3,60.0,6,1.0,5,1,0,0,0,0,2014,5
Isaiah Crowell,9295,HB,1,CLV,6,6,19,3.2,0,54.8,55.4,70.6,,9,1.5,11,1,1,0,0,0,2014,5
Lorenzo Taliaferro,8773,HB,1,BLT,5,5,18,3.6,0,57.3,57.0,69.7,,8,1.6,9,0,1,0,0,0,2014,5
Alfred Blue,8816,HB,1,HST,5,5,16,3.2,0,62.4,63.6,69.7,,16,3.2,5,0,0,0,0,0,2014,5
Robert Turbin,7106,HB,1,SEA,7,5,19,3.8,0,58.9,60.5,69.7,60.0,8,1.6,9,0,1,0,0,0,2014,5
Devonta Freeman,8738,HB,1,ATL,4,4,38,9.5,0,81.2,65.5,71.6,,7,1.75,24,1,0,0,0,0,2014,5
Pierre Thomas,4080,HB,1,NO,5,4,35,8.8,1,90.3,90.2,72.7,60.0,17,4.25,27,2,4,0,0,0,2014,5
Blake Bortles,8638,QB,1,JAX,14,3,13,3.3,0,48.5,50.9,28.8,60.0,0,0.0,11,2,1,2,1,0,2014,5
Tom Brady,698,QB,1,NE,41,2,13,3.3,0,76.6,57.1,79.6,60.0,2,0.5,6,1,0,0,1,0,2014,5
Toby Gerhart,5576,HB,1,JAX,4,4,9,2.3,0,51.8,53.3,69.4,,8,2.0,3,1,0,0,0,0,2014,5
Jake Locker,6160,QB,1,TEN,14,0,34,8.5,1,59.3,80.5,74.8,60.0,14,3.5,12,3,3,0,0,0,2014,5
Bernard Pierce,7085,HB,1,BLT,4,4,30,7.5,0,48.4,50.6,68.6,,9,2.25,13,2,0,0,0,0,2014,5
Storm Johnson,8856,HB,1,JAX,4,4,27,6.8,0,59.5,64.4,69.7,,8,2.0,20,1,0,0,0,0,2014,5
Jay Cutler,2956,QB,1,CHI,19,1,22,7.3,1,61.7,72.6,79.7,60.0,0,0.0,13,2,0,0,0,0,2014,5
Austin Davis,7305,QB,1,SL,20,0,30,10.0,0,70.7,63.1,49.4,60.0,0,0.0,12,1,0,2,1,0,2014,5
Denard Robinson,7917,HB,1,JAX,5,3,6,2.0,0,62.4,61.2,69.0,60.0,3,1.0,6,0,0,0,0,0,2014,5
Jimmy Garoppolo,8697,QB,1,NE,3,3,-4,-1.3,0,61.2,60.5,67.2,,0,0.0,-1,0,0,0,0,0,2014,5
Matthew Stafford,4924,QB,1,DET,18,1,8,2.7,0,54.7,54.9,23.8,60.0,0,0.0,8,0,0,2,0,0,2014,5
Ben Roethlisberger,1732,QB,1,PIT,28,3,-2,-0.7,0,74.1,60.5,29.3,60.0,0,0.0,0,0,0,1,0,0,2014,5
Dexter McCluster,5561,HB,1,TEN,4,3,10,3.3,0,48.9,48.9,72.6,60.0,6,2.0,8,0,0,0,0,0,2014,5
Juwan Thompson,8955,HB,1,DEN,3,3,15,5.0,1,61.9,61.1,67.2,,9,3.0,8,1,1,0,0,0,2014,5
Christian Ponder,6164,QB,1,MIN,22,0,15,5.0,1,49.9,72.5,81.0,60.0,5,1.67,8,2,0,0,1,0,2014,5
Ryan Fitzpatrick,2467,QB,1,HST,30,2,3,1.0,0,68.9,58.6,77.5,60.0,0,0.0,2,1,0,0,1,0,2014,5
Michael Vick,773,QB,1,NYJ,11,1,14,7.0,0,43.4,62.9,76.2,60.0,0,0.0,13,1,0,0,2,0,2014,5
Roy Helu,6257,HB,1,WAS,2,2,-1,-0.5,0,68.5,57.6,70.0,,2,1.0,4,0,1,0,0,0,2014,5
Bilal Powell,6278,HB,1,NYJ,2,2,6,3.0,0,68.2,64.2,65.2,,4,2.0,5,1,0,0,0,0,2014,5
Jacquizz Rodgers,6297,HB,1,ATL,2,2,10,5.0,0,44.5,31.1,15.3,,2,1.0,9,1,0,1,0,0,2014,5
Corey Brown,8986,WR,1,CAR,4,2,22,11.0,0,71.9,68.4,19.1,59.7,4,2.0,14,1,0,0,0,0,2014,5
Percy Harvin,4945,WR,1,SEA,13,2,7,3.5,0,74.3,63.3,71.3,61.6,2,1.0,6,1,0,0,1,0,2014,5
Kendall Wright,7026,WR,1,TEN,17,2,43,21.5,0,67.9,69.5,70.6,58.1,25,12.5,38,1,1,0,0,0,2014,5
Peyton Manning,327,QB,1,DEN,28,2,-2,-1.0,0,71.4,60.0,81.0,60.0,0,0.0,0,0,0,0,0,0,2014,5
Peyton Hillis,4541,HB,1,NYG,2,2,7,3.5,0,46.5,50.4,65.2,,3,1.5,4,0,0,0,0,0,2014,5
Nick Foles,7089,QB,1,PHI,32,1,13,6.5,0,52.6,33.2,29.0,60.0,0,0.0,14,1,0,1,0,0,2014,5
Kirk Cousins,7102,QB,1,WAS,16,1,4,2.0,0,71.9,54.6,79.1,60.0,2,1.0,4,0,0,0,0,0,2014,5
Emmanuel Sanders,5606,WR,1,DEN,24,2,8,4.0,0,67.3,59.5,71.5,60.1,5,2.5,5,0,0,0,1,0,2014,5
Charlie Whitehurst,3026,QB,1,TEN,12,2,-1,-0.5,0,80.9,60.0,76.5,60.0,0,0.0,0,0,0,0,0,0,2014,5
Knile Davis,7878,HB,1,KC,2,2,6,3.0,0,55.9,57.4,72.9,,1,0.5,3,0,0,0,0,0,2014,5
Joseph Randle,7933,HB,1,DAL,2,2,4,2.0,0,76.9,71.7,65.2,,6,3.0,2,1,1,0,0,0,2014,5
John Kuhn,2686,FB,1,GB,10,2,6,3.0,0,52.6,53.7,66.7,70.1,4,2.0,3,0,0,0,1,0,2014,5
Brandin Cooks,8655,WR,1,NO,16,2,15,7.5,0,63.4,58.6,73.7,60.6,0,0.0,12,1,0,0,0,0,2014,5
Jeremy Hill,8690,HB,1,CIN,2,2,1,0.5,0,63.8,66.0,68.7,,4,2.0,5,0,0,0,0,0,2014,5
Philip Rivers,1725,QB,1,SD,37,1,3,1.5,0,83.7,57.8,78.3,60.0,0,0.0,4,0,0,0,0,0,2014,5
Eli Manning,1722,QB,1,NYG,34,2,-3,-1.5,0,59.5,60.0,78.6,60.0,0,0.0,0,0,0,0,0,0,2014,5
Ka'Deem Carey,8752,HB,1,CHI,5,2,2,1.0,0,42.5,50.1,65.2,57.1,3,1.5,2,0,1,0,0,0,2014,5
Trey Watts,8950,HB,1,SL,2,2,6,3.0,0,62.9,57.4,67.8,,3,1.5,4,0,0,0,0,0,2014,5
James Develin,6142,FB,1,NE,25,2,5,2.5,0,85.5,71.3,66.7,75.6,4,2.0,5,0,0,0,0,0,2014,5
Andy Dalton,6187,QB,1,CIN,16,0,16,8.0,0,78.3,66.4,77.6,60.0,0,0.0,12,1,0,0,0,0,2014,5
Alex Smith,2218,QB,1,KC,18,0,6,6.0,0,51.3,58.3,77.7,60.0,1,1.0,6,0,0,0,0,0,2014,5
Robert Hughes,6564,HB,1,ARZ,3,1,0,0.0,0,62.2,59.3,61.9,68.7,0,0.0,0,0,0,0,0,0,2014,5
Geno Smith,7820,QB,1,NYJ,8,0,3,3.0,0,37.9,55.7,73.5,60.0,1,1.0,3,0,0,0,0,0,2014,5
Will Johnson,7639,FB,1,PIT,7,1,0,0.0,0,59.4,56.9,64.6,59.7,0,0.0,0,0,0,0,0,0,2014,5
Brian Hoyer,5277,QB,1,CLV,36,1,2,2.0,0,74.4,58.2,79.4,60.0,1,1.0,2,1,0,0,0,0,2014,5
Brandon Tate,5006,WR,1,CIN,5,1,0,0.0,0,58.8,63.4,20.9,59.0,9,9.0,0,0,1,0,0,0,2014,5
Dri Archer,8732,HB,1,PIT,2,1,2,2.0,0,56.0,56.3,69.8,60.0,1,1.0,2,0,0,0,0,0,2014,5
Brandon Bolden,7469,HB,1,NE,1,1,3,3.0,0,70.1,62.2,61.9,,3,3.0,3,0,1,0,0,0,2014,5
Bruce Ellington,8741,WR,1,SF,5,1,0,0.0,0,54.2,56.6,71.7,60.4,0,0.0,0,0,0,0,0,0,2014,5
Drew Brees,802,QB,1,NO,29,1,-1,-1.0,0,63.5,60.0,81.9,60.0,0,0.0,0,0,0,0,1,0,2014,5
Stepfan Taylor,7922,HB,1,ARZ,1,1,6,6.0,0,65.0,62.9,61.9,,3,3.0,6,0,0,0,0,0,2014,5
Antone Smith,5440,HB,1,ATL,2,1,2,2.0,0,70.9,59.7,67.4,60.0,1,1.0,2,0,0,0,0,0,2014,5
Devin Hester,3002,WR,1,ATL,7,1,3,3.0,0,46.4,56.6,73.4,60.2,0,0.0,3,0,0,0,0,0,2014,5
Marquise Goodwin,7859,WR,1,BUF,3,1,-8,-8.0,0,61.0,59.2,17.1,60.0,0,0.0,0,0,0,1,0,0,2014,5
Matt Flynn,4523,QB,1,GB,8,1,-1,-1.0,0,47.1,60.0,69.2,60.0,0,0.0,0,0,0,0,0,0,2014,5
Mike Glennon,7854,QB,1,TB,21,1,0,0.0,0,83.9,60.0,79.2,60.0,0,0.0,0,0,0,1,0,0,2014,5
Austin Johnson,8438,FB,1,NO,19,1,2,2.0,0,73.8,56.9,61.9,82.3,0,0.0,2,1,0,0,0,0,2014,5
Kyle Orton,2323,QB,1,BUF,22,1,0,0.0,0,60.9,60.0,79.9,60.0,0,0.0,0,0,0,0,1,0,2014,5
Ted Ginn Jr.,3625,WR,1,ARZ,1,1,-1,-1.0,0,28.5,58.7,66.2,,0,0.0,0,0,0,0,0,0,2014,5
A.J. Jenkins,7034,WR,1,KC,15,1,-2,-2.0,0,59.0,59.7,64.6,55.6,0,0.0,0,0,0,0,0,0,2014,5
