player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,47.3,1,1,100.0,0,0,,0,0,,0,1,0.0,0,1,0.0,0,0,,2017,14
Phil Dawson,422,K,1,ARZ,52.2,0,0,,0,0,,1,1,100.0,2,2,100.0,1,2,50.0,0,0,,2017,14
Matt Bryant,1223,K,1,ATL,68.7,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2017,14
Mike Nugent,2264,K,1,CHI,50.5,3,4,75.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,14
Robbie Gould,2607,K,1,SF,70.7,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,1,1,100.0,2017,14
Stephen Gostkowski,3063,K,1,NE,67.1,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,14
Matt Prater,3471,K,1,DET,75.7,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,14
Mason Crosby,3809,K,1,GB,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Stephen Hauschka,4655,K,1,BUF,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Ryan Succop,5180,K,1,TEN,50.6,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2017,14
Graham Gano,5443,K,1,CAR,66.4,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,14
Dan Bailey,6796,K,1,DAL,30.4,3,4,75.0,0,0,,1,1,100.0,0,0,,0,0,,0,2,0.0,2017,14
Kai Forbath,6860,K,1,MIN,52.3,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,1,0.0,2017,14
Randy Bullock,7154,K,1,CIN,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Greg Zuerlein,7163,K,1,LA,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Blair Walsh,7167,K,1,SEA,49.1,3,3,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2017,14
Giorgio Tavecchio,7278,K,1,OAK,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Justin Tucker,7604,K,1,BLT,68.5,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,14
Brandon McManus,8437,K,1,DEN,47.8,2,2,100.0,0,0,,0,1,0.0,1,1,100.0,1,1,100.0,1,1,100.0,2017,14
Chris Boswell,8990,K,1,PIT,80.6,3,3,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,2017,14
Cody Parkey,9030,K,1,MIA,67.0,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,14
Travis Coons,9268,K,1,LAC,65.4,3,3,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2017,14
Patrick Murray,9389,K,1,TB,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Josh Lambo,10133,K,1,JAX,70.0,3,3,100.0,0,0,,0,0,,2,2,100.0,0,0,,1,1,100.0,2017,14
Nick Rose,11091,K,1,WAS,44.5,1,2,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Wil Lutz,11096,K,1,NO,63.6,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,14
Ka'imi Fairbairn,11161,K,1,HST,42.1,1,2,50.0,0,0,,0,0,,0,0,,0,0,,1,2,50.0,2017,14
Aldrick Rosas,11331,K,1,NYG,62.7,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,14
Jake Elliott,11908,K,1,PHI,71.2,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,14
Zane Gonzalez,11979,K,1,CLV,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,14
Harrison Butker,11988,K,1,KC,70.6,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,1,1,100.0,2017,14
