player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Terrell Suggs,1326,ED,1,ARZ,45,21,18,6,76.5,54.7,29.3,88.1,62.7,4.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,91.7,0,0,2019,4
Thomas Davis Sr.,2231,LB,1,LAC,41,1,19,21,56.7,67.0,40.1,73.6,43.7,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,19.0,6.3,25.0,10.0,0.0,0.0,0.0,93.1,1,0,2019,4
Lorenzo Alexander,2476,ED,1,BUF,37,15,15,7,72.0,67.0,51.0,55.3,76.8,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,4
Johnathan Joseph,2969,CB,1,HST,56,1,21,34,61.1,63.9,77.8,60.0,59.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0,4.0,35.0,8.8,0.0,12.0,0.0,0.0,1.0,55.3,1,1,2019,4
Antoine Bethea,3152,S,1,NYG,49,0,15,34,56.2,63.8,80.9,,54.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,4
Tramon Williams,3558,CB,1,GB,48,3,22,23,69.2,56.1,74.7,66.4,70.9,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,4
Eric Weddle,3653,S,1,LA,74,1,31,42,68.6,56.8,59.6,60.0,69.9,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,4.0,0.0,5.0,4.0,33.0,8.3,26.0,12.0,0.0,0.0,0.0,94.2,0,0,2019,4
Brandon Mebane,3701,DI,1,LAC,19,7,12,0,81.6,76.8,68.3,64.1,60.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,4
Aqib Talib,4334,CB,1,LA,74,0,31,43,47.5,34.2,27.3,,53.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,33.0,11.0,15.0,13.0,2.0,0.0,0.0,106.3,0,0,2019,4
Calais Campbell,4364,DI,1,JAX,45,30,14,1,71.8,67.3,68.7,68.7,60.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2019,4
Brandon Carr,4454,CB,1,BLT,65,2,28,35,44.2,34.9,75.2,58.7,48.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,32.0,10.7,17.0,13.0,0.0,0.0,0.0,97.9,0,0,2019,4
Wesley Woodyard,4583,LB,1,TEN,21,0,6,15,66.2,60.2,46.1,,66.3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,9.0,7.0,9.0,0.0,0.0,0.0,104.2,0,0,2019,4
