player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
JuJu Smith-Schuster,11817,WR,1,PIT,17,13,76.5,189,1,76.1,74.5,80.0,72.3,,14.5,91,7.0,97,7,0,0,0,1,131.7,0,0,2018,12
Julio Jones,6158,WR,1,ATL,14,11,78.6,147,0,73.4,73.4,78.7,21.0,,13.4,26,2.4,21,7,0,1,1,1,80.7,0,0,2018,12
Calvin Ridley,48262,WR,1,ATL,13,8,61.5,93,1,63.8,63.3,54.9,18.5,,11.6,43,5.4,50,3,1,0,1,0,108.8,0,0,2018,12
Antonio Brown,5718,WR,1,PIT,13,9,69.2,67,0,55.1,57.2,78.0,71.6,,7.4,25,2.8,14,3,0,2,0,0,41.7,0,0,2018,12
C.J. Uzomah,9590,TE,1,CIN,12,6,50.0,39,0,38.9,37.4,29.8,68.8,69.6,6.5,11,1.8,13,0,2,0,0,1,57.3,2,0,2018,12
Emmanuel Sanders,5606,WR,1,DEN,12,7,58.3,86,1,80.1,78.5,52.5,69.5,,12.3,18,2.6,38,5,1,0,0,0,108.3,0,0,2018,12
George Kittle,11901,TE,1,SF,12,6,50.0,48,0,65.1,67.4,75.6,70.3,28.1,8.0,15,2.5,12,4,0,1,0,0,25.7,1,0,2018,12
Jermaine Kearse,7428,WR,1,NYJ,11,6,54.5,66,1,87.0,84.6,74.6,68.8,66.2,11.0,24,4.0,17,4,0,0,0,1,102.8,0,0,2018,12
Christian McCaffrey,11763,HB,1,CAR,11,11,100.0,112,1,54.2,55.4,78.7,17.5,43.3,10.2,122,11.1,38,5,0,0,2,2,139.4,0,0,2018,12
Austin Ekeler,12164,HB,1,LAC,10,10,100.0,68,0,83.5,86.7,78.0,74.3,,6.8,74,7.4,15,4,0,0,0,2,95.0,0,0,2018,12
Josh Doctson,10656,WR,1,WAS,10,6,60.0,66,0,63.5,63.0,49.2,68.8,,11.0,11,1.8,17,4,1,1,0,1,40.0,0,0,2018,12
Stefon Diggs,9579,WR,1,MIN,10,8,80.0,77,1,76.0,72.6,76.5,70.8,,9.6,28,3.5,30,4,0,0,0,0,132.1,0,0,2018,12
T.Y. Hilton,7092,WR,1,IND,10,7,70.0,125,0,89.0,87.5,76.5,70.1,,17.9,85,12.1,36,6,0,1,0,0,72.9,0,0,2018,12
Marcell Ateman,23670,WR,1,OAK,9,3,33.3,16,0,50.5,50.6,36.2,65.8,,5.3,4,1.3,11,1,1,0,0,0,42.4,0,0,2018,12
