player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,7,60.0,,,,,72.1,0,0,0,0,0,2016,15
Phil Dawson,422,K,1,SF,0,0,0,0,0,2,60.0,,,,,44.5,0,0,0,0,0,2016,15
Sebastian Janikowski,595,K,1,OAK,0,6,0,0,0,5,60.0,60.0,,,,68.7,0,0,0,0,0,2016,15
Shane Lechler,673,P,1,HST,0,0,0,5,0,5,60.6,,,67.2,,,0,0,0,0,0,2016,15
Steve Smith,837,WR,1,BLT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2016,15
Julius Peppers,1010,ED,1,GB,0,0,0,0,5,6,59.7,,,,,,0,0,0,0,0,2016,15
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,7,60.0,,,,,71.1,0,0,0,0,0,2016,15
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2016,15
Terence Newman,1321,CB,1,MIN,0,0,0,0,7,0,60.4,,,,,,0,0,0,0,0,2016,15
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,8,60.8,,,,,,0,0,0,0,0,2016,15
Cullen Jenkins,1637,DI,1,WAS,0,0,0,0,7,0,60.2,,,,,,0,0,0,0,0,2016,15
Vince Wilfork,1742,DI,1,HST,0,0,0,0,5,0,59.2,,,,,,0,0,0,0,0,2016,15
Karlos Dansby,1754,LB,1,CIN,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2016,15
Daryl Smith,1760,LB,1,TB,0,0,0,0,8,0,60.4,,,,,,0,0,0,0,0,2016,15
Donnie Jones,1939,P,1,PHI,0,0,0,2,0,4,60.3,,,61.6,,,0,0,0,0,0,2016,15
Mike Adams,1972,S,1,IND,1,0,1,0,2,0,60.0,,,,,,0,0,0,0,0,2016,15
Don Muhlbach,2130,LS,1,DET,0,0,0,6,0,2,64.2,,,,,,0,0,0,0,0,2016,15
Adam Jones,2223,CB,1,CIN,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2016,15
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,4,0,59.9,,,,,,0,0,0,0,0,2016,15
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,0,7,60.8,,,,,,0,0,0,0,0,2016,15
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2016,15
Dustin Colquitt,2316,P,1,KC,0,0,0,6,0,3,60.5,,,60.6,,,1,0,0,0,0,2016,15
Trent Cole,2363,ED,1,IND,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2016,15
Lorenzo Alexander,2476,ED,1,BUF,0,7,5,2,3,0,71.9,,,,,,0,0,2,0,0,2016,15
Jon Condo,2539,LS,1,OAK,0,0,0,3,0,5,64.2,,,,,,0,0,0,0,0,2016,15
John Denney,2561,LS,1,MIA,0,0,0,6,0,5,65.0,,,,,,0,0,0,0,0,2016,15
Robbie Gould,2607,K,1,NYG,0,4,0,0,0,3,60.0,60.0,,,,66.6,1,0,0,0,0,2016,15
John Kuhn,2686,FB,1,NO,7,0,1,0,0,0,57.9,,,,,,0,0,0,0,0,2016,15
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,2,0,8,64.9,,,,,,0,0,0,0,0,2016,15
Nick Novak,2726,K,1,HST,0,6,0,0,0,5,60.0,60.0,,,,69.2,0,0,0,0,0,2016,15
Greg Warren,2831,LS,1,PIT,0,0,0,1,0,6,63.9,,,,,,0,0,0,0,0,2016,15
Ahmad Brooks,2945,ED,1,SF,0,0,2,0,2,0,59.9,,,,,,0,0,0,0,0,2016,15
Mario Williams,2946,ED,1,MIA,0,0,0,0,3,0,59.4,,,,,,0,0,0,0,0,2016,15
Donte Whitner,2953,S,1,WAS,0,1,0,0,0,0,60.0,,,,,,0,0,0,0,0,2016,15
Haloti Ngata,2957,DI,1,DET,0,0,1,0,3,0,59.8,,,,,,0,0,0,0,0,2016,15
Chad Greenway,2962,LB,1,MIN,0,0,0,0,7,0,60.1,,,,,,0,0,0,0,0,2016,15
Roman Harper,2988,S,1,NO,0,9,0,0,0,0,29.9,,,,,,0,0,0,0,2,2016,15
Kellen Clemens,2994,QB,1,SD,0,0,0,0,0,3,60.0,,,,,,0,0,0,0,0,2016,15
Anthony Fasano,2998,TE,1,TEN,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2016,15
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2016,15
Chris Chester,3001,G,1,ATL,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2016,15
Darryl Tapp,3008,ED,1,NO,0,0,1,0,7,9,60.6,,,,,,0,0,0,0,0,2016,15
Eric Winston,3011,T,1,CIN,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2016,15
Jahri Evans,3053,G,1,NO,0,0,0,0,0,9,61.8,,,,,,0,0,0,0,0,2016,15
Will Blackmon,3060,S,1,WAS,1,2,1,0,0,0,60.0,,59.9,,,,0,0,0,0,0,2016,15
Stephen Gostkowski,3063,K,1,NE,0,5,0,0,0,4,60.0,60.0,,,,67.0,0,0,0,0,0,2016,15
Domata Peko Sr.,3068,DI,1,CIN,0,0,0,0,6,4,59.0,,,,,,0,0,0,0,0,2016,15
Rob Ninkovich,3080,ED,1,NE,0,0,1,0,1,0,60.0,,,,,,0,0,0,0,0,2016,15
Sam Koch,3148,P,1,BLT,0,0,0,4,0,5,60.6,,,63.0,,,0,0,0,0,0,2016,15
Antoine Bethea,3152,S,1,SF,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2016,15
Zach Strief,3155,T,1,NO,0,0,0,0,0,9,60.7,,,,,,0,0,0,0,0,2016,15
Thomas Gafford,3316,LS,1,DEN,0,0,0,7,0,1,55.6,,,,,,0,0,0,0,0,2016,15
Tom Johnson,3378,DI,1,MIN,0,0,0,0,2,0,59.6,,,,,,0,0,0,0,0,2016,15
Tony McDaniel,3423,DI,1,SEA,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2016,15
Donald Penn,3459,T,1,OAK,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2016,15
Matt Prater,3471,K,1,DET,0,0,0,0,0,2,60.0,,,,,65.6,0,0,0,0,0,2016,15
Jon Ryan,3493,P,1,SEA,0,0,0,3,0,4,60.4,,,63.0,,,0,0,0,0,0,2016,15
Ted Ginn Jr.,3625,WR,1,CAR,0,0,6,0,0,0,60.1,,,,62.9,,0,0,0,0,0,2016,15
Lawrence Timmons,3631,LB,1,PIT,0,0,0,0,4,0,59.9,,,,,,0,0,0,0,0,2016,15
Leon Hall,3634,CB,1,NYG,0,4,0,0,0,0,60.1,,,,,,0,0,0,0,0,2016,15
Michael Griffin,3635,S,1,CAR,5,7,6,6,0,0,54.1,,,,,,0,0,1,0,0,2016,15
Alan Branch,3649,DI,1,NE,0,0,1,0,1,4,60.5,,,,,,0,0,0,0,0,2016,15
Paul Posluszny,3650,LB,1,JAX,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2016,15
Eric Weddle,3653,S,1,BLT,2,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2016,15
David Harris,3663,LB,1,NYJ,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2016,15
Brian Robison,3718,ED,1,MIN,0,0,0,0,5,0,60.0,,,,,,0,0,0,0,0,2016,15
Zak DeOssie,3732,LS,1,NYG,0,0,0,7,0,3,51.8,,,,,,0,0,0,0,0,2016,15
Doug Free,3738,T,1,DAL,0,0,0,0,0,8,60.6,,,,,,0,0,0,0,0,2016,15
Jermon Bushrod,3741,G,1,MIA,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2016,15
Brent Celek,3778,TE,1,PHI,6,1,0,0,0,4,58.9,,,,,,0,0,0,0,0,2016,15
Corey Graham,3784,S,1,BUF,0,0,0,2,3,0,58.9,,,,,,0,0,0,0,0,2016,15
Nick Folk,3794,K,1,NYJ,0,4,0,0,0,3,60.0,60.0,,,,67.1,0,0,0,0,0,2016,15
Mason Crosby,3809,K,1,GB,0,6,0,0,0,6,60.0,60.0,,,,72.7,0,0,0,0,0,2016,15
Clark Harris,3859,LS,1,CIN,0,0,0,3,0,4,63.9,,,,,,0,0,0,0,0,2016,15
Jason Trusnik,4083,ST,1,NO,6,9,2,1,7,0,62.2,,,,,,0,0,0,0,0,2016,15
Eric Weems,4097,WR,1,ATL,3,8,7,2,0,0,67.3,,58.8,,62.7,,0,0,1,0,0,2016,15
