player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,39,27,10,2,76.7,62.6,71.7,74.7,60.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,6
Terrell Suggs,1326,ED,1,BLT,30,19,9,2,60.4,52.9,72.4,63.5,61.2,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,6
Mike Adams,1972,S,1,CAR,70,4,25,41,63.3,53.5,79.1,67.5,64.8,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,95.8,0,0,2018,6
Thomas Davis Sr.,2231,LB,1,CAR,62,4,23,35,73.3,53.8,46.0,66.3,78.6,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,6.0,3.0,51.0,17.0,13.0,21.0,0.0,0.0,2.0,79.2,0,0,2018,6
Derrick Johnson,2232,LB,1,OAK,17,1,4,12,68.7,76.9,41.4,59.3,58.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,6
Lorenzo Alexander,2476,LB,1,BUF,20,14,5,1,92.5,59.6,76.1,88.2,90.5,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,39.6,0,0,2018,6
Johnathan Joseph,2969,CB,1,HST,58,0,21,37,92.3,66.9,79.1,,92.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,10.0,4.0,51.0,12.8,14.0,39.0,0.0,1.0,0.0,17.1,0,0,2018,6
Domata Peko Sr.,3068,DI,1,DEN,37,11,26,0,54.7,56.3,72.3,53.4,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,6
Kyle Williams,3079,DI,1,BUF,40,26,14,0,84.6,67.7,69.9,80.9,,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,6
Antoine Bethea,3152,S,1,ARZ,71,3,31,37,60.7,50.2,69.1,56.7,65.8,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,9.0,3.0,9.0,0.0,0.0,0.0,104.2,0,0,2018,6
Tom Johnson,3378,DI,1,MIN,19,10,9,0,29.8,42.6,68.1,54.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2018,6
Tramon Williams,3558,S,1,GB,57,1,28,28,64.2,58.1,53.2,56.2,66.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,49.0,12.3,23.0,30.0,1.0,0.0,0.0,157.3,0,0,2018,6
Brent Grimes,3589,CB,1,TB,67,0,22,45,53.7,65.0,79.8,,51.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,10.0,6.0,80.0,13.3,18.0,28.0,0.0,0.0,0.0,85.4,0,0,2018,6
Leon Hall,3634,CB,1,OAK,54,0,29,25,67.7,72.0,78.1,,64.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,13.0,4.3,14.0,8.0,0.0,0.0,0.0,84.7,0,0,2018,6
