player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,3,60.0,,,,,65.1,0,0,0,0,0,2016,16
Phil Dawson,422,K,1,SF,0,3,0,0,0,2,60.0,60.0,,,,62.3,0,0,0,0,0,2016,16
Sebastian Janikowski,595,K,1,OAK,0,6,0,0,0,5,60.0,60.0,,,,32.9,0,0,0,0,0,2016,16
Shane Lechler,673,P,1,HST,0,0,0,8,0,3,60.5,,,77.2,,,0,0,0,0,0,2016,16
Julius Peppers,1010,ED,1,GB,0,0,0,0,4,6,60.0,,,,,,0,0,0,0,0,2016,16
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,8,60.0,,,,,76.2,0,0,0,0,0,2016,16
James Harrison,1251,ED,1,PIT,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2016,16
Terence Newman,1321,CB,1,MIN,0,0,1,0,6,0,60.7,,,,,,0,0,0,0,0,2016,16
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,6,60.7,,,,,,0,0,0,0,0,2016,16
Cullen Jenkins,1637,DI,1,WAS,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2016,16
Larry Fitzgerald,1724,WR,1,ARZ,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2016,16
Vince Wilfork,1742,DI,1,HST,0,0,0,0,3,0,59.5,,,,,,0,0,0,0,0,2016,16
Karlos Dansby,1754,LB,1,CIN,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2016,16
Daryl Smith,1760,LB,1,TB,0,0,1,0,5,0,60.4,,,,,,0,0,0,0,0,2016,16
Donnie Jones,1939,P,1,PHI,0,0,0,5,0,4,60.5,,,56.4,,,0,0,0,0,0,2016,16
Mike Adams,1972,S,1,IND,0,0,2,0,5,0,60.2,,,,,,0,0,0,0,0,2016,16
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,4,64.2,,,,,,0,0,0,0,0,2016,16
Adam Jones,2223,CB,1,CIN,0,0,1,0,0,0,60.0,,,,60.1,,0,0,0,0,0,2016,16
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,8,0,60.3,,,,,,0,0,0,0,0,2016,16
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,0,8,60.8,,,,,,0,0,0,0,0,2016,16
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2016,16
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,7,60.9,,,58.8,,,0,0,0,0,0,2016,16
Darren Sproles,2347,HB,1,PHI,0,0,3,0,0,0,60.0,,,,60.3,,0,0,0,0,0,2016,16
Trent Cole,2363,ED,1,IND,0,0,0,0,5,0,59.8,,,,,,0,0,0,0,0,2016,16
Joe Berger,2424,C,1,MIN,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2016,16
Lorenzo Alexander,2476,ED,1,BUF,0,6,5,4,7,0,61.2,,,,,,0,0,0,0,0,2016,16
Jon Condo,2539,LS,1,OAK,0,0,0,5,0,5,64.8,,,,,,0,0,0,0,0,2016,16
John Denney,2561,LS,1,MIA,0,0,0,5,0,7,65.3,,,,,,0,0,0,0,0,2016,16
Robbie Gould,2607,K,1,NYG,0,6,0,0,0,5,60.0,60.0,,,,66.4,0,0,0,0,0,2016,16
John Kuhn,2686,FB,1,NO,4,0,0,0,0,0,58.2,,,,,,0,0,0,0,0,2016,16
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,5,0,6,65.0,,,,,,0,0,0,0,0,2016,16
Nick Novak,2726,K,1,HST,0,4,0,0,0,3,60.0,60.0,,,,61.0,0,0,0,0,0,2016,16
Greg Warren,2831,LS,1,PIT,0,0,0,3,0,6,64.5,,,,,,0,0,0,0,0,2016,16
