player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Michael Thomas,10681,WR,1,NO,15,12,80.0,211,1,92.6,92.7,80.0,72.3,,17.6,100,8.3,72,11,0,0,0,3,141.0,1,0,2018,9
DeAndre Hopkins,7808,WR,1,HST,12,10,83.3,105,1,85.4,84.4,78.0,71.1,,10.5,41,4.1,16,5,0,0,0,0,130.9,0,0,2018,9
Maurice Harris,11035,WR,1,WAS,12,10,83.3,124,0,69.0,68.6,78.0,71.1,,12.4,32,3.2,33,6,0,0,0,0,109.7,0,0,2018,9
Jeff Heuerman,9525,TE,1,DEN,11,10,90.9,83,1,88.2,89.2,59.6,71.3,78.7,8.3,64,6.4,14,6,1,0,0,4,128.4,0,0,2018,9
Julian Edelman,5156,WR,1,NE,10,6,60.0,71,0,66.4,60.8,49.2,72.2,,11.8,27,4.5,33,3,1,0,0,0,81.7,0,0,2018,9
Corey Davis,11760,WR,1,TEN,10,6,60.0,56,0,62.1,65.9,74.6,69.8,,9.3,1,0.2,17,3,0,0,0,0,75.4,0,0,2018,9
Julio Jones,6158,WR,1,ATL,10,7,70.0,121,1,85.3,82.0,75.6,69.5,,17.3,56,8.0,35,5,0,0,0,0,144.2,0,0,2018,9
Antonio Brown,5718,WR,1,PIT,10,5,50.0,42,1,63.4,63.3,74.6,68.8,,8.4,19,3.8,11,4,0,0,0,2,94.6,1,0,2018,9
Keenan Allen,7857,WR,1,LAC,10,6,60.0,124,0,90.4,89.7,74.6,70.6,,20.7,32,5.3,54,5,0,0,0,1,103.7,0,0,2018,9
JuJu Smith-Schuster,11817,WR,1,PIT,9,7,77.8,78,0,76.8,74.4,54.5,70.1,,11.1,26,3.7,22,6,1,0,0,0,102.8,0,0,2018,9
Kelvin Benjamin,8663,WR,1,BUF,9,4,44.4,40,0,58.4,58.2,72.1,67.0,,10.0,9,2.3,15,3,0,1,0,0,18.1,0,0,2018,9
Davante Adams,8688,WR,1,GB,9,6,66.7,40,1,67.3,66.7,74.6,68.8,,6.7,29,4.8,10,3,0,0,0,0,113.2,0,0,2018,9
Calvin Ridley,48262,WR,1,ATL,9,6,66.7,71,1,62.6,63.2,49.2,69.8,,11.8,56,9.3,40,3,1,1,0,0,88.0,0,0,2018,9
Robert Woods,7822,WR,1,LA,9,5,55.6,71,0,77.1,77.1,73.4,70.0,,14.2,19,3.8,19,5,0,1,0,0,41.7,0,0,2018,9
Josh Gordon,7618,WR,1,NE,9,5,55.6,130,1,80.9,82.1,73.4,68.0,64.5,26.0,64,12.8,55,5,0,0,0,1,137.5,0,0,2018,9
Emmanuel Sanders,5606,WR,1,DEN,9,6,66.7,47,0,67.0,66.4,52.1,69.5,,7.8,16,2.7,18,2,1,0,0,1,79.4,0,0,2018,9
Duke Johnson Jr.,9510,HB,1,CLV,9,9,100.0,78,2,78.4,89.6,77.3,71.3,79.9,8.7,89,9.9,23,6,0,0,0,1,142.4,0,0,2018,9
Adam Humphries,10075,WR,1,TB,8,8,100.0,82,2,88.6,86.0,77.3,73.3,,10.3,53,6.6,30,6,0,0,0,2,149.0,0,0,2018,9
Mike Davis,9559,HB,1,SEA,8,7,87.5,45,0,68.6,74.5,76.5,77.3,26.6,6.4,53,7.6,10,2,0,0,0,3,90.1,0,0,2018,9
Jermaine Kearse,7428,WR,1,NYJ,8,3,37.5,20,0,49.7,49.2,36.2,65.8,,6.7,6,2.0,9,1,1,1,0,0,6.3,0,0,2018,9
Theo Riddick,7980,HB,1,DET,8,7,87.5,36,0,66.0,68.7,75.6,69.5,66.0,5.1,46,6.6,12,1,0,0,0,1,85.4,0,0,2018,9
Mike Evans,8642,WR,1,TB,8,1,12.5,16,0,49.6,50.2,28.8,61.2,,16.0,0,0.0,16,1,1,1,0,0,0.0,0,0,2018,9
James Conner,11860,HB,1,PIT,8,7,87.5,56,1,65.9,59.4,52.1,79.0,85.6,8.0,62,8.9,17,3,1,0,0,0,135.4,0,0,2018,9
Amari Cooper,9437,WR,1,DAL,8,5,62.5,58,1,83.6,81.7,74.6,68.8,,11.6,18,3.6,19,5,0,1,0,0,84.4,0,0,2018,9
Brandin Cooks,8655,WR,1,LA,8,6,75.0,114,1,80.5,79.4,74.6,68.8,,19.0,21,3.5,48,5,0,0,0,0,156.3,0,0,2018,9
Willie Snead IV,8999,WR,1,BLT,8,7,87.5,58,0,65.9,63.4,75.6,69.5,,8.3,34,4.9,26,2,0,0,0,3,96.9,0,0,2018,9
Adam Thielen,8288,WR,1,MIN,7,4,57.1,22,1,62.7,68.1,72.1,68.3,,5.5,7,1.8,11,2,0,1,0,0,62.8,1,0,2018,9
James White,8765,HB,1,NE,7,6,85.7,72,0,68.3,75.3,74.6,75.7,65.8,12.0,75,12.5,37,3,0,0,0,0,109.5,0,0,2018,9
Logan Thomas,8755,TE,1,BUF,7,7,100.0,40,0,61.4,65.1,75.6,69.5,56.3,5.7,18,2.6,9,1,0,0,0,1,90.5,0,0,2018,9
Jarvis Landry,8698,WR,1,CLV,7,6,85.7,50,0,60.2,58.9,75.6,69.5,,8.3,8,1.3,17,2,0,0,0,0,96.4,0,0,2018,9
Michael Crabtree,4933,WR,1,BLT,7,3,42.9,32,0,56.6,56.5,36.8,65.8,,10.7,4,1.3,13,2,1,0,0,0,56.8,0,0,2018,9
Vernon Davis,2951,TE,1,WAS,7,5,71.4,62,0,71.5,79.6,73.4,68.0,65.9,12.4,32,6.4,20,3,0,1,0,2,58.9,0,0,2018,9
Nick Vannett,10728,TE,1,SEA,7,6,85.7,52,1,72.3,77.0,74.6,68.8,53.9,8.7,14,2.3,11,2,0,0,0,0,137.2,1,0,2018,9
Marvin Jones Jr.,7158,WR,1,DET,7,6,85.7,66,0,72.6,71.5,74.6,68.8,,11.0,18,3.0,18,5,0,0,0,0,106.0,0,0,2018,9
Tevin Coleman,9506,HB,1,ATL,7,5,71.4,68,2,78.4,81.2,45.8,75.8,65.7,13.6,63,12.6,39,3,1,0,0,1,141.7,0,0,2018,9
Travis Kelce,7844,TE,1,KC,7,7,100.0,99,2,90.2,89.6,75.6,69.5,,14.1,35,5.0,21,6,0,0,0,2,158.3,0,0,2018,9
Todd Gurley II,9443,HB,1,LA,7,6,85.7,11,0,65.9,57.7,74.6,76.0,64.1,1.8,20,3.3,8,0,0,0,0,0,79.2,0,0,2018,9
Danny Amendola,4717,WR,1,MIA,7,5,71.4,47,0,66.6,69.1,73.4,68.0,,9.4,18,3.6,26,2,0,0,0,0,89.6,1,0,2018,9
Cooper Kupp,11824,WR,1,LA,6,5,83.3,89,1,72.5,74.5,73.4,68.0,77.9,17.8,50,10.0,41,3,0,0,0,1,158.3,0,0,2018,9
Josh Doctson,10656,WR,1,WAS,6,3,50.0,31,1,58.8,60.4,41.6,67.0,,10.3,0,0.0,24,2,1,0,0,0,104.9,1,0,2018,9
Mark Andrews,47436,TE,1,BLT,6,3,50.0,50,0,74.4,73.3,70.5,65.8,,16.7,11,3.7,21,2,0,0,0,0,78.5,0,0,2018,9
Jordan Reed,7866,TE,1,WAS,6,4,66.7,34,0,62.8,62.3,73.4,68.0,,8.5,12,3.0,12,1,0,0,0,0,81.3,0,0,2018,9
David Moore,11981,WR,1,SEA,6,2,33.3,16,0,46.4,51.5,68.3,64.0,,8.0,14,7.0,9,0,0,1,0,0,2.8,2,0,2018,9
Breshad Perriman,9459,WR,1,CLV,6,2,33.3,36,0,63.5,67.6,68.3,67.8,,18.0,18,9.0,18,2,0,0,0,1,54.9,0,0,2018,9
Randall Cobb,6216,WR,1,GB,6,5,83.3,24,0,60.8,60.8,73.4,68.0,,4.8,27,5.4,9,2,0,0,0,1,83.3,0,0,2018,9
Christian McCaffrey,11763,HB,1,CAR,6,5,83.3,78,0,73.6,68.4,73.4,77.1,80.0,15.6,82,16.4,32,2,0,0,0,3,118.8,0,0,2018,9
Anthony Miller,48160,WR,1,CHI,6,5,83.3,49,0,65.6,63.0,73.4,70.4,,9.8,6,1.2,19,1,0,0,0,0,100.7,0,0,2018,9
Robby Anderson,11254,WR,1,NYJ,6,4,66.7,32,0,57.7,59.2,72.1,68.3,,8.0,12,3.0,17,1,0,0,0,0,79.9,0,0,2018,9
Michael Gallup,26075,WR,1,DAL,6,3,50.0,51,0,57.6,57.4,36.2,65.8,,17.0,26,8.7,21,2,1,0,0,0,79.2,0,0,2018,9
