player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,29,23,6,0,42.1,52.0,,55.9,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,1,2018,3
Terrell Suggs,1326,ED,1,BLT,40,25,13,2,67.5,64.4,73.5,72.2,46.6,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2018,3
Mike Adams,1972,S,1,CAR,61,1,14,46,58.7,58.5,83.1,60.0,58.8,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,2.0,47.0,23.5,5.0,31.0,0.0,0.0,0.0,118.8,0,0,2018,3
Derrick Johnson,2232,LB,1,OAK,14,1,2,11,35.6,57.3,73.3,59.3,44.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,112.5,0,0,2018,3
Lorenzo Alexander,2476,LB,1,BUF,39,31,2,6,90.5,67.7,70.5,82.9,64.8,9.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Haloti Ngata,2957,DI,1,PHI,27,21,6,0,62.8,71.0,66.8,52.1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Johnathan Joseph,2969,CB,1,HST,60,0,26,34,55.3,65.6,44.4,,52.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,4.0,53.0,13.3,28.0,23.0,0.0,0.0,0.0,94.4,0,0,2018,3
Frostee Rucker,3036,ED,1,OAK,22,13,9,0,72.4,78.8,72.8,52.6,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Domata Peko Sr.,3068,DI,1,DEN,35,16,19,0,59.7,62.0,68.4,53.4,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Kyle Williams,3079,DI,1,BUF,44,41,3,0,55.7,53.9,67.3,58.0,,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Antoine Bethea,3152,S,1,ARZ,74,1,29,44,76.2,69.0,79.7,59.1,73.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,3.0,23.0,7.7,12.0,14.0,0.0,0.0,0.0,88.5,0,0,2018,3
Tom Johnson,3378,DI,1,MIN,22,10,12,0,73.9,76.4,69.6,53.5,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Tramon Williams,3558,S,1,GB,59,0,30,29,65.8,68.6,72.8,,63.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,15.0,7.5,8.0,9.0,1.0,0.0,0.0,87.5,1,0,2018,3
Brent Grimes,3589,CB,1,TB,66,0,23,43,46.2,51.2,53.7,,46.3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,5.0,101.0,20.2,42.0,43.0,1.0,0.0,0.0,158.3,0,0,2018,3
Leon Hall,3634,CB,1,OAK,33,3,6,24,75.5,60.9,82.3,75.5,72.2,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,17.0,8.5,7.0,13.0,0.0,0.0,0.0,102.1,0,0,2018,3
Reggie Nelson,3637,S,1,OAK,39,2,11,26,61.9,69.7,81.9,56.3,58.1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,91.7,0,0,2018,3
Eric Weddle,3653,S,1,BLT,68,2,25,41,59.6,51.0,58.4,67.7,61.5,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,79.2,0,0,2018,3
Brandon Mebane,3701,DI,1,LAC,44,19,23,2,60.4,40.7,72.5,72.3,87.8,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Corey Graham,3784,S,1,PHI,47,2,7,38,76.3,61.8,76.2,70.9,71.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,39.6,0,0,2018,3
Chris Long,4316,ED,1,PHI,36,30,5,1,81.7,61.9,25.2,87.4,50.9,9.0,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Dominique Rodgers-Cromartie,4330,CB,1,OAK,24,0,6,18,66.0,60.1,,,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,1.0,39.6,0,0,2018,3
Aqib Talib,4334,CB,1,LA,35,0,13,22,69.2,64.6,75.1,,68.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,32.0,10.7,20.0,13.0,0.0,0.0,0.0,111.1,0,0,2018,3
Calais Campbell,4364,ED,1,JAX,46,23,23,0,77.8,70.0,73.8,71.8,,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
William Hayes,4417,ED,1,MIA,9,4,5,0,91.4,74.4,71.7,90.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Brandon Carr,4454,CB,1,BLT,68,0,25,43,30.9,61.8,49.6,,29.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,8.0,7.0,88.0,12.6,18.0,22.0,0.0,0.0,0.0,112.5,1,0,2018,3
Orlando Scandrick,4457,CB,1,KC,42,0,12,30,62.2,61.9,29.5,,61.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,3.0,25.0,8.3,13.0,15.0,0.0,0.0,1.0,61.1,1,1,2018,3
Wesley Woodyard,4583,LB,1,TEN,57,5,16,36,67.7,61.8,68.4,68.0,64.6,3.0,1.0,0.0,2.0,1.0,8.0,1.0,1.0,4.0,0.0,6.0,6.0,31.0,5.2,4.0,7.0,0.0,0.0,0.0,88.2,0,0,2018,3
Cameron Wake,4907,ED,1,MIA,39,29,10,0,64.4,61.9,38.3,61.8,,5.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Brian Orakpo,4936,ED,1,TEN,42,25,10,7,71.7,61.3,72.0,57.4,79.1,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,15.0,15.0,9.0,15.0,0.0,0.0,0.0,118.8,0,0,2018,3
Malcolm Jenkins,4937,S,1,PHI,59,2,12,45,80.5,62.1,79.2,71.0,77.6,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,4.0,2.0,12.0,6.0,9.0,6.0,0.0,0.0,1.0,56.3,0,0,2018,3
Clay Matthews,4949,ED,1,GB,39,13,19,7,67.2,67.7,73.6,69.2,52.5,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,34.0,34.0,18.0,34.0,0.0,0.0,0.0,118.8,1,0,2018,3
Ziggy Hood,4955,DI,1,WAS,1,1,0,0,60.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Connor Barwin,4969,ED,1,NYG,38,32,5,1,59.6,61.6,69.2,57.1,60.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Glover Quin,5035,S,1,DET,48,0,20,28,56.3,71.2,61.2,,51.7,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,0,0,2018,3
Jason McCourty,5127,CB,1,NE,62,0,25,37,69.4,68.3,80.8,,68.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,4.0,21.0,5.3,14.0,6.0,0.0,0.0,0.0,72.2,0,0,2018,3
Captain Munnerlyn,5140,CB,1,CAR,40,2,4,34,59.8,60.4,,68.2,57.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,32.0,16.0,11.0,23.0,0.0,0.0,0.0,77.1,0,0,2018,3
Ricky Jean Francois,5168,DI,1,DET,15,8,7,0,67.3,69.4,70.1,54.3,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Clinton McDonald,5173,DI,1,OAK,34,26,8,0,66.8,65.6,69.0,61.6,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Steve McLendon,5232,DI,1,NYJ,32,14,18,0,79.3,61.9,68.6,74.5,60.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Michael Bennett,5273,ED,1,PHI,35,32,3,0,67.7,61.0,69.6,65.1,,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Ramon Humber,5310,LB,1,BUF,19,4,1,14,48.7,60.0,26.2,52.4,52.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,24.0,8.0,22.0,11.0,0.0,0.0,0.0,100.0,0,0,2018,3
Ndamukong Suh,5527,DI,1,LA,48,29,19,0,90.5,75.9,71.9,81.8,60.0,5.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Gerald McCoy,5528,DI,1,TB,56,38,17,1,69.5,74.8,28.5,56.4,61.5,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2018,3
Joe Haden,5532,CB,1,PIT,73,0,13,60,70.6,62.0,45.2,,70.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,3.0,23.0,7.7,2.0,17.0,1.0,0.0,3.0,85.4,0,0,2018,3
Tyson Alualu,5535,DI,1,PIT,27,21,5,1,70.0,75.2,67.4,61.0,59.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Brandon Graham,5538,ED,1,PHI,34,25,9,0,79.1,53.4,71.7,84.2,,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Earl Thomas III,5539,S,1,SEA,59,2,19,38,91.1,57.4,85.8,68.9,91.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,1.0,18.0,18.0,7.0,18.0,0.0,2.0,0.0,15.3,1,0,2018,3
Jason Pierre-Paul,5540,ED,1,TB,62,40,22,0,79.3,84.6,74.9,72.3,61.6,4.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2,1,2018,3
Derrick Morgan,5541,ED,1,TEN,39,22,10,7,64.3,54.4,26.8,66.1,63.6,3.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,3
Kareem Jackson,5545,CB,1,HST,61,0,26,35,65.0,58.9,31.8,60.0,62.9,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,4.0,0.0,1.0,1.0,30.0,30.0,26.0,30.0,0.0,0.0,0.0,118.8,0,0,2018,3
Devin McCourty,5552,S,1,NE,73,0,33,40,70.7,69.7,79.4,,66.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,100.0,0,0,2018,3
