player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,77.4,0,0,0,0,0,2015,4
Phil Dawson,422,K,1,SF,0,0,0,0,0,1,60.0,,,,,60.4,0,0,0,0,0,2015,4
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,4,60.0,60.0,,,,74.1,0,0,0,0,0,2015,4
Shane Lechler,673,P,1,HST,0,0,0,4,0,4,60.5,,,61.6,,,0,0,0,0,0,2015,4
Mike Leach,750,LS,1,ARZ,0,0,0,1,0,6,53.7,,,,,,0,0,0,0,0,2015,4
Julius Peppers,1010,ED,1,GB,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2015,4
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,65.9,0,0,0,0,0,2015,4
James Harrison,1251,ED,1,PIT,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2015,4
Kevin Williams,1325,DI,1,NO,0,0,0,0,4,0,59.1,,,,,,0,0,0,0,0,2015,4
Calvin Pace,1334,ED,1,NYJ,0,0,1,0,2,0,60.2,,,,,,0,0,0,0,0,2015,4
Charles Tillman,1351,CB,1,CAR,1,0,2,0,5,0,60.2,,,,,,0,0,0,0,0,2015,4
Rashean Mathis,1355,CB,1,DET,0,0,1,0,3,0,60.4,,,,,,0,0,0,0,0,2015,4
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2015,4
Mike Scifres,1458,P,1,SD,0,0,0,5,0,7,60.9,,,49.5,,,0,0,0,0,0,2015,4
Josh Brown,1520,K,1,NYG,0,5,0,0,0,4,60.0,60.0,,,,52.2,0,0,0,0,0,2015,4
Chris Clemons,1585,ED,1,JAX,0,0,1,0,4,0,59.5,,,,,,0,0,0,0,0,2015,4
Jon Dorenbos,1600,LS,1,PHI,0,0,0,6,0,4,50.9,,,,,,0,0,0,0,0,2015,4
Vince Wilfork,1742,DI,1,HST,0,0,0,0,6,0,59.6,,,,,,0,0,0,0,0,2015,4
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2015,4
Karlos Dansby,1754,LB,1,CLV,0,0,1,0,7,0,60.3,,,,,,0,0,0,0,0,2015,4
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,6,7,60.3,,,,,,0,0,0,0,0,2015,4
Randy Starks,1792,DI,1,CLV,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,4
Luke McCown,1827,QB,1,NO,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2015,4
Will Allen,1832,S,1,PIT,0,0,0,6,5,0,59.4,,,,,,0,0,0,0,0,2015,4
Antonio Smith,1856,DI,1,DEN,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2015,4
Josh Scobee,1858,K,1,PIT,0,4,0,0,0,6,60.0,60.0,,,,42.0,0,0,0,0,0,2015,4
Andy Lee,1906,P,1,CLV,0,0,0,4,0,5,60.6,,,64.5,,,0,0,0,0,0,2015,4
Donnie Jones,1939,P,1,PHI,0,0,0,6,0,4,60.6,,,52.6,,,0,0,0,0,0,2015,4
Mike Adams,1972,S,1,IND,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2015,4
Don Muhlbach,2130,LS,1,DET,0,0,0,8,0,2,61.7,,,,,,0,0,0,0,0,2015,4
Adam Jones,2223,CB,1,CIN,4,0,0,0,4,0,60.5,,58.8,,,,0,0,0,0,0,2015,4
DeMarcus Ware,2228,ED,1,DEN,0,0,0,0,4,0,59.6,,,,,,0,0,0,0,0,2015,4
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2015,4
Roddy White,2244,WR,1,ATL,3,0,0,0,0,0,58.8,,,,,,0,0,0,0,0,2015,4
Heath Miller,2247,TE,1,PIT,0,0,0,0,0,6,60.7,,,,,,0,0,0,0,0,2015,4
Logan Mankins,2249,G,1,TB,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2015,4
Mike Nugent,2264,K,1,CIN,0,6,0,0,0,5,60.0,60.0,,,,51.1,0,0,1,0,0,2015,4
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2015,4
Justin Tuck,2291,DI,1,OAK,0,0,0,0,5,0,60.0,,,,,,0,0,0,0,0,2015,4
Evan Mathis,2296,G,1,DEN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,4
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2015,4
Dustin Colquitt,2316,P,1,KC,0,0,0,1,0,7,60.7,,,60.0,,,0,0,0,0,0,2015,4
Darren Sproles,2347,HB,1,PHI,0,0,5,0,0,0,60.0,,,,69.3,,0,0,0,0,0,2015,4
Trent Cole,2363,ED,1,IND,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2015,4
C.J. Mosley,2408,DI,1,MIA,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2015,4
Joe Berger,2424,C,1,MIN,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2015,4
Lorenzo Alexander,2476,ED,1,OAK,6,5,3,5,5,0,41.4,,,,,,0,0,0,0,1,2015,4
Brandon Browner,2512,CB,1,NO,0,0,0,0,4,0,60.4,,,,,,0,0,0,0,0,2015,4
Jon Condo,2539,LS,1,OAK,0,0,0,5,0,4,44.4,,,,,,0,0,0,0,0,2015,4
John Denney,2561,LS,1,MIA,0,0,0,7,0,2,30.8,,,,,,0,0,0,0,0,2015,4
Robbie Gould,2607,K,1,CHI,0,6,0,0,0,5,60.0,60.0,,,,64.1,0,0,0,0,0,2015,4
John Kuhn,2686,FB,1,GB,2,0,0,7,0,0,59.0,,,,,,0,0,0,0,0,2015,4
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,5,0,4,64.2,,,,,,0,0,1,0,1,2015,4
Nick Novak,2726,K,1,HST,0,4,0,0,0,4,60.0,60.0,,,,51.9,0,0,0,0,0,2015,4
Erik Pears,2737,T,1,SF,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2015,4
Greg Warren,2831,LS,1,PIT,0,0,0,6,0,6,43.0,,,,,,0,0,0,0,0,2015,4
Mario Williams,2946,ED,1,BUF,0,0,2,0,4,0,60.0,,,,,,0,0,0,0,0,2015,4
D'Brickashaw Ferguson,2949,T,1,NYJ,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2015,4
Haloti Ngata,2957,DI,1,DET,0,0,0,0,2,0,59.4,,,,,,0,0,0,0,0,2015,4
Chad Greenway,2962,LB,1,MIN,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2015,4
Antonio Cromartie,2964,CB,1,NYJ,0,0,1,0,2,0,60.2,,,,,,0,0,0,0,0,2015,4
Manny Lawson,2967,LB,1,BUF,0,0,2,7,4,0,58.4,,,,,,0,0,0,0,0,2015,4
DeMeco Ryans,2978,LB,1,PHI,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2015,4
D'Qwell Jackson,2979,LB,1,IND,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2015,4
Roman Harper,2988,S,1,CAR,1,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2015,4
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,4
Chris Chester,3001,G,1,ATL,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2015,4
Tim Jennings,3007,CB,1,TB,0,0,1,0,6,0,60.2,,,,,,0,0,0,0,0,2015,4
Darryl Tapp,3008,ED,1,DET,4,0,0,0,2,2,58.4,,,,,,0,0,0,0,0,2015,4
Eric Winston,3011,T,1,CIN,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2015,4
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,4,6,60.1,,,,,,0,0,0,0,0,2015,4
Jason Hatcher,3037,DI,1,WAS,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2015,4
Jason Avant,3054,WR,1,KC,6,1,0,0,0,0,57.5,,,,,,0,0,0,0,0,2015,4
Will Blackmon,3060,CB,1,WAS,0,6,6,0,0,0,59.9,,,,,,0,0,0,0,0,2015,4
Stephen Tulloch,3061,LB,1,DET,0,0,1,0,2,0,60.1,,,,,,0,0,0,0,0,2015,4
Brandon Marshall,3064,WR,1,NYJ,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,4
Domata Peko Sr.,3068,DI,1,CIN,0,0,0,0,7,5,59.0,,,,,,0,0,0,0,0,2015,4
