player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,65.1,0,0,0,0,0,2018,8
Phil Dawson,422,K,1,ARZ,0,4,0,0,0,2,60.0,60.0,,,,62.2,1,0,0,0,0,2018,8
Sebastian Janikowski,595,K,1,SEA,0,5,0,0,0,4,60.0,60.0,,,,64.5,0,0,0,0,0,2018,8
Julius Peppers,1010,ED,1,CAR,0,0,1,0,2,0,60.1,,,,,,0,0,0,0,0,2018,8
Benjamin Watson,1753,TE,1,NO,1,0,0,0,0,1,59.9,,,,,,0,0,0,0,0,2018,8
Andy Lee,1906,P,1,ARZ,0,1,0,5,0,2,60.3,60.0,,56.3,,,0,0,0,0,0,2018,8
Mike Adams,1972,S,1,CAR,0,0,1,0,3,0,59.9,,,,,,0,0,0,0,0,2018,8
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,2,63.6,,,,,,0,0,0,0,0,2018,8
Adam Jones,2223,CB,1,DEN,6,0,2,0,0,0,60.0,,62.0,,60.1,,0,0,0,0,0,2018,8
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2018,8
Dustin Colquitt,2316,P,1,KC,0,0,0,5,0,5,60.6,,,60.2,,,0,0,0,0,0,2018,8
Lorenzo Alexander,2476,LB,1,BUF,0,0,0,5,6,0,59.2,,,,,,0,0,0,0,0,2018,8
John Denney,2561,LS,1,MIA,0,0,0,4,0,6,64.8,,,,,,0,0,0,0,0,2018,8
Robbie Gould,2607,K,1,SF,0,0,0,0,0,3,60.0,,,,,62.3,0,0,0,0,0,2018,8
Haloti Ngata,2957,DI,1,PHI,0,0,0,0,4,0,59.4,,,,,,0,0,0,0,0,2018,8
Marcedes Lewis,2973,TE,1,GB,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2018,8
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2018,8
Stephen Gostkowski,3063,K,1,NE,0,8,0,0,0,6,60.1,59.5,,,,54.8,0,0,0,0,0,2018,8
Domata Peko Sr.,3068,DI,1,DEN,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2018,8
Kyle Williams,3079,DI,1,BUF,0,0,0,0,6,0,58.8,,,,,,0,0,0,0,0,2018,8
Sam Koch,3148,P,1,BLT,0,0,0,3,0,3,60.3,,,60.0,,,0,0,0,0,0,2018,8
Tom Johnson,3378,DI,1,MIN,0,0,0,0,3,0,59.8,,,,,,0,0,0,0,0,2018,8
Matt Prater,3471,K,1,DET,0,0,0,0,0,2,60.0,,,,,62.3,0,0,0,0,0,2018,8
Tramon Williams,3558,S,1,GB,0,0,7,0,0,0,60.3,,,,61.1,,0,0,0,0,0,2018,8
Joe Staley,3644,T,1,SF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2018,8
Greg Olsen,3647,TE,1,CAR,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2018,8
Zak DeOssie,3732,LS,1,NYG,0,0,0,5,0,3,59.7,,,,,,0,0,0,0,0,2018,8
Mason Crosby,3809,K,1,GB,0,6,0,0,0,5,60.0,60.0,,,,70.8,0,0,0,0,0,2018,8
Clark Harris,3859,LS,1,CIN,0,0,0,6,0,6,79.9,,,,,,0,0,1,0,0,2018,8
Dominique Rodgers-Cromartie,4330,CB,1,OAK,8,5,1,2,6,0,54.7,,,,,,0,0,0,0,0,2018,8
Duane Brown,4340,T,1,SEA,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2018,8
Calais Campbell,4364,ED,1,JAX,0,0,0,0,4,4,60.1,,,,,,0,0,0,0,0,2018,8
John Greco,4379,C,1,NYG,0,0,0,0,0,3,60.5,,,,,,0,0,0,0,0,2018,8
