player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,73.1,0,0,0,0,0,2015,17
Phil Dawson,422,K,1,SF,0,0,0,0,0,5,60.0,,,,,80.4,0,0,0,0,0,2015,17
Sebastian Janikowski,595,K,1,OAK,0,4,0,0,0,3,60.0,60.0,,,,63.3,0,0,0,0,0,2015,17
Shane Lechler,673,P,1,HST,0,0,0,4,0,7,60.8,,,52.8,,,0,0,0,0,0,2015,17
Shayne Graham,730,K,1,ATL,0,0,0,0,0,4,60.0,,,,,68.2,0,0,0,0,0,2015,17
Mike Leach,750,LS,1,ARZ,0,0,0,6,0,2,45.1,,,,,,0,0,0,0,0,2015,17
Julius Peppers,1010,ED,1,GB,0,0,0,0,4,0,59.4,,,,,,0,0,0,0,0,2015,17
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2015,17
Kevin Williams,1325,DI,1,NO,0,0,0,0,4,0,59.0,,,,,,0,0,0,0,0,2015,17
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2015,17
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2015,17
Mike Scifres,1458,P,1,SD,0,0,0,7,0,5,60.7,,,52.7,,,0,0,0,0,0,2015,17
Josh Brown,1520,K,1,NYG,0,7,0,0,0,6,60.0,59.4,,,,67.9,0,0,0,0,0,2015,17
Chris Clemons,1585,ED,1,JAX,0,0,0,0,7,0,59.5,,,,,,0,0,0,0,0,2015,17
Jon Dorenbos,1600,LS,1,PHI,0,0,0,3,0,5,37.5,,,,,,0,0,0,0,0,2015,17
Cullen Jenkins,1637,DI,1,NYG,0,0,0,0,4,0,59.9,,,,,,0,0,0,0,0,2015,17
DeAngelo Hall,1729,CB,1,WAS,1,2,0,0,0,0,60.6,,,,,,0,0,0,0,0,2015,17
Vince Wilfork,1742,DI,1,HST,0,0,0,0,2,0,59.6,,,,,,0,0,0,0,0,2015,17
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2015,17
Karlos Dansby,1754,LB,1,CLV,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2015,17
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,2,7,60.6,,,,,,0,0,0,0,0,2015,17
Will Allen,1832,S,1,PIT,0,0,0,3,4,0,59.6,,,,,,0,0,0,0,0,2015,17
Andy Lee,1906,P,1,CLV,0,0,0,3,0,4,60.4,,,65.7,,,0,0,0,0,0,2015,17
Donnie Jones,1939,P,1,PHI,0,0,0,3,0,5,60.5,,,55.9,,,0,0,0,0,0,2015,17
Mike Adams,1972,S,1,IND,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2015,17
Don Muhlbach,2130,LS,1,DET,0,0,0,3,0,5,30.0,,,,,,0,0,0,0,0,2015,17
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2015,17
Logan Mankins,2249,G,1,TB,0,0,0,0,0,2,60.1,,,,,,0,0,0,0,0,2015,17
Mike Nugent,2264,K,1,CIN,0,5,0,0,0,4,60.0,60.0,,,,69.0,0,0,0,0,0,2015,17
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2015,17
Alex Smith,2288,TE,1,WAS,4,0,4,0,0,0,61.1,,,,,,0,0,0,0,0,2015,17
Evan Mathis,2296,G,1,DEN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,17
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,17
Dustin Colquitt,2316,P,1,KC,0,0,0,5,0,4,60.5,,,57.4,,,0,0,0,0,0,2015,17
Darren Sproles,2347,HB,1,PHI,0,0,3,0,0,0,60.0,,,,60.3,,0,0,0,0,0,2015,17
Joe Berger,2424,C,1,MIN,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2015,17
Lorenzo Alexander,2476,ED,1,OAK,4,5,5,7,4,0,72.0,,,,,,0,0,2,0,0,2015,17
John Denney,2561,LS,1,MIA,0,0,0,6,0,5,50.3,,,,,,0,0,0,0,0,2015,17
