player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,50,0,19,31,94.4,60.2,83.6,,93.3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Julius Peppers,1010,ED,1,GB,41,23,12,6,90.2,72.8,73.2,91.5,63.9,5.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2015,13
Dwight Freeney,1019,ED,1,ARZ,26,22,3,1,58.7,60.0,,56.5,60.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
James Harrison,1251,ED,1,PIT,37,22,8,7,92.2,63.6,76.9,91.4,78.2,5.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,,0.0,,0.0,0.0,1.0,39.6,0,0,2015,13
Terence Newman,1321,CB,1,MIN,60,0,27,33,44.7,65.5,37.2,,40.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,7.0,6.0,61.0,10.2,21.0,20.0,1.0,0.0,0.0,142.6,1,0,2015,13
Kevin Williams,1325,DI,1,NO,56,32,24,0,77.5,73.6,70.6,67.3,,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Calvin Pace,1334,ED,1,NYJ,24,12,9,3,58.3,66.0,72.3,48.7,62.6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Robert Mathis,1447,ED,1,IND,48,24,22,2,53.4,60.9,70.5,47.1,61.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Chris Clemons,1585,ED,1,JAX,35,26,9,0,40.6,46.0,,46.8,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Cullen Jenkins,1637,DI,1,NYG,61,47,13,1,49.2,41.1,67.4,60.0,59.7,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
DeAngelo Hall,1729,CB,1,WAS,41,1,16,24,59.7,36.6,82.2,60.0,68.7,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2015,13
Vince Wilfork,1742,DI,1,HST,46,16,30,0,78.9,77.8,72.5,59.2,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Karlos Dansby,1754,LB,1,CLV,50,2,27,21,51.7,49.2,79.9,59.2,60.2,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,2.0,2.0,13.0,6.5,13.0,9.0,0.0,0.0,0.0,93.8,0,0,2015,13
Daryl Smith,1760,LB,1,BLT,42,0,25,17,90.9,86.1,81.4,,76.6,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,5.0,0.0,1.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,87.5,0,0,2015,13
Dwan Edwards,1772,DI,1,CAR,28,23,4,1,52.3,56.9,,53.8,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Randy Starks,1792,DI,1,CLV,25,9,16,0,54.1,56.4,68.4,54.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Will Allen,1832,S,1,PIT,58,2,17,39,70.1,81.2,76.9,80.0,57.6,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2015,13
Jared Allen,1847,ED,1,CAR,44,34,10,0,66.5,78.7,71.2,54.1,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Antonio Smith,1856,DI,1,DEN,19,10,9,0,71.0,60.8,66.8,72.7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Mike Adams,1972,S,1,IND,73,0,31,42,39.2,68.7,74.4,,36.3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,6.0,4.0,81.0,20.3,22.0,26.0,0.0,0.0,0.0,109.7,0,0,2015,13
Adam Jones,2223,CB,1,CIN,48,0,13,35,56.7,61.9,78.1,,61.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,19.0,6.3,6.0,9.0,0.0,0.0,0.0,93.1,1,0,2015,13
Thomas Davis Sr.,2231,LB,1,CAR,61,5,14,42,70.9,64.9,45.1,66.0,67.5,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,1.0,7.0,4.0,31.0,7.8,11.0,19.0,0.0,0.0,0.0,68.2,0,0,2015,13
Derrick Johnson,2232,LB,1,KC,79,5,24,50,73.2,78.4,71.3,53.2,69.5,1.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,8.0,1.0,10.0,8.0,47.0,5.9,47.0,15.0,0.0,0.0,0.0,86.3,1,0,2015,13
Jonathan Babineaux,2276,DI,1,ATL,35,20,14,1,69.9,65.4,69.0,65.3,60.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Chris Canty,2349,DI,1,BLT,30,11,19,0,70.1,72.4,68.1,52.8,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Trent Cole,2363,ED,1,IND,41,28,9,4,60.4,59.9,74.0,50.1,78.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,79.2,0,0,2015,13
Lorenzo Alexander,2476,ED,1,OAK,2,0,1,1,61.2,60.0,,,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Brandon Browner,2512,CB,1,NO,80,1,32,47,27.4,35.5,56.1,60.0,29.4,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,10.0,5.0,60.0,12.0,26.0,16.0,2.0,0.0,2.0,108.3,3,0,2015,13
Ahmad Brooks,2945,ED,1,SF,50,15,27,8,33.2,41.2,21.7,54.2,48.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,7.0,3.0,0.0,0.0,0.0,79.2,1,0,2015,13
Mario Williams,2946,ED,1,BUF,72,44,27,1,54.0,66.1,,53.1,60.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,9.0,14.0,0.0,0.0,0.0,118.8,0,0,2015,13
A.J. Hawk,2950,LB,1,CIN,17,0,2,15,62.5,67.8,74.9,,56.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,30.0,10.0,10.0,18.0,0.0,0.0,0.0,108.3,0,0,2015,13
Donte Whitner,2953,S,1,CLV,45,0,23,22,68.3,72.1,61.7,,61.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2015,13
Haloti Ngata,2957,DI,1,DET,42,30,12,0,69.9,61.6,26.4,68.9,,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Chad Greenway,2962,LB,1,MIN,64,1,30,33,51.0,53.2,52.5,59.0,54.3,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,12.0,6.0,14.0,8.0,0.0,0.0,0.0,91.7,0,0,2015,13
Antonio Cromartie,2964,CB,1,NYJ,65,0,23,42,68.0,64.8,72.8,,67.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,63.0,21.0,29.0,45.0,0.0,0.0,1.0,75.3,0,0,2015,13
Tamba Hali,2965,ED,1,KC,74,45,24,5,73.3,80.4,74.2,59.7,64.2,7.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Manny Lawson,2967,LB,1,BUF,73,10,29,34,69.0,73.9,42.3,49.0,63.7,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,5.0,0.0,3.0,3.0,29.0,9.7,17.0,11.0,0.0,0.0,0.0,106.9,0,0,2015,13
Johnathan Joseph,2969,CB,1,HST,56,0,31,25,56.9,41.2,76.8,,61.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,53.0,53.0,7.0,53.0,0.0,0.0,0.0,95.8,0,0,2015,13
DeMeco Ryans,2978,LB,1,PHI,21,0,14,7,42.9,52.5,73.2,,46.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2015,13
D'Qwell Jackson,2979,LB,1,IND,74,9,31,34,63.9,53.1,67.3,58.9,71.7,1.0,0.0,0.0,1.0,0.0,11.0,2.0,1.0,5.0,0.0,4.0,4.0,36.0,9.0,14.0,20.0,0.0,0.0,0.0,104.2,0,0,2015,13
Roman Harper,2988,S,1,CAR,61,1,14,46,45.8,62.6,79.1,59.1,45.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,92.0,30.7,21.0,54.0,3.0,0.0,0.0,158.3,0,0,2015,13
Darryl Tapp,3008,ED,1,DET,28,18,10,0,82.1,89.9,69.6,58.4,,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
James Anderson,3033,LB,1,NO,76,8,31,37,55.0,66.7,64.9,67.8,45.6,1.0,0.0,1.0,0.0,0.0,10.0,2.0,1.0,3.0,0.0,4.0,4.0,34.0,8.5,13.0,13.0,0.0,0.0,0.0,102.1,0,0,2015,13
Jason Hatcher,3037,DI,1,WAS,21,13,8,0,46.8,59.9,70.2,57.4,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Will Blackmon,3060,CB,1,WAS,57,1,23,33,55.9,60.2,78.8,59.1,55.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,47.0,23.5,8.0,42.0,0.0,0.0,0.0,92.7,0,0,2015,13
Stephen Tulloch,3061,LB,1,DET,51,5,20,26,51.7,54.1,77.2,64.7,52.1,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,7.0,8.0,7.0,0.0,0.0,0.0,58.3,0,0,2015,13
Domata Peko Sr.,3068,DI,1,CIN,30,20,10,0,72.6,61.7,68.4,73.3,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Elvis Dumervil,3071,ED,1,BLT,40,17,22,1,62.2,51.9,72.4,71.6,60.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Rob Ninkovich,3080,ED,1,NE,49,19,24,6,60.5,66.3,72.7,48.3,62.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2015,13
Jeremy Mincey,3136,ED,1,DAL,19,9,10,0,51.5,56.0,,51.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Kedric Golston,3141,DI,1,WAS,12,8,4,0,59.7,62.4,67.6,54.1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Cortland Finnegan,3160,CB,1,CAR,30,3,4,23,65.4,44.5,78.5,90.0,65.6,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,3.0,25.0,8.3,14.0,14.0,0.0,0.0,0.0,61.1,0,0,2015,13
Stephen Bowen,3242,DI,1,NYJ,9,4,5,0,48.1,52.2,,56.9,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
Tom Johnson,3378,DI,1,MIN,55,30,25,0,62.6,60.8,69.6,60.8,,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,13
