player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,66.9,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,10
Phil Dawson,422,K,1,ARZ,64.2,1,2,50.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,10
Matt Bryant,1223,K,1,ATL,69.0,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2017,10
Mike Nugent,2264,K,1,DAL,44.8,1,1,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2017,10
Robbie Gould,2607,K,1,SF,66.9,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,10
Nick Novak,2726,K,1,LAC,68.1,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,10
Stephen Gostkowski,3063,K,1,NE,65.8,5,5,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2017,10
Matt Prater,3471,K,1,DET,75.8,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,10
Mason Crosby,3809,K,1,GB,55.0,2,2,100.0,0,0,,1,1,100.0,0,1,0.0,1,1,100.0,1,1,100.0,2017,10
Stephen Hauschka,4655,K,1,BUF,62.6,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,10
Connor Barth,4777,K,1,CHI,72.4,1,1,100.0,0,0,,0,0,,0,0,,3,3,100.0,0,0,,2017,10
Ryan Succop,5180,K,1,TEN,54.0,3,3,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2017,10
Graham Gano,5443,K,1,CAR,67.3,6,6,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,10
Kai Forbath,6860,K,1,MIN,70.0,5,5,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,10
Randy Bullock,7154,K,1,CIN,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2017,10
Greg Zuerlein,7163,K,1,LA,69.7,3,3,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,1,1,100.0,2017,10
Blair Walsh,7167,K,1,SEA,66.3,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,10
Brandon McManus,8437,K,1,DEN,65.1,1,1,100.0,0,0,,0,0,,3,3,100.0,0,0,,0,0,,2017,10
Chris Boswell,8990,K,1,PIT,56.0,0,1,0.0,0,0,,0,0,,1,2,50.0,1,1,100.0,0,0,,2017,10
Cody Parkey,9030,K,1,MIA,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,10
Chandler Catanzaro,9140,K,1,NYJ,65.3,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,10
Patrick Murray,9389,K,1,TB,67.2,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,10
Josh Lambo,10133,K,1,JAX,80.0,0,1,0.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2017,10
Nick Rose,11091,K,1,WAS,71.6,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,1,1,100.0,2017,10
Wil Lutz,11096,K,1,NO,56.6,5,6,83.3,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2017,10
Ka'imi Fairbairn,11161,K,1,HST,44.6,1,1,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2017,10
Aldrick Rosas,11331,K,1,NYG,51.7,1,1,100.0,0,0,,0,0,,0,1,0.0,2,2,100.0,0,0,,2017,10
Zane Gonzalez,11979,K,1,CLV,63.8,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,10
