player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,53.6,2,2,100.0,0,0,,0,0,,1,2,50.0,2,2,100.0,0,0,,2013,16
David Akers,295,K,1,DET,61.7,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,16
Phil Dawson,422,K,1,SF,65.9,4,4,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2013,16
Sebastian Janikowski,595,K,1,OAK,63.4,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,16
Shayne Graham,730,K,1,NO,63.1,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,16
Rian Lindell,754,K,1,TB,62.7,1,1,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,16
Jay Feely,955,K,1,ARZ,66.3,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,16
Rob Bironas,1218,K,1,TEN,69.7,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2013,16
Matt Bryant,1223,K,1,ATL,62.1,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,16
Billy Cundiff,1230,K,1,CLV,61.4,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2013,16
Josh Brown,1520,K,1,NYG,71.3,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,1,1,100.0,2013,16
Josh Scobee,1858,K,1,JAX,62.0,1,2,50.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,16
Mike Nugent,2264,K,1,CIN,61.5,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,16
Robbie Gould,2607,K,1,CHI,61.9,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,16
Nick Novak,2726,K,1,SD,66.6,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,0,0,,2013,16
Shaun Suisham,2796,K,1,PIT,62.7,5,5,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,16
Stephen Gostkowski,3063,K,1,NE,66.3,5,5,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2013,16
Matt Prater,3471,K,1,DEN,65.0,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,16
Nick Folk,3794,K,1,NYJ,49.3,3,3,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2013,16
Mason Crosby,3809,K,1,GB,61.8,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,16
Stephen Hauschka,4655,K,1,SEA,36.3,1,1,100.0,0,0,,1,2,50.0,0,0,,0,0,,0,0,,2013,16
Dan Carpenter,4697,K,1,BUF,64.8,1,1,100.0,0,0,,3,3,100.0,0,0,,1,1,100.0,0,0,,2013,16
Ryan Succop,5180,K,1,KC,46.6,1,1,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2013,16
Graham Gano,5443,K,1,CAR,62.8,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,16
Alex Henery,6272,K,1,PHI,65.2,7,7,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,16
Dan Bailey,6796,K,1,DAL,61.5,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,16
Kai Forbath,6860,K,1,WAS,65.9,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,16
Randy Bullock,7154,K,1,HST,65.3,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2013,16
Greg Zuerlein,7163,K,1,SL,70.7,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2013,16
Blair Walsh,7167,K,1,MIN,60.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,16
Justin Tucker,7604,K,1,BLT,43.9,1,1,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2013,16
