player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Chris Johnson,4338,HB,1,ARZ,31,30,109,3.6,0,40.7,42.4,21.6,60.0,67,2.23,13,4,2,2,0,0,2015,8
Jonathan Stewart,4327,HB,1,CAR,28,24,82,3.4,1,56.7,55.3,27.1,58.7,51,2.13,14,5,4,1,0,0,2015,8
Doug Martin,7035,HB,1,TB,23,23,71,3.1,0,66.3,64.6,78.3,60.0,54,2.35,18,2,6,0,0,0,2015,8
Frank Gore,2282,HB,1,IND,23,22,70,3.2,0,56.2,52.2,27.3,60.0,50,2.27,10,2,2,1,0,0,2015,8
Marshawn Lynch,3628,HB,1,SEA,23,21,71,3.4,0,77.2,76.5,77.9,60.0,50,2.38,12,6,6,0,0,0,2015,8
Devonta Freeman,8738,HB,1,ATL,24,21,88,4.2,0,69.3,62.6,78.6,60.0,65,3.1,20,6,4,0,1,0,2015,8
Darren McFadden,4318,HB,1,DAL,22,20,64,3.2,0,58.0,59.7,78.4,72.1,29,1.45,12,3,4,0,0,0,2015,8
Latavius Murray,7962,HB,1,OAK,22,20,113,5.7,0,75.1,72.9,77.3,60.0,63,3.15,26,7,4,0,0,0,2015,8
Charcandrick West,9047,HB,1,KC,22,20,97,4.9,1,72.8,70.1,77.7,60.0,72,3.6,32,3,3,0,0,0,2015,8
Todd Gurley II,9443,HB,1,SL,22,20,133,6.7,1,74.5,71.4,77.8,60.0,34,1.7,71,3,2,0,0,0,2015,8
Adrian Peterson,3623,HB,1,MIN,20,20,103,5.2,0,64.4,64.4,77.7,,42,2.1,12,6,1,0,0,0,2015,8
Ronnie Hillman,7069,HB,1,DEN,19,19,60,3.2,2,61.8,62.4,77.0,,27,1.42,16,5,1,0,0,0,2015,8
Melvin Gordon III,9448,HB,1,SD,18,18,54,3.0,0,45.9,43.1,26.5,,29,1.61,6,2,1,1,0,0,2015,8
LeGarrette Blount,5863,HB,1,NE,18,17,72,4.2,0,75.2,75.3,76.9,60.0,45,2.65,14,5,4,0,0,0,2015,8
Justin Forsett,4547,HB,1,BLT,20,17,69,4.1,0,63.0,63.0,76.4,60.0,45,2.65,11,4,2,0,0,0,2015,8
Antonio Andrews,9014,HB,1,TEN,17,16,64,4.0,0,74.7,68.9,76.4,60.0,44,2.75,28,3,2,0,0,0,2015,8
Mark Ingram II,6180,HB,1,NO,18,16,80,5.0,0,60.2,60.3,76.9,60.0,42,2.63,16,7,1,0,0,0,2015,8
Jeremy Hill,8690,HB,1,CIN,15,15,60,4.0,0,66.1,65.4,75.7,,37,2.47,15,2,4,0,0,0,2015,8
Chris Ivory,6007,HB,1,NYJ,15,15,17,1.1,0,53.6,55.9,76.1,60.0,18,1.2,7,1,2,0,0,0,2015,8
Tre Mason,8710,HB,1,SL,18,15,46,3.1,0,69.3,67.3,75.7,60.0,32,2.13,9,2,1,0,0,0,2015,8
C.J. Anderson,8101,HB,1,DEN,14,14,101,7.2,1,66.2,66.0,75.3,60.0,59,4.21,28,4,1,0,0,0,2015,8
Alfred Blue,8816,HB,1,HST,14,14,39,2.8,0,61.8,57.1,76.8,60.0,31,2.21,8,1,0,0,0,0,2015,8
Jeremy Langford,9539,HB,1,CHI,13,12,46,3.8,0,43.4,54.9,74.7,60.0,23,1.92,9,2,0,0,0,0,2015,8
Eddie Lacy,7842,HB,1,GB,12,11,38,3.5,1,50.1,60.3,21.8,60.0,16,1.45,15,3,2,1,0,0,2015,8
Mike Davis,9559,HB,1,SF,12,10,4,0.4,0,51.1,46.1,73.9,60.0,13,1.3,5,0,0,0,0,0,2015,8
Matt Forte,4358,HB,1,CHI,11,10,41,4.1,0,52.6,51.3,74.4,60.0,16,1.6,14,2,0,0,0,0,2015,8
Isaiah Crowell,9295,HB,1,CLV,10,10,14,1.4,0,54.6,52.7,73.6,,16,1.6,8,0,1,0,0,0,2015,8
Rashad Jennings,5174,HB,1,NYG,10,10,54,5.4,0,67.4,65.0,74.4,,45,4.5,17,2,3,0,0,0,2015,8
Le'Veon Bell,7829,HB,1,PIT,10,10,45,4.5,0,63.1,61.5,73.9,60.0,18,1.8,7,2,2,0,0,0,2015,8
Cam Newton,6153,QB,1,CAR,33,7,41,4.1,0,81.0,59.7,33.4,60.0,29,2.9,11,2,1,1,0,0,2015,8
Lamar Miller,7097,HB,1,MIA,11,9,15,1.7,1,66.0,67.7,74.7,60.0,17,1.89,8,2,0,0,0,0,2015,8
DeAngelo Williams,2972,HB,1,PIT,9,9,71,7.9,0,62.6,59.5,74.7,,57,6.33,55,1,1,0,0,0,2015,8
Chris Polk,7532,HB,1,HST,8,8,18,2.3,0,52.0,51.5,72.5,,9,1.13,5,0,0,0,0,0,2015,8
Joique Bell,5797,HB,1,DET,7,7,56,8.0,0,70.6,71.7,71.4,,17,2.43,32,2,1,0,0,0,2015,8
Ahmad Bradshaw,3866,HB,1,IND,7,7,31,4.4,0,64.1,75.5,71.4,,33,4.71,23,2,3,0,0,0,2015,8
Andy Dalton,6187,QB,1,CIN,21,4,4,0.7,0,50.3,35.0,32.9,60.0,16,2.67,5,0,0,1,0,0,2015,8
Colin Kaepernick,6188,QB,1,SF,18,3,28,4.7,0,44.9,65.0,80.8,60.0,4,0.67,9,1,0,0,0,0,2015,8
Russell Wilson,7077,QB,1,SEA,28,3,32,5.3,0,66.9,68.9,78.6,60.0,18,3.0,10,2,1,0,0,0,2015,8
Charles Sims,8704,HB,1,TB,7,6,22,3.7,0,69.5,71.9,72.0,60.0,13,2.17,7,1,1,0,0,0,2015,8
Andrew Luck,7007,QB,1,IND,30,1,35,5.8,0,45.0,57.2,81.0,60.0,9,1.5,11,1,0,1,0,0,2015,8
James Starks,5716,HB,1,GB,5,5,9,1.8,0,63.2,60.9,70.9,60.0,11,2.2,4,1,0,0,0,0,2015,8
Andre Williams,8748,HB,1,NYG,5,5,7,1.4,0,56.4,57.4,69.7,,6,1.2,4,0,1,0,0,0,2015,8
Josh McCown,1085,QB,1,CLV,17,3,18,3.6,0,52.2,46.3,28.3,60.7,14,2.8,10,1,0,3,1,0,2015,8
