player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,66.5,2,2,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2013,15
David Akers,295,K,1,DET,62.5,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,15
Phil Dawson,422,K,1,SF,67.8,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2013,15
Sebastian Janikowski,595,K,1,OAK,62.2,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,15
Rian Lindell,754,K,1,TB,60.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,15
Jay Feely,955,K,1,ARZ,73.9,4,4,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2013,15
Rob Bironas,1218,K,1,TEN,54.5,4,4,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,2013,15
Matt Bryant,1223,K,1,ATL,66.3,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2013,15
Billy Cundiff,1230,K,1,CLV,62.3,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,15
Josh Scobee,1858,K,1,JAX,70.3,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2013,15
Mike Nugent,2264,K,1,CIN,60.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,15
Robbie Gould,2607,K,1,CHI,64.7,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,15
Nick Novak,2726,K,1,SD,63.4,3,3,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,15
Shaun Suisham,2796,K,1,PIT,65.0,3,3,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,0,0,,2013,15
Stephen Gostkowski,3063,K,1,NE,49.2,2,2,100.0,0,0,,2,2,100.0,0,0,,0,1,0.0,0,0,,2013,15
Matt Prater,3471,K,1,DEN,64.3,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2013,15
Nick Folk,3794,K,1,NYJ,67.6,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2013,15
Mason Crosby,3809,K,1,GB,73.6,4,4,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,15
Stephen Hauschka,4655,K,1,SEA,68.4,2,2,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2013,15
Dan Carpenter,4697,K,1,BUF,54.9,3,3,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,1,0.0,2013,15
Garrett Hartley,4900,K,1,NO,27.1,1,1,100.0,0,0,,0,1,0.0,0,1,0.0,1,1,100.0,0,0,,2013,15
Ryan Succop,5180,K,1,KC,61.8,8,8,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,15
Graham Gano,5443,K,1,CAR,64.1,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,15
Alex Henery,6272,K,1,PHI,68.2,1,1,100.0,0,0,,0,0,,2,2,100.0,0,0,,1,1,100.0,2013,15
Dan Bailey,6796,K,1,DAL,75.0,3,3,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,2,2,100.0,2013,15
Kai Forbath,6860,K,1,WAS,63.1,2,2,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,15
Randy Bullock,7154,K,1,HST,61.6,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,15
Greg Zuerlein,7163,K,1,SL,62.9,3,3,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,15
Blair Walsh,7167,K,1,MIN,49.8,6,6,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,1,0.0,2013,15
Justin Tucker,7604,K,1,BLT,92.9,0,0,,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,2,2,100.0,2013,15
Caleb Sturgis,7948,K,1,MIA,61.9,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,15
