player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Eric Decker,5611,WR,1,DEN,17,10,58.8,131,2,89.7,84.5,78.7,71.5,,13.1,38,3.8,35,7,0,0,0,0,122.4,0,0,2013,16
Pierre Garcon,4519,WR,1,WAS,17,11,64.7,144,1,83.8,82.5,79.4,71.9,,13.1,72,6.5,28,8,0,0,0,0,110.9,0,0,2013,16
Roddy White,2244,WR,1,ATL,15,12,80.0,141,1,83.6,82.4,79.4,71.9,,11.8,21,1.8,39,11,0,0,0,3,128.1,0,0,2013,16
Demaryius Thomas,5547,WR,1,DEN,14,8,57.1,123,1,76.1,73.7,54.9,70.1,,15.4,21,2.6,36,4,1,0,0,1,110.1,0,0,2013,16
Josh Gordon,7618,WR,1,CLV,14,6,42.9,97,0,72.5,66.5,29.8,69.8,,16.2,15,2.5,24,5,2,0,0,0,66.7,0,0,2013,16
Antonio Brown,5718,WR,1,PIT,13,6,46.2,105,0,80.4,79.7,49.7,71.6,,17.5,43,7.2,36,4,1,0,0,1,74.2,0,0,2013,16
A.J. Green,6156,WR,1,CIN,13,7,53.8,97,2,87.2,84.3,75.6,69.5,,13.9,21,3.0,29,6,0,0,0,1,117.6,0,0,2013,16
Andre Johnson,1319,WR,1,HST,12,4,33.3,63,0,65.9,65.2,41.6,67.0,,15.8,20,5.0,33,3,1,1,0,0,17.0,0,0,2013,16
Jarrett Boykin,7363,WR,1,GB,12,5,41.7,54,1,69.1,67.3,45.8,68.0,,10.8,26,5.2,21,5,1,1,0,1,48.6,0,0,2013,16
James Jones,3694,WR,1,GB,12,9,75.0,84,0,69.8,69.1,77.3,70.6,,9.3,31,3.4,21,3,0,0,0,0,93.8,0,0,2013,16
Jimmy Graham,5619,TE,1,NO,11,5,45.5,73,1,70.9,70.0,46.3,68.0,69.0,14.6,42,8.4,46,3,1,1,0,0,60.0,0,0,2013,16
Tony Gonzalez,237,TE,1,ATL,11,8,72.7,63,1,61.0,60.8,55.7,70.4,84.7,7.9,13,1.6,15,4,1,1,0,0,79.0,0,0,2013,16
Mike Wallace,5007,WR,1,MIA,10,4,40.0,38,0,67.0,66.3,73.4,68.0,,9.5,12,3.0,13,2,0,1,0,0,11.7,0,0,2013,16
Joique Bell,5797,HB,1,DET,10,10,100.0,63,0,89.0,90.2,78.0,79.5,79.3,6.3,69,6.9,14,2,0,0,0,1,92.9,0,0,2013,16
Dez Bryant,5549,WR,1,DAL,10,4,40.0,73,1,68.0,67.4,28.7,67.0,,18.3,30,7.5,31,4,2,1,0,1,59.6,0,0,2013,16
Dwayne Bowe,3639,WR,1,KC,10,5,50.0,46,0,59.3,57.4,29.2,68.0,,9.2,6,1.2,16,2,2,0,0,1,62.9,0,0,2013,16
Marques Colston,3197,WR,1,NO,10,5,50.0,63,0,66.8,66.5,46.3,68.0,,12.6,27,5.4,35,3,1,0,0,0,70.0,0,0,2013,16
Jerrel Jernigan,6235,WR,1,NYG,10,6,60.0,80,1,86.7,84.2,75.6,69.5,,13.3,12,2.0,20,4,0,1,0,0,79.2,0,0,2013,16
Julian Edelman,5156,WR,1,NE,10,7,70.0,77,0,69.1,67.4,35.7,71.3,,11.0,19,2.7,19,5,2,0,0,2,92.5,0,0,2013,16
Vincent Jackson,2278,WR,1,TB,10,5,50.0,98,0,70.5,70.1,73.4,68.0,,19.6,25,5.0,30,5,0,0,0,1,84.6,0,0,2013,16
Brandon Marshall,3064,WR,1,CHI,9,4,44.4,36,1,60.8,58.9,28.7,67.0,,9.0,12,3.0,14,3,2,0,0,1,92.8,0,0,2013,16
Alshon Jeffery,7048,WR,1,CHI,9,6,66.7,76,0,74.3,71.6,74.6,68.8,,12.7,13,2.2,21,5,0,0,0,0,92.8,0,0,2013,16
Harry Douglas,4398,WR,1,ATL,9,5,55.6,46,0,68.1,67.4,73.4,68.0,,9.2,17,3.4,11,2,0,1,0,2,30.1,0,0,2013,16
Brian Hartline,5031,WR,1,MIA,9,2,22.2,53,0,48.5,48.7,29.9,64.0,,26.5,15,7.5,50,1,1,0,0,0,51.6,0,0,2013,16
Rueben Randle,7065,WR,1,NYG,9,4,44.4,40,0,63.3,62.8,72.1,73.0,,10.0,16,4.0,26,2,0,0,0,0,57.6,0,0,2013,16
