player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,7,60.0,,,,,70.5,0,0,0,0,0,2016,13
Phil Dawson,422,K,1,SF,0,3,0,0,0,2,60.0,60.0,,,,61.9,0,0,0,0,0,2016,13
Sebastian Janikowski,595,K,1,OAK,0,7,0,0,0,6,60.0,59.6,,,,72.1,0,0,0,0,0,2016,13
Shane Lechler,673,P,1,HST,0,0,0,5,0,2,60.2,,,59.0,,,0,0,0,0,0,2016,13
Julius Peppers,1010,ED,1,GB,0,0,0,1,2,3,60.4,,,,,,0,0,0,0,0,2016,13
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,79.8,0,0,0,0,0,2016,13
Terence Newman,1321,CB,1,MIN,0,0,0,0,3,0,60.5,,,,,,0,0,0,0,0,2016,13
Jason Witten,1384,TE,1,DAL,1,0,0,0,0,3,60.3,,59.9,,,,0,0,0,0,0,2016,13
Jon Dorenbos,1600,LS,1,PHI,0,0,0,3,0,3,63.6,,,,,,0,0,0,0,0,2016,13
Cullen Jenkins,1637,DI,1,WAS,0,0,0,0,6,0,60.4,,,,,,0,0,0,0,0,2016,13
Vince Wilfork,1742,DI,1,HST,0,0,0,0,3,0,59.3,,,,,,0,0,0,0,0,2016,13
Karlos Dansby,1754,LB,1,CIN,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2016,13
Daryl Smith,1760,LB,1,TB,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2016,13
Donnie Jones,1939,P,1,PHI,0,0,0,3,0,3,60.2,,,60.1,,,0,0,0,0,0,2016,13
Mike Adams,1972,S,1,IND,0,0,1,0,2,0,60.3,,,,,,0,0,0,0,0,2016,13
Don Muhlbach,2130,LS,1,DET,0,0,0,2,0,6,64.3,,,,,,0,0,0,0,0,2016,13
Adam Jones,2223,CB,1,CIN,0,0,1,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2016,13
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,8,0,59.9,,,,,,0,0,0,0,0,2016,13
Mike Nugent,2264,K,1,CIN,0,8,0,0,0,7,60.1,61.4,,,,59.2,0,0,1,0,0,2016,13
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2016,13
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2016,13
Dustin Colquitt,2316,P,1,KC,0,0,0,3,0,4,60.4,,,64.3,,,0,0,0,0,0,2016,13
Darren Sproles,2347,HB,1,PHI,0,0,1,0,0,0,60.0,,,,60.1,,0,0,0,0,0,2016,13
Lorenzo Alexander,2476,ED,1,BUF,0,5,0,5,6,0,60.1,,,,,,0,0,0,0,0,2016,13
Jon Condo,2539,LS,1,OAK,0,0,0,6,0,6,60.4,,,,,,0,0,0,0,0,2016,13
John Denney,2561,LS,1,MIA,0,0,0,6,0,1,59.3,,,,,,0,0,0,0,0,2016,13
