player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,91,0,22,69,64.4,63.5,79.2,,62.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,4.0,7.0,0.0,0.0,1.0,95.8,0,0,2015,7
Dwight Freeney,1019,ED,1,ARZ,26,21,4,1,75.8,65.8,71.6,71.5,60.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,7
James Harrison,1251,ED,1,PIT,29,12,11,6,74.3,65.7,,70.2,63.8,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,7
Terence Newman,1321,CB,1,MIN,52,0,14,38,71.2,63.4,,,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,7
Kevin Williams,1325,DI,1,NO,22,16,6,0,51.1,42.8,,65.9,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,7
Calvin Pace,1334,ED,1,NYJ,45,31,5,9,71.5,60.2,70.5,62.3,76.8,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,12.0,12.0,5.0,12.0,0.0,0.0,1.0,46.5,0,0,2015,7
Charles Tillman,1351,CB,1,CAR,61,0,17,44,50.5,40.5,77.1,,54.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,3.0,28.0,9.3,12.0,11.0,0.0,0.0,0.0,63.2,0,0,2015,7
Rashean Mathis,1355,CB,1,DET,61,0,23,38,45.5,60.4,66.2,,42.8,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,8.0,6.0,112.0,18.7,40.0,36.0,1.0,0.0,1.0,156.3,1,0,2015,7
Cory Redding,1381,DI,1,ARZ,9,6,3,0,34.2,44.1,19.5,55.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,7
Robert Mathis,1447,ED,1,IND,52,29,17,6,58.1,30.3,72.4,71.2,64.6,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,7
