player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Peyton Barber,10927,HB,1,TB,12,11,34,3.1,0,54.9,64.3,74.4,60.0,37,3.36,9,2,3,0,0,0,2017,9
T.J. Yeldon,9469,HB,1,JAX,12,11,41,3.7,0,49.5,49.4,22.3,60.0,44,4.0,15,2,2,1,0,0,2017,9
Jonathan Stewart,4327,HB,1,CAR,16,11,21,1.9,0,26.4,28.9,14.4,57.0,19,1.73,9,0,1,2,0,0,2017,9
D'Onta Foreman,11844,HB,1,HST,11,11,37,3.4,0,56.6,56.9,73.8,,22,2.0,8,2,2,0,0,0,2017,9
Devonta Freeman,8738,HB,1,ATL,11,11,46,4.2,0,71.0,73.1,75.2,,42,3.82,20,3,1,0,0,0,2017,9
Lamar Miller,7097,HB,1,HST,10,10,57,5.7,0,65.1,64.7,74.8,,20,2.0,14,4,1,0,0,0,2017,9
Russell Wilson,7077,QB,1,SEA,21,3,77,7.7,0,47.4,62.6,41.2,60.0,50,5.0,13,3,0,1,0,0,2017,9
Alvin Kamara,11822,HB,1,NO,10,10,68,6.8,1,78.2,70.7,23.5,,40,4.0,17,4,4,1,0,0,2017,9
DeMarco Murray,6223,HB,1,TEN,12,9,19,2.1,0,69.0,64.2,73.4,63.6,20,2.22,7,0,2,0,0,0,2017,9
Bilal Powell,6278,HB,1,NYJ,9,9,74,8.2,0,90.0,87.2,73.3,,65,7.22,51,2,5,0,0,0,2017,9
Kareem Hunt,11841,HB,1,KC,12,9,37,4.1,0,62.0,58.3,74.0,59.6,25,2.78,19,1,1,0,0,0,2017,9
Cam Newton,6153,QB,1,CAR,36,7,86,9.6,1,56.9,74.4,78.9,60.0,17,1.89,34,6,1,0,0,0,2017,9
LeGarrette Blount,5863,HB,1,PHI,10,9,37,4.1,0,61.2,61.8,72.7,60.0,30,3.33,10,1,1,0,0,0,2017,9
Wayne Gallman,11895,HB,1,NYG,10,9,41,4.6,0,47.8,56.7,20.1,60.0,33,3.67,14,2,3,1,0,0,2017,9
Marlon Mack,11898,HB,1,IND,9,9,29,3.2,0,51.8,55.0,72.7,,14,1.56,11,3,0,0,0,0,2017,9
C.J. Anderson,8101,HB,1,DEN,9,9,13,1.4,0,44.9,56.5,73.8,,22,2.44,4,0,2,0,0,0,2017,9
Kenyan Drake,10707,HB,1,MIA,10,9,69,7.7,0,68.1,64.6,24.3,60.0,55,6.11,42,2,3,1,0,0,2017,9
Thomas Rawls,9993,HB,1,SEA,11,9,39,4.3,0,73.2,74.6,73.7,60.0,21,2.33,11,3,1,0,0,0,2017,9
Derrick Henry,10679,HB,1,TEN,11,8,26,3.3,1,74.5,70.1,72.9,60.0,19,2.38,10,2,2,0,0,0,2017,9
Jay Ajayi,9582,HB,1,PHI,8,8,77,9.6,1,56.8,58.2,72.1,,26,3.25,46,3,1,0,0,0,2017,9
Doug Martin,7035,HB,1,TB,8,8,7,0.9,0,56.4,56.2,72.1,,13,1.63,4,0,1,0,0,0,2017,9
Javorius Allen,9558,HB,1,BLT,7,7,21,3.0,0,68.1,59.0,73.9,,9,1.29,7,2,0,0,1,1,2017,9
Damien Williams,9205,HB,1,MIA,8,7,14,2.0,0,70.9,61.1,74.1,60.0,15,2.14,4,1,1,0,0,0,2017,9
Eddie Lacy,7842,HB,1,SEA,7,6,20,3.3,0,66.9,62.2,71.1,59.9,14,2.33,8,0,0,0,0,0,2017,9
Devontae Booker,10770,HB,1,DEN,6,6,21,3.5,0,62.4,57.6,75.4,,17,2.83,9,1,0,0,0,0,2017,9
Tyrod Taylor,6332,QB,1,BUF,20,4,35,5.8,1,62.0,65.8,29.6,60.0,1,0.17,18,2,0,2,0,0,2017,9
Tavon Austin,7789,WR,1,LA,25,6,34,5.7,0,64.0,62.5,70.6,74.1,14,2.33,21,2,2,0,0,0,2017,9
Alex Smith,2218,QB,1,KC,16,2,19,3.8,0,49.6,50.1,79.6,60.0,14,2.8,8,1,0,0,2,0,2017,9
Dwayne Washington,10870,HB,1,DET,5,5,1,0.2,0,46.0,46.6,69.7,,9,1.8,4,0,0,0,0,0,2017,9
Theo Riddick,7980,HB,1,DET,6,5,11,2.2,0,59.2,52.5,71.8,60.0,16,3.2,14,1,0,0,0,0,2017,9
Wendell Smallwood,10787,HB,1,PHI,6,5,25,5.0,0,64.0,62.9,69.7,60.0,34,6.8,26,1,0,0,0,0,2017,9
Tevin Coleman,9506,HB,1,ATL,7,5,5,1.0,0,71.2,52.2,70.3,60.0,5,1.0,2,0,0,0,0,0,2017,9
Blake Bortles,8638,QB,1,JAX,39,4,20,4.0,0,56.6,53.2,79.9,60.0,4,0.8,7,1,0,0,0,0,2017,9
Aaron Jones,11937,HB,1,GB,8,5,12,2.4,0,56.1,58.9,70.9,60.0,11,2.2,4,1,0,0,0,0,2017,9
Josh McCown,1085,QB,1,NYJ,39,3,13,2.6,1,63.0,70.0,77.6,60.0,0,0.0,10,2,0,0,0,0,2017,9
Jalen Richard,11395,HB,1,OAK,6,5,14,2.8,0,77.5,73.7,72.4,60.0,12,2.4,5,0,1,0,0,0,2017,9
Ty Montgomery,9527,HB,1,GB,6,5,33,6.6,0,68.7,70.9,70.3,60.0,14,2.8,9,2,0,0,0,0,2017,9
Chris Thompson,7936,HB,1,WAS,4,4,20,5.0,0,60.0,63.8,71.1,,18,4.5,11,0,2,0,0,0,2017,9
Drew Stanton,3659,QB,1,ARZ,43,4,2,0.5,0,68.4,63.6,78.7,60.0,0,0.0,5,1,0,0,0,0,2017,9
Jamaal Charles,4387,HB,1,DEN,4,4,1,0.3,0,60.4,55.0,71.1,,2,0.5,1,0,0,0,0,0,2017,9
Mike Tolbert,4740,HB,1,BUF,5,4,3,0.8,0,55.3,51.9,70.6,60.0,7,1.75,2,0,0,0,0,0,2017,9
Drew Brees,802,QB,1,NO,31,3,2,0.5,0,65.0,58.1,32.4,60.0,0,0.0,6,0,0,1,0,0,2017,9
Derek Carr,8671,QB,1,OAK,27,4,-3,-0.8,0,82.6,55.3,37.4,60.0,6,1.5,0,0,0,2,0,0,2017,9
Brett Hundley,9580,QB,1,GB,16,3,22,5.5,1,77.0,71.8,80.1,60.0,4,1.0,12,3,0,0,0,0,2017,9
Corey Grant,9827,HB,1,JAX,5,4,18,4.5,0,57.2,58.2,70.1,60.0,5,1.25,11,1,0,0,0,0,2017,9
DeAndre Washington,10777,HB,1,OAK,4,4,16,4.0,0,69.7,68.4,69.4,,12,3.0,11,0,2,0,0,0,2017,9
Tyreek Hill,10799,WR,1,KC,12,4,9,2.3,0,63.2,57.1,71.4,60.6,8,2.0,12,1,2,0,1,0,2017,9
Kirk Cousins,7102,QB,1,WAS,22,2,4,1.3,0,60.7,51.2,79.1,60.0,9,3.0,4,0,0,1,0,0,2017,9
C.J. Beathard,11859,QB,1,SF,15,1,16,5.3,1,59.6,72.1,81.6,60.0,3,1.0,10,1,0,0,0,0,2017,9
Andy Dalton,6187,QB,1,CIN,17,3,-1,-0.3,0,64.0,51.1,76.6,60.0,1,0.33,1,0,0,0,0,0,2017,9
Ryan Fitzpatrick,2467,QB,1,TB,10,1,30,10.0,0,54.1,70.9,75.5,60.0,18,6.0,15,2,0,0,1,0,2017,9
Marcus Mariota,9435,QB,1,TEN,21,3,6,2.0,0,77.7,65.0,78.3,60.0,12,4.0,7,0,2,0,0,0,2017,9
Dak Prescott,10769,QB,1,DAL,30,2,27,9.0,1,75.7,74.7,79.0,60.0,19,6.33,13,3,0,0,0,0,2017,9
J.D. McKissic,11047,HB,1,SEA,3,3,12,4.0,0,52.6,57.8,69.0,,5,1.67,6,0,0,0,0,0,2017,9
Kerwynn Williams,8013,HB,1,ARZ,4,2,6,3.0,0,49.9,53.6,72.5,60.0,5,2.5,3,0,0,0,0,0,2017,9
Samaje Perine,11869,HB,1,WAS,5,2,9,4.5,0,61.0,62.3,67.7,57.6,5,2.5,8,0,0,0,0,0,2017,9
Jameis Winston,9434,QB,1,TB,11,0,8,4.0,0,46.3,61.3,74.5,60.0,4,2.0,5,1,0,0,2,0,2017,9
Zach Line,8420,FB,1,NO,10,2,4,2.0,0,61.9,62.7,65.2,58.4,3,1.5,2,2,0,0,0,0,2017,9
Carson Wentz,10636,QB,1,PHI,24,1,8,4.0,0,73.0,50.1,77.8,60.0,1,0.5,7,1,0,0,0,0,2017,9
Jacoby Brissett,10725,QB,1,IND,27,1,12,6.0,0,73.7,64.3,28.3,60.0,5,2.5,13,1,0,1,0,0,2017,9
Curtis Samuel,11795,WR,1,CAR,24,1,14,14.0,0,65.8,63.1,67.4,87.1,9,9.0,14,1,1,0,0,0,2017,9
Gerald Everett,11799,TE,1,LA,7,1,13,13.0,0,71.2,63.1,66.2,59.4,2,2.0,13,1,0,0,0,0,2017,9
Nick Foles,7089,QB,1,PHI,12,1,-1,-1.0,0,75.7,60.0,64.5,60.0,0,0.0,0,0,0,1,0,0,2017,9
Randall Cobb,6216,WR,1,GB,13,1,1,1.0,0,70.6,62.8,69.1,74.7,3,3.0,1,0,1,0,0,0,2017,9
Matthew Stafford,4924,QB,1,DET,33,1,0,0.0,0,90.6,59.7,78.5,60.0,0,0.0,0,0,0,0,0,0,2017,9
Jamaal Williams,11889,HB,1,GB,1,1,1,1.0,1,68.4,62.9,66.2,,0,0.0,1,1,0,0,0,0,2017,9
DeSean Jackson,4363,WR,1,TB,10,1,8,8.0,0,62.1,56.6,66.2,59.4,0,0.0,8,0,0,0,0,0,2017,9
Joe Flacco,4332,QB,1,BLT,21,0,7,7.0,0,62.0,58.3,80.9,60.0,0,0.0,7,0,0,1,1,0,2017,9
Jamal Agnew,11920,CB,1,DET,3,1,4,4.0,0,56.4,59.2,70.4,60.0,1,1.0,4,0,0,0,0,0,2017,9
Sean Mannion,9522,QB,1,LA,13,1,-1,-1.0,0,61.3,60.0,61.9,60.0,0,0.0,0,0,0,0,0,0,2017,9
Matt Ryan,4317,QB,1,ATL,18,1,-1,-1.0,0,84.3,60.0,79.4,60.0,0,0.0,0,0,0,0,0,0,2017,9
Jay Cutler,2956,QB,1,MIA,18,1,0,0.0,0,90.8,60.0,79.9,60.0,0,0.0,0,0,0,0,0,0,2017,9
Cameron Artis-Payne,9607,HB,1,CAR,1,1,3,3.0,0,64.4,62.4,61.9,,2,2.0,3,1,0,0,0,0,2017,9
Charcandrick West,9047,HB,1,KC,3,1,3,3.0,0,61.2,58.9,69.1,60.0,2,2.0,3,1,0,0,0,0,2017,9
Taylor Gabriel,9002,WR,1,ATL,10,1,3,3.0,0,68.2,60.0,67.4,61.2,1,1.0,3,0,0,0,0,0,2017,9
MarQueis Gray,8286,TE,1,MIA,2,1,3,3.0,0,66.3,61.4,61.9,60.0,2,2.0,3,1,0,0,0,0,2017,9
Russell Shepard,8254,WR,1,CAR,18,1,11,11.0,0,57.9,63.1,64.6,76.3,3,3.0,11,1,1,0,0,0,2017,9
Trevor Davis,10797,WR,1,GB,2,1,9,9.0,0,63.7,63.1,74.3,60.0,0,0.0,9,0,0,0,0,0,2017,9
Matt Breida,12271,HB,1,SF,1,1,1,1.0,0,44.1,56.3,66.2,,0,0.0,1,0,0,0,1,0,2017,9
Kyle Juszczyk,7912,FB,1,SF,8,1,5,5.0,0,37.2,61.6,13.3,72.0,2,2.0,5,1,0,1,0,0,2017,9
Geno Smith,7820,QB,1,NYG,2,1,-1,-1.0,0,53.0,60.0,66.1,60.0,0,0.0,0,0,0,0,0,0,2017,9
Giovani Bernard,7818,HB,1,CIN,2,1,-1,-1.0,0,61.1,59.7,66.2,60.0,1,1.0,0,0,0,0,0,0,2017,9
Bobby Rainey Jr.,7511,HB,1,BLT,1,1,2,2.0,0,58.0,59.6,71.0,,1,1.0,2,0,0,0,0,0,2017,9
Alfred Morris,7165,HB,1,DAL,1,1,11,11.0,0,76.1,69.0,61.9,,8,8.0,11,1,0,0,0,0,2017,9
Adoree' Jackson,11773,CB,1,TEN,1,1,20,20.0,0,64.9,62.9,71.8,,4,4.0,20,1,0,0,1,1,2017,9
