player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,61.7,7,7,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2014,13
Phil Dawson,422,K,1,SF,60.7,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2014,13
Shayne Graham,730,K,1,NO,61.4,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2014,13
Matt Bryant,1223,K,1,ATL,65.8,2,2,100.0,0,0,,4,4,100.0,0,0,,1,1,100.0,0,0,,2014,13
Billy Cundiff,1230,K,1,CLV,44.0,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2014,13
Josh Brown,1520,K,1,NYG,48.5,3,3,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2014,13
Josh Scobee,1858,K,1,JAX,73.3,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2014,13
Mike Nugent,2264,K,1,CIN,60.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2014,13
Robbie Gould,2607,K,1,CHI,61.9,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2014,13
Nick Novak,2726,K,1,SD,66.6,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2014,13
Shaun Suisham,2796,K,1,PIT,58.5,1,1,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,1,0.0,2014,13
Stephen Gostkowski,3063,K,1,NE,47.7,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2014,13
Matt Prater,3471,K,1,DET,66.2,4,4,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2014,13
Nick Folk,3794,K,1,NYJ,40.5,1,1,100.0,0,0,,0,0,,0,0,,2,4,50.0,0,0,,2014,13
Mason Crosby,3809,K,1,GB,51.4,2,2,100.0,0,0,,1,1,100.0,3,3,100.0,0,1,0.0,0,0,,2014,13
Stephen Hauschka,4655,K,1,SEA,66.5,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,0,,2014,13
Dan Carpenter,4697,K,1,BUF,57.8,2,2,100.0,0,0,,0,0,,3,3,100.0,1,1,100.0,0,1,0.0,2014,13
Connor Barth,4777,K,1,DEN,64.1,2,2,100.0,0,0,,2,2,100.0,3,3,100.0,0,0,,0,0,,2014,13
Ryan Succop,5180,K,1,TEN,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2014,13
Graham Gano,5443,K,1,CAR,62.6,1,1,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2014,13
Dan Bailey,6796,K,1,DAL,61.1,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2014,13
Kai Forbath,6860,K,1,WAS,62.2,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2014,13
Randy Bullock,7154,K,1,HST,51.2,6,6,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2014,13
Greg Zuerlein,7163,K,1,SL,62.7,7,7,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2014,13
Blair Walsh,7167,K,1,MIN,62.5,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2014,13
Justin Tucker,7604,K,1,BLT,63.5,3,3,100.0,0,0,,2,2,100.0,2,2,100.0,0,0,,0,0,,2014,13
Caleb Sturgis,7948,K,1,MIA,53.2,1,1,100.0,0,0,,1,1,100.0,0,0,,2,3,66.7,0,0,,2014,13
Cairo Santos,8932,K,1,KC,70.8,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2014,13
Cody Parkey,9030,K,1,PHI,62.9,3,3,100.0,0,0,,3,3,100.0,1,1,100.0,0,0,,0,0,,2014,13
Chandler Catanzaro,9140,K,1,ARZ,63.6,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2014,13
Patrick Murray,9389,K,1,TB,64.2,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2014,13
