player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Larry Fitzgerald,1724,WR,1,ARZ,14,10,71.4,113,0,78.2,76.9,78.0,71.1,,11.3,18,1.8,18,7,0,0,0,1,95.2,0,0,2017,10
DeAndre Hopkins,7808,WR,1,HST,13,7,53.8,111,0,71.4,70.6,54.9,70.1,,15.9,20,2.9,36,5,1,1,0,0,50.5,1,0,2017,10
Sterling Shepard,10674,WR,1,NYG,12,11,91.7,142,0,90.8,90.3,78.7,71.5,,12.9,43,3.9,26,7,0,0,0,1,116.0,0,0,2017,10
Vernon Davis,2951,TE,1,WAS,11,7,63.6,76,0,71.3,74.0,52.1,69.5,61.3,10.9,43,6.1,16,5,1,0,0,2,83.9,1,0,2017,10
Adam Thielen,8288,WR,1,MIN,11,8,72.7,166,1,92.1,91.7,54.5,70.1,65.3,20.8,72,9.0,49,8,1,0,0,0,145.1,0,0,2017,10
Marqise Lee,8674,WR,1,JAX,11,6,54.5,55,1,65.8,67.1,52.1,69.5,,9.2,25,4.2,19,2,1,1,0,0,60.8,1,0,2017,10
Emmanuel Sanders,5606,WR,1,DEN,10,6,60.0,137,0,90.8,90.8,74.6,68.8,,22.8,56,9.3,38,6,0,0,0,0,104.2,0,0,2017,10
Robert Woods,7822,WR,1,LA,10,8,80.0,171,2,86.7,85.8,76.5,70.1,,21.4,95,11.9,94,4,0,0,0,2,158.3,0,0,2017,10
Corey Davis,11760,WR,1,TEN,10,4,40.0,48,0,52.0,48.9,42.1,15.0,,12.0,22,5.5,19,1,1,1,1,1,15.8,0,0,2017,10
Brandin Cooks,8655,WR,1,NE,10,6,60.0,74,0,71.1,70.4,74.6,68.8,,12.3,35,5.8,27,4,0,0,0,3,82.9,0,0,2017,10
Brandon LaFell,5602,WR,1,CIN,10,6,60.0,95,1,74.5,73.6,74.6,68.8,,15.8,49,8.2,37,4,0,0,0,0,125.0,0,0,2017,10
Chris Godwin,11839,WR,1,TB,10,5,50.0,68,0,85.1,80.3,73.4,69.5,,13.6,15,3.0,20,4,0,1,0,3,32.5,0,0,2017,10
Michael Thomas,10681,WR,1,NO,10,9,90.0,117,0,86.0,85.4,77.3,70.6,,13.0,47,5.2,28,7,0,0,0,1,115.4,0,0,2017,10
Allen Hurns,8931,WR,1,JAX,9,7,77.8,70,0,68.2,67.5,75.6,69.5,,10.0,29,4.1,19,4,0,1,0,0,59.5,0,0,2017,10
Delanie Walker,3120,TE,1,TEN,9,6,66.7,63,0,65.3,64.0,74.6,68.8,66.4,10.5,19,3.2,20,3,0,0,0,0,86.8,1,0,2017,10
Evan Engram,11778,TE,1,NYG,9,6,66.7,31,1,60.6,61.2,74.6,68.8,70.2,5.2,11,1.8,9,1,0,0,0,2,109.0,1,0,2017,10
DeSean Jackson,4363,WR,1,TB,9,6,66.7,82,0,80.0,78.8,74.6,68.8,,13.7,20,3.3,22,4,0,0,0,0,95.6,0,0,2017,10
Jamison Crowder,9538,WR,1,WAS,9,4,44.4,76,0,60.5,58.8,28.7,68.3,,19.0,39,9.8,36,3,2,1,0,1,34.7,0,0,2017,10
DeVante Parker,9447,WR,1,MIA,9,6,66.7,66,0,66.0,65.1,74.6,68.8,,11.0,20,3.3,24,3,0,0,0,1,88.2,0,0,2017,10
Jarvis Landry,8698,WR,1,MIA,9,5,55.6,42,1,61.2,60.9,74.6,68.8,,8.4,14,2.8,19,2,0,0,0,0,104.9,0,0,2017,10
