player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,61.5,1,0,0,0,0,2014,1
Charles Woodson,330,S,1,OAK,0,0,0,0,4,0,60.0,,,,,,0,0,0,0,0,2014,1
Phil Dawson,422,K,1,SF,0,6,0,0,0,5,60.0,60.0,,,,46.2,0,0,0,0,0,2014,1
John Abraham,591,ED,1,ARZ,0,0,1,0,1,0,59.9,,,,,,0,0,0,0,0,2014,1
Sebastian Janikowski,595,K,1,OAK,0,3,0,0,0,2,60.0,60.0,,,,60.6,0,0,0,0,0,2014,1
Shane Lechler,673,P,1,HST,0,0,0,6,0,3,60.4,,,70.7,,,0,0,0,0,0,2014,1
Shayne Graham,730,K,1,NO,0,0,0,0,0,6,60.0,,,,,66.7,0,0,0,0,0,2014,1
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,2,53.1,,,,,,0,0,0,0,0,2014,1
Justin Smith,776,DI,1,SF,0,0,0,0,4,0,59.1,,,,,,0,0,0,0,0,2014,1
Dominic Raiola,820,C,1,DET,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2014,1
Roberto Garza,856,C,1,CHI,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,1
Julius Peppers,1010,ED,1,GB,0,0,1,0,6,0,59.7,,,,,,0,0,0,0,0,2014,1
Dave Zastudil,1113,P,1,ARZ,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,1
Larry Foote,1126,LB,1,ARZ,0,0,3,0,3,0,59.7,,,,,,0,0,0,0,0,2014,1
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,7,60.0,,,,,86.3,0,0,0,0,0,2014,1
Billy Cundiff,1230,K,1,CLV,0,6,0,0,0,5,60.0,60.0,,,,62.8,0,0,0,0,0,2014,1
Terence Newman,1321,CB,1,CIN,0,0,1,0,3,0,60.1,,,,,,0,0,0,0,0,2014,1
Kevin Williams,1325,DI,1,SEA,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2014,1
Troy Polamalu,1332,S,1,PIT,0,0,0,0,5,0,60.0,,,,,,0,0,0,0,0,2014,1
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2014,1
Charles Tillman,1351,CB,1,CHI,0,0,5,0,5,0,59.9,,,,,,0,0,0,0,0,2014,1
Rashean Mathis,1355,CB,1,DET,0,0,0,0,2,0,60.3,,,,,,0,0,0,0,0,2014,1
Anquan Boldin,1369,WR,1,SF,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0,2014,1
Cory Redding,1381,DI,1,IND,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2014,1
Lance Briggs,1383,LB,1,CHI,0,0,1,0,5,0,60.3,,,,,,0,0,0,0,0,2014,1
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2014,1
Jarret Johnson,1421,ED,1,SD,0,0,1,0,2,0,60.0,,,,,,0,0,0,0,0,2014,1
Ike Taylor,1437,CB,1,PIT,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2014,1
Mike Scifres,1458,P,1,SD,0,0,0,6,0,3,60.5,,,61.7,,,1,0,0,0,0,2014,1
Josh Brown,1520,K,1,NYG,0,3,0,0,0,2,60.0,60.0,,,,60.6,0,0,0,0,0,2014,1
Chris Clemons,1585,ED,1,JAX,0,0,2,0,6,0,59.5,,,,,,0,0,0,0,0,2014,1
Jon Dorenbos,1600,LS,1,PHI,0,0,0,6,0,6,71.4,,,,,,0,0,1,0,0,2014,1
Cullen Jenkins,1637,DI,1,NYG,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2014,1
DeAngelo Hall,1729,CB,1,WAS,0,0,0,0,3,0,60.5,,,,,,0,0,0,0,0,2014,1
D.J. Williams,1738,LB,1,CHI,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2014,1
Vince Wilfork,1742,DI,1,NE,0,0,0,0,7,0,58.6,,,,,,0,0,0,0,0,2014,1
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2014,1
Karlos Dansby,1754,LB,1,CLV,0,0,2,0,6,0,60.3,,,,,,0,0,0,0,0,2014,1
Dwan Edwards,1772,DI,1,CAR,0,0,1,0,2,5,60.3,,,,,,0,0,0,0,0,2014,1
Randy Starks,1792,DI,1,MIA,0,0,0,0,4,0,58.9,,,,,,0,0,0,0,0,2014,1
Luke McCown,1827,QB,1,NO,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2014,1
Will Allen,1832,S,1,PIT,0,0,1,6,0,0,59.3,,,,,,0,0,0,0,0,2014,1
Robert Geathers,1838,ED,1,CIN,0,0,1,0,1,0,59.8,,,,,,0,0,0,0,0,2014,1
Jared Allen,1847,ED,1,CHI,0,0,1,0,5,0,59.5,,,,,,0,0,0,0,0,2014,1
Antonio Smith,1856,DI,1,OAK,0,0,0,0,4,0,59.2,,,,,,0,0,0,0,0,2014,1
Josh Scobee,1858,K,1,JAX,0,4,0,0,0,5,60.0,60.0,,,,55.0,0,0,0,0,0,2014,1
Andy Lee,1906,P,1,SF,0,0,0,4,0,5,60.6,,,63.1,,,0,0,0,0,0,2014,1
Donnie Jones,1939,P,1,PHI,0,0,0,6,0,6,60.8,,,62.7,,,0,0,0,0,0,2014,1
Scott Wells,1965,C,1,SL,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,1
Mike Adams,1972,S,1,IND,0,1,0,2,5,0,59.0,,,,,,0,0,0,0,0,2014,1
Jeremy Cain,2001,LS,1,CHI,0,0,0,4,0,4,37.6,,,,,,0,0,0,0,0,2014,1
Tyson Clabo,2011,T,1,HST,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2014,1
Malcom Floyd,2044,WR,1,SD,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,1
Tommy Kelly,2093,DI,1,ARZ,0,0,2,0,3,0,59.9,,,,,,0,0,0,0,0,2014,1
Cullen Loeffler,2106,LS,1,MIN,0,0,0,6,0,6,36.8,,,,,,0,0,1,0,0,2014,1
Don Muhlbach,2130,LS,1,DET,0,0,0,2,0,6,52.5,,,,,,0,0,0,0,0,2014,1
George Wilson,2210,S,1,TEN,2,0,3,8,0,0,57.1,,,,,,0,0,0,0,0,2014,1
Adam Jones,2223,CB,1,CIN,0,7,1,0,2,0,46.6,,,,62.0,,0,0,0,0,0,2014,1
Carlos Rogers,2226,CB,1,OAK,0,0,2,0,4,0,60.1,,,,,,0,0,0,0,0,2014,1
Thomas Davis Sr.,2231,LB,1,CAR,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2014,1
Derrick Johnson,2232,LB,1,KC,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,1
Chris Spencer,2243,C,1,TEN,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2014,1
Mike Patterson,2248,DI,1,NYG,0,0,0,0,6,0,59.6,,,,,,0,0,0,0,0,2014,1
Michael Roos,2258,T,1,TEN,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2014,1
Mike Nugent,2264,K,1,CIN,0,7,0,0,0,6,60.0,59.9,,,,57.6,0,0,1,0,0,2014,1
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,1
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,6,0,59.0,,,,,,0,0,0,0,0,2014,1
Courtney Roby,2285,WR,1,ATL,7,6,2,3,0,0,59.3,,,,,,0,0,0,0,0,2014,1
Alex Smith,2288,TE,1,CIN,4,0,0,0,0,6,26.4,,,,,,0,0,0,0,0,2014,1
Justin Tuck,2291,ED,1,OAK,0,0,0,0,4,0,59.4,,,,,,0,0,0,0,0,2014,1
