player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Demaryius Thomas,5547,WR,1,DEN,17,10,58.8,111,0,76.5,73.2,41.1,71.1,,11.1,17,1.7,20,8,1,1,0,1,53.8,0,0,2015,6
Keenan Allen,7857,WR,1,SD,15,14,93.3,157,0,92.2,92.1,80.6,72.7,,11.2,33,2.4,38,8,0,0,0,0,110.3,1,0,2015,6
DeAndre Hopkins,7808,WR,1,HST,15,10,66.7,148,2,92.6,91.9,78.0,71.1,,14.8,13,1.3,29,8,0,0,0,0,138.3,1,0,2015,6
John Brown,8726,WR,1,ARZ,15,10,66.7,196,0,85.7,82.8,78.0,19.8,,19.6,34,3.4,45,9,0,1,1,0,81.9,0,0,2015,6
Julius Thomas,6281,TE,1,JAX,13,7,53.8,78,1,55.0,54.2,28.5,69.8,66.9,11.1,24,3.4,29,4,2,2,0,0,58.0,0,0,2015,6
Charles Clay,6326,TE,1,BUF,13,9,69.2,62,0,71.8,66.4,38.7,70.6,,6.9,17,1.9,19,3,2,0,0,2,79.6,0,0,2015,6
Emmanuel Sanders,5606,WR,1,DEN,12,4,33.3,109,1,73.6,73.1,72.1,70.6,,27.3,64,16.0,75,4,0,1,0,0,60.8,0,0,2015,6
Benjamin Watson,1753,TE,1,NO,12,10,83.3,127,1,91.4,91.3,58.9,71.1,72.9,12.7,45,4.5,28,8,1,0,0,0,138.5,0,0,2015,6
Antonio Gates,1609,TE,1,SD,12,9,75.0,95,0,69.0,67.4,56.7,70.6,,10.6,35,3.9,21,5,1,0,0,2,97.6,0,0,2015,6
Travis Benjamin,7100,WR,1,CLV,12,9,75.0,117,0,71.7,73.7,77.3,73.7,,13.0,27,3.0,47,3,0,1,0,0,70.5,1,0,2015,6
Malcom Floyd,2044,WR,1,SD,12,5,41.7,95,0,62.0,61.5,73.4,68.0,,19.0,7,1.4,50,3,0,0,0,0,69.8,0,0,2015,6
Alshon Jeffery,7048,WR,1,CHI,11,8,72.7,147,1,88.0,90.1,76.5,70.1,,18.4,18,2.3,45,6,1,1,0,1,107.2,2,0,2015,6
Donte Moncrief,8725,WR,1,IND,11,6,54.5,69,1,72.0,70.8,74.6,68.8,,11.5,30,5.0,20,4,0,0,0,0,104.0,0,0,2015,6
Greg Olsen,3647,TE,1,CAR,11,7,63.6,131,1,82.2,90.4,75.6,69.5,69.2,18.7,42,6.0,32,6,0,0,0,0,135.0,2,0,2015,6
Bryan Walters,6139,WR,1,JAX,10,8,80.0,87,0,78.2,76.4,76.5,73.8,,10.9,36,4.5,29,5,0,0,0,1,102.9,0,0,2015,6
Martellus Bennett,4375,TE,1,CHI,10,6,60.0,59,0,83.2,68.7,49.2,68.8,78.7,9.8,45,7.5,19,3,1,0,0,2,76.7,0,0,2015,6
Marvin Jones Jr.,7158,WR,1,CIN,10,9,90.0,95,1,91.2,90.9,77.3,70.6,,10.6,35,3.9,42,5,0,0,0,3,139.6,0,0,2015,6
Larry Fitzgerald,1724,WR,1,ARZ,10,8,80.0,93,0,82.4,80.0,77.3,70.6,,11.6,52,6.5,44,2,0,0,0,1,105.4,0,0,2015,6
