player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,55.0,0,0,0,0,0,2013,11
David Akers,295,K,1,DET,0,0,0,0,0,5,60.0,,,,,62.3,0,0,0,0,0,2013,11
Charles Woodson,330,S,1,OAK,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2013,11
Phil Dawson,422,K,1,SF,0,5,0,0,0,4,60.0,60.0,,,,70.1,0,0,0,0,1,2013,11
London Fletcher,424,LB,1,WAS,0,0,1,0,3,0,60.0,,,,,,0,0,0,0,0,2013,11
Brian Moorman,562,P,1,BUF,0,0,0,7,0,7,61.0,,,58.4,,,0,0,0,0,0,2013,11
John Abraham,591,ED,1,ARZ,0,0,3,0,2,0,59.7,,,,,,0,0,0,0,0,2013,11
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,5,60.0,60.0,,,,50.5,0,0,0,0,0,2013,11
Shane Lechler,673,P,1,HST,0,0,0,9,0,5,60.8,,,68.3,,,0,0,0,0,0,2013,11
Mike Leach,750,LS,1,ARZ,0,0,0,9,0,5,48.7,,,,,,0,0,0,0,0,2013,11
Paris Lenon,751,LB,1,DEN,3,6,6,7,0,0,51.2,,,,,,0,0,0,0,0,2013,11
Rian Lindell,754,K,1,TB,0,0,0,0,0,8,60.0,,,,,51.4,0,0,0,0,0,2013,11
Justin Smith,776,DI,1,SF,0,0,0,0,5,0,59.2,,,,,,0,0,0,0,0,2013,11
Andre Carter,779,ED,1,NE,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2013,11
Dominic Raiola,820,C,1,DET,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2013,11
Roberto Garza,856,C,1,CHI,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2013,11
Jay Feely,955,K,1,ARZ,0,6,0,0,0,5,60.0,60.0,,,,54.0,0,0,1,0,0,2013,11
Julius Peppers,1010,ED,1,CHI,0,0,1,0,4,0,59.2,,,,,,0,0,0,0,0,2013,11
Quentin Jammer,1013,CB,1,DEN,0,6,7,0,3,0,64.2,,,,,,0,0,0,0,0,2013,11
Bryant McKinnie,1015,T,1,MIA,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,11
Andre Gurode,1044,C,1,OAK,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2013,11
Dave Zastudil,1113,P,1,ARZ,0,0,0,9,0,5,60.8,,,61.8,,,0,0,0,0,0,2013,11
Jonathan Goodwin,1146,C,1,SF,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,11
Rob Bironas,1218,K,1,TEN,0,6,0,0,0,5,60.0,60.0,,,,62.7,0,0,0,0,0,2013,11
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,68.9,0,0,0,0,0,2013,11
Ryan Clark,1229,S,1,PIT,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2013,11
Billy Cundiff,1230,K,1,CLV,0,5,0,0,0,4,60.0,60.0,,,,61.7,0,0,0,0,0,2013,11
James Harrison,1251,LB,1,CIN,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2013,11
Terence Newman,1321,CB,1,CIN,0,0,1,0,4,0,60.4,,,,,,0,0,0,0,0,2013,11
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,11
Kevin Williams,1325,DI,1,MIN,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2013,11
Troy Polamalu,1332,S,1,PIT,0,0,0,0,5,0,59.9,,,,,,0,0,0,0,0,2013,11
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,7,0,60.3,,,,,,0,0,0,0,0,2013,11
Nick Barnett,1345,LB,1,WAS,5,0,5,6,1,0,58.6,,,,,,0,0,0,0,0,2013,11
Cory Redding,1381,DI,1,IND,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2013,11
Wade Smith,1393,G,1,HST,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2013,11
Jarret Johnson,1421,ED,1,SD,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2013,11
Ike Taylor,1437,CB,1,PIT,0,0,0,0,5,0,60.4,,,,,,0,0,0,0,0,2013,11
Mike Scifres,1458,P,1,SD,0,0,0,4,0,4,60.5,,,63.1,,,0,0,0,0,0,2013,11
David Diehl,1468,G,1,NYG,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2013,11
Tony Pashos,1478,T,1,OAK,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2013,11
Yeremiah Bell,1513,S,1,ARZ,0,0,3,9,3,0,48.9,,,,,,0,0,0,0,1,2013,11
Josh Brown,1520,K,1,NYG,0,6,0,0,0,5,60.0,60.0,,,,63.5,0,0,0,0,0,2013,11
Chris Clemons,1585,ED,1,SEA,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2013,11
Jon Dorenbos,1600,LS,1,PHI,0,0,0,6,0,4,50.9,,,,,,0,0,0,0,0,2013,11
Israel Idonije,1632,ED,1,DET,8,0,0,0,7,0,69.5,,,,,,0,0,0,0,0,2013,11
