player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Zach Ertz,7816,TE,1,PHI,17,13,76.5,122,0,58.6,55.7,49.6,21.9,67.1,9.4,44,3.4,17,5,2,0,1,1,95.7,0,0,2015,16
Delanie Walker,3120,TE,1,TEN,14,9,64.3,59,0,59.9,60.0,57.0,70.6,66.6,6.6,23,2.6,21,3,1,0,0,0,73.2,0,0,2015,16
Dontrelle Inman,6597,WR,1,SD,13,8,61.5,82,1,63.5,62.9,35.3,70.1,,10.3,30,3.8,20,4,2,0,0,0,105.3,0,0,2015,16
Pierre Garcon,4519,WR,1,WAS,12,7,58.3,80,1,78.9,82.0,75.6,80.4,,11.4,1,0.1,25,4,0,0,0,0,106.3,1,0,2015,16
Harry Douglas,4398,WR,1,TEN,12,6,50.0,79,0,75.6,74.3,74.6,21.6,,13.2,10,1.7,31,5,0,0,0,0,71.2,0,0,2015,16
Julio Jones,6158,WR,1,ATL,11,9,81.8,178,1,90.9,90.2,56.7,70.6,,19.8,57,6.3,70,6,1,0,0,2,149.1,0,0,2015,16
James Jones,3694,WR,1,GB,11,5,45.5,46,0,75.8,74.9,75.6,69.5,,9.2,10,2.0,17,4,0,1,0,0,19.5,0,0,2015,16
Demaryius Thomas,5547,WR,1,DEN,11,7,63.6,59,0,69.8,69.7,75.6,69.5,,8.4,38,5.4,13,3,0,0,0,2,77.5,1,0,2015,16
DeAndre Hopkins,7808,WR,1,HST,11,7,63.6,117,1,91.4,91.5,75.6,69.5,,16.7,9,1.3,44,6,0,0,0,0,129.7,0,0,2015,16
Antonio Brown,5718,WR,1,PIT,11,7,63.6,61,0,75.8,76.6,75.6,70.8,,8.7,9,1.3,27,3,0,2,0,0,38.6,1,0,2015,16
Jarvis Landry,8698,WR,1,MIA,11,7,63.6,111,0,87.6,85.8,75.6,72.0,,15.9,42,6.0,26,6,0,0,0,3,97.2,1,0,2015,16
Keshawn Martin,7121,WR,1,NE,10,7,70.0,68,0,68.1,69.7,75.6,74.1,,9.7,23,3.3,24,3,0,0,0,0,88.7,0,0,2015,16
Jordan Reed,7866,TE,1,WAS,10,9,90.0,129,2,92.1,91.1,77.3,70.6,75.6,14.3,50,5.6,28,8,0,0,0,2,158.3,0,0,2015,16
Calvin Johnson,3618,WR,1,DET,10,6,60.0,77,1,65.3,64.8,49.2,68.8,,12.8,30,5.0,29,4,1,0,0,1,117.5,0,0,2015,16
Allen Hurns,8931,WR,1,JAX,10,8,80.0,107,2,79.7,77.2,54.5,70.1,,13.4,26,3.3,24,7,1,1,0,1,111.3,0,0,2015,16
Brandon Marshall,3064,WR,1,NYJ,9,8,88.9,115,2,83.0,83.7,76.5,70.1,,14.4,15,1.9,33,7,0,0,0,0,158.3,1,0,2015,16
Danny Woodhead,4914,HB,1,SD,9,8,88.9,53,0,70.1,71.9,76.5,75.7,29.0,6.6,65,8.1,21,2,0,0,0,2,91.2,0,0,2015,16
Terrance Williams,7855,WR,1,DAL,9,4,44.4,62,0,74.6,75.7,73.4,68.0,,15.5,31,7.8,22,3,0,0,0,1,67.8,0,0,2015,16
Brice Butler,7991,WR,1,DAL,9,4,44.4,74,0,80.8,79.5,73.4,68.0,,18.5,27,6.8,34,4,1,1,0,0,33.8,0,0,2015,16
Allen Robinson II,8696,WR,1,JAX,9,6,66.7,151,1,64.4,66.3,49.7,68.8,,25.2,90,15.0,90,4,1,1,0,2,107.2,0,0,2015,16
Doug Baldwin,6615,WR,1,SEA,9,8,88.9,118,1,74.4,72.1,76.5,22.1,,14.8,35,4.4,28,4,0,0,1,2,155.8,0,0,2015,16
Kenbrell Thompkins,8126,WR,1,NYJ,8,4,50.0,27,0,64.9,65.1,72.1,67.0,,6.8,21,5.3,12,3,0,0,0,0,57.8,0,0,2015,16
Michael Crabtree,4933,WR,1,OAK,8,6,75.0,39,1,70.7,69.8,74.6,68.8,,6.5,13,2.2,11,2,0,0,0,2,124.5,0,0,2015,16
Zach Miller,5104,TE,1,CHI,8,7,87.5,69,0,92.2,91.7,75.6,69.5,73.3,9.9,45,6.4,18,3,0,0,0,4,102.6,0,0,2015,16
DeVante Parker,9447,WR,1,MIA,8,4,50.0,93,0,59.4,61.1,28.6,67.0,,23.3,22,5.5,49,4,2,1,0,1,52.6,0,0,2015,16
Michael Floyd,7019,WR,1,ARZ,8,6,75.0,111,0,87.7,85.5,74.6,68.8,,18.5,45,7.5,47,5,0,0,0,1,116.7,0,0,2015,16
Kamar Aiken,6671,WR,1,BLT,8,8,100.0,66,0,70.5,70.1,76.5,70.1,,8.3,4,0.5,17,4,0,0,0,1,101.0,0,0,2015,16
Fred Jackson,3368,HB,1,SEA,8,5,62.5,43,0,56.9,51.6,49.2,70.6,80.8,8.6,36,7.2,14,1,1,0,0,1,76.6,0,0,2015,16
A.J. Green,6156,WR,1,CIN,8,5,62.5,57,1,80.4,82.1,73.4,68.0,,11.4,5,1.0,17,5,0,0,0,0,123.4,0,0,2015,16
Mike Evans,8642,WR,1,TB,8,4,50.0,61,0,73.1,72.4,42.1,67.0,,15.3,8,2.0,16,4,1,0,0,0,75.5,0,0,2015,16
Darren Sproles,2347,HB,1,PHI,8,7,87.5,56,0,61.3,77.7,75.6,74.6,64.2,8.0,64,9.1,14,3,0,0,0,3,95.8,0,0,2015,16
Theo Riddick,7980,HB,1,DET,8,7,87.5,63,0,73.8,92.6,75.6,73.9,85.0,9.0,64,9.1,16,4,0,0,0,7,99.5,0,0,2015,16
Jeremy Maclin,4942,WR,1,KC,7,5,71.4,49,1,74.3,77.1,73.4,68.0,,9.8,10,2.0,14,4,0,0,0,1,130.4,0,0,2015,16
Jordan Matthews,8677,WR,1,PHI,7,6,85.7,104,1,66.9,69.0,74.6,68.8,,17.3,41,6.8,43,4,0,0,0,1,158.3,1,0,2015,16
T.Y. Hilton,7092,WR,1,IND,7,4,57.1,64,0,72.6,71.5,42.1,67.0,,16.0,28,7.0,28,4,1,0,0,0,87.8,0,0,2015,16
Owen Daniels,3043,TE,1,DEN,7,5,71.4,70,0,78.0,81.8,73.4,68.0,70.6,14.0,25,5.0,26,3,0,0,0,1,103.3,0,0,2015,16
Marvin Jones Jr.,7158,WR,1,CIN,7,3,42.9,33,0,69.8,68.0,36.8,65.8,,11.0,10,3.3,15,2,1,0,0,1,57.4,0,0,2015,16
Travis Kelce,7844,TE,1,KC,7,6,85.7,43,1,67.9,70.8,74.6,68.8,66.2,7.2,19,3.2,13,2,0,0,0,3,131.8,1,0,2015,16
Denard Robinson,7917,HB,1,JAX,7,5,71.4,50,0,54.7,47.9,29.2,73.3,80.4,10.0,38,7.6,16,2,2,0,0,0,91.4,0,0,2015,16
Tavon Austin,7789,WR,1,SL,7,3,42.9,16,0,49.6,48.5,36.2,73.2,,5.3,22,7.3,16,1,2,0,0,1,50.3,0,0,2015,16
Bilal Powell,6278,HB,1,NYJ,7,5,71.4,34,0,65.1,47.9,73.4,22.1,79.0,6.8,42,8.4,15,2,0,0,1,0,81.8,0,0,2015,16
Vance McDonald,7836,TE,1,SF,7,5,71.4,61,1,85.1,80.9,73.4,68.0,70.8,12.2,40,8.0,26,3,0,0,0,0,137.5,0,0,2015,16
Pierre Thomas,4080,HB,1,WAS,7,7,100.0,67,0,74.3,82.5,75.6,72.4,44.7,9.6,55,7.9,15,4,0,0,0,2,106.5,0,0,2015,16
Brandin Cooks,8655,WR,1,NO,7,5,71.4,123,1,70.7,72.2,73.4,71.6,,24.6,47,9.4,71,3,0,0,0,0,153.3,0,0,2015,16
Kyle Juszczyk,7912,FB,1,BLT,6,5,83.3,55,0,53.5,56.5,46.3,68.0,75.0,11.0,35,7.0,34,2,1,0,0,0,104.9,0,0,2015,16
Eric Decker,5611,WR,1,NYJ,6,3,50.0,47,1,58.3,57.7,36.2,65.8,,15.7,5,1.7,25,3,1,0,0,0,116.0,0,0,2015,16
Malcom Floyd,2044,WR,1,SD,6,3,50.0,42,0,61.6,61.0,36.2,65.8,,14.0,5,1.7,23,2,1,0,0,0,72.9,0,0,2015,16
