player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Lamar Miller,7097,HB,1,HST,31,28,106,3.8,0,58.2,57.3,29.5,59.1,45,1.61,12,2,2,1,0,0,2016,1
DeAngelo Williams,2972,HB,1,PIT,26,26,143,5.5,2,64.6,69.9,79.3,,73,2.81,17,9,4,0,0,0,2016,1
Carlos Hyde,8692,HB,1,SF,26,23,88,3.8,2,58.7,64.7,78.2,59.8,60,2.61,18,6,3,0,0,0,2016,1
Ryan Mathews,5537,HB,1,PHI,22,22,77,3.5,1,65.9,66.2,78.2,,61,2.77,7,5,2,0,0,0,2016,1
LeGarrette Blount,5863,HB,1,NE,24,22,70,3.2,1,54.2,54.9,26.8,60.0,57,2.59,13,4,4,1,0,0,2016,1
Matt Forte,4358,HB,1,NYJ,25,22,96,4.4,0,66.2,65.8,78.4,60.0,66,3.0,14,5,4,0,0,0,2016,1
T.J. Yeldon,9469,HB,1,JAX,23,21,39,1.9,1,61.4,59.3,78.2,60.0,34,1.62,7,3,4,0,0,0,2016,1
Ezekiel Elliott,10638,HB,1,DAL,22,20,51,2.6,1,48.5,52.2,77.5,60.0,42,2.1,8,5,0,0,0,0,2016,1
C.J. Anderson,8101,HB,1,DEN,21,20,92,4.6,1,62.2,53.1,77.7,60.0,59,2.95,28,6,4,0,0,0,2016,1
Adrian Peterson,3623,HB,1,MIN,20,19,31,1.6,0,45.0,50.4,76.8,60.0,24,1.26,9,2,1,0,0,0,2016,1
Rashad Jennings,5174,HB,1,NYG,18,18,75,4.2,0,57.0,61.4,76.7,,46,2.56,17,4,1,0,0,0,2016,1
Doug Martin,7035,HB,1,TB,23,18,62,3.4,0,72.1,70.6,77.5,58.9,56,3.11,17,5,7,0,0,0,2016,1
Jeremy Langford,9539,HB,1,CHI,18,17,57,3.4,1,56.4,54.0,77.0,60.0,27,1.59,15,2,0,0,0,0,2016,1
Todd Gurley II,9443,HB,1,LA,19,17,47,2.8,0,62.6,70.5,76.4,60.0,52,3.06,10,2,6,0,1,0,2016,1
LeSean McCoy,4976,HB,1,BUF,18,16,58,3.6,1,55.0,58.5,76.6,60.0,16,1.0,16,4,1,0,0,0,2016,1
David Johnson,9519,HB,1,ARZ,18,16,89,5.6,1,74.2,80.5,76.6,60.0,66,4.13,45,4,6,0,0,0,2016,1
Danny Woodhead,4914,HB,1,SD,16,16,89,5.6,0,55.7,52.5,76.9,,30,1.88,21,4,2,0,0,0,2016,1
