player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Jarvis Landry,8698,WR,1,MIA,15,13,86.7,78,0,75.5,77.5,63.2,73.2,,6.0,62,4.8,18,6,1,0,0,0,88.3,0,0,2017,2
Dez Bryant,5549,WR,1,DAL,15,7,46.7,59,1,65.5,64.7,35.7,70.1,,8.4,13,1.9,15,4,2,2,0,1,40.0,1,0,2017,2
Alshon Jeffery,7048,WR,1,PHI,13,7,53.8,92,1,77.4,76.0,75.6,69.5,,13.1,16,2.3,18,6,0,0,0,0,102.1,0,0,2017,2
DeAndre Hopkins,7808,WR,1,HST,13,7,53.8,73,0,68.2,67.8,75.6,69.5,,10.4,11,1.6,25,3,0,0,0,0,70.4,1,0,2017,2
Marqise Lee,8674,WR,1,JAX,12,7,58.3,76,0,75.1,72.6,54.5,71.3,,10.9,23,3.3,19,5,1,2,0,1,37.5,0,0,2017,2
Jason Witten,1384,TE,1,DAL,11,10,90.9,97,1,55.8,58.8,58.5,71.1,72.4,9.7,8,0.8,28,4,1,0,0,0,133.7,1,0,2017,2
Jaron Brown,8128,WR,1,ARZ,11,4,36.4,73,0,79.4,75.9,72.1,67.0,25.7,18.3,17,4.3,22,4,0,0,0,0,60.0,0,0,2017,2
Rashard Higgins,10806,WR,1,CLV,11,7,63.6,95,0,71.6,70.6,75.6,69.5,,13.6,30,4.3,35,4,0,3,0,1,51.5,0,0,2017,2
Martellus Bennett,4375,TE,1,GB,10,5,50.0,47,0,54.3,51.9,45.8,68.0,72.3,9.4,32,6.4,18,2,1,0,0,1,63.3,1,0,2017,2
Davante Adams,8688,WR,1,GB,10,8,80.0,99,1,68.2,69.4,54.5,70.1,,12.4,47,5.9,33,5,0,0,0,1,141.3,0,0,2017,2
Keenan Allen,7857,WR,1,LAC,10,9,90.0,100,0,86.6,84.7,77.3,70.6,,11.1,44,4.9,24,6,0,0,0,0,108.3,0,0,2017,2
Kendall Wright,7026,WR,1,CHI,10,7,70.0,69,0,65.6,63.7,31.8,69.5,,9.9,16,2.3,18,2,2,0,0,2,89.2,0,0,2017,2
Antonio Brown,5718,WR,1,PIT,10,5,50.0,62,0,71.5,70.5,46.3,68.0,,12.4,30,6.0,26,3,1,0,0,1,69.6,0,0,2017,2
Michael Thomas,10681,WR,1,NO,9,5,55.6,89,0,66.9,66.0,73.4,68.0,,17.8,23,4.6,33,4,0,0,0,1,89.6,0,0,2017,2
Julio Jones,6158,WR,1,ATL,9,5,55.6,108,0,90.4,90.2,73.4,68.0,,21.6,53,10.6,34,4,0,0,0,2,98.4,0,0,2017,2
Randall Cobb,6216,WR,1,GB,9,6,66.7,60,0,64.1,66.5,76.5,70.8,,10.0,35,5.8,18,2,0,0,0,2,85.4,1,0,2017,2
Rob Gronkowski,5567,TE,1,NE,9,6,66.7,116,1,89.6,90.2,49.7,68.8,25.9,19.3,59,9.8,53,5,1,0,0,1,146.8,0,0,2017,2
Tyler Lockett,9502,WR,1,SEA,9,6,66.7,64,0,71.7,71.0,74.6,74.2,,10.7,32,5.3,22,4,0,0,0,0,87.3,0,0,2017,2
Tarik Cohen,11874,HB,1,CHI,9,8,88.9,55,0,67.3,76.5,76.5,22.1,37.7,6.9,40,5.0,14,3,0,0,0,6,92.1,0,0,2017,2
DeVante Parker,9447,WR,1,MIA,9,4,44.4,85,0,71.2,70.3,41.6,67.0,,21.3,23,5.8,31,4,1,0,0,0,78.5,0,0,2017,2
Mike Evans,8642,WR,1,TB,9,7,77.8,93,1,86.1,82.8,52.5,69.5,,13.3,17,2.4,18,7,1,0,0,0,146.8,0,0,2017,2
Zach Miller,5104,TE,1,CHI,9,6,66.7,42,0,54.6,55.8,49.2,68.8,,7.0,14,2.3,12,2,1,0,0,1,77.1,0,0,2017,2
Travis Kelce,7844,TE,1,KC,9,8,88.9,103,1,77.7,82.6,76.5,70.1,71.6,12.9,65,8.1,44,4,0,0,0,2,151.4,1,0,2017,2
Benjamin Watson,1753,TE,1,BLT,8,8,100.0,91,0,93.1,92.7,76.5,70.1,74.9,11.4,40,5.0,23,7,0,0,0,0,114.1,0,0,2017,2
Jack Doyle,8520,TE,1,IND,8,8,100.0,79,0,77.2,75.4,76.5,70.1,70.8,9.9,23,2.9,15,4,0,0,0,0,107.8,0,0,2017,2
James White,8765,HB,1,NE,8,8,100.0,85,0,71.6,86.0,76.5,71.5,74.1,10.6,74,9.3,24,4,0,0,0,0,110.9,0,0,2017,2
