player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,7,60.0,,,,,62.8,0,0,0,0,0,2014,4
Charles Woodson,330,S,1,OAK,0,0,0,0,6,0,59.7,,,,,,0,0,0,0,0,2014,4
Phil Dawson,422,K,1,SF,0,7,0,0,0,6,60.0,60.4,,,,70.3,0,0,0,0,0,2014,4
Sebastian Janikowski,595,K,1,OAK,0,3,0,0,0,2,60.0,60.0,,,,60.6,0,0,0,0,0,2014,4
Shane Lechler,673,P,1,HST,0,0,0,6,0,5,60.7,,,56.1,,,0,0,0,0,0,2014,4
Shayne Graham,730,K,1,NO,0,0,0,0,0,4,60.0,,,,,46.6,0,0,0,0,0,2014,4
Julius Peppers,1010,ED,1,GB,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2014,4
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,61.2,0,0,0,0,0,2014,4
Troy Polamalu,1332,S,1,PIT,0,0,0,0,5,0,60.0,,,,,,0,0,0,0,0,2014,4
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,4
Rashean Mathis,1355,CB,1,DET,0,0,1,0,3,0,60.4,,,,,,0,0,0,0,0,2014,4
Cory Redding,1381,DI,1,IND,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2014,4
Lance Briggs,1383,LB,1,CHI,0,0,0,0,9,0,60.4,,,,,,0,0,0,0,0,2014,4
Jason Witten,1384,TE,1,DAL,2,0,0,0,0,6,59.8,,,,,,0,0,0,0,0,2014,4
Wade Smith,1393,G,1,PHI,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2014,4
Jarret Johnson,1421,ED,1,SD,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2014,4
Mike Scifres,1458,P,1,SD,0,0,0,3,0,7,60.8,,,67.1,,,0,0,0,0,0,2014,4
Josh Brown,1520,K,1,NYG,0,7,0,0,0,7,60.1,59.4,,,,62.2,0,0,0,0,0,2014,4
Chris Clemons,1585,ED,1,JAX,0,0,1,0,6,0,59.4,,,,,,0,0,0,0,0,2014,4
Jon Dorenbos,1600,LS,1,PHI,0,0,0,6,0,3,44.5,,,,,,0,0,0,0,0,2014,4
Cullen Jenkins,1637,DI,1,NYG,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2014,4
Kassim Osgood,1676,WR,1,SF,4,7,6,6,0,0,51.8,,,,,,1,0,1,1,2,2014,4
Vince Wilfork,1742,DI,1,NE,0,0,0,0,7,0,58.9,,,,,,0,0,0,0,0,2014,4
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,4
Dwan Edwards,1772,DI,1,CAR,0,0,1,0,7,2,60.4,,,,,,0,0,0,0,0,2014,4
Shaun Phillips,1819,ED,1,TEN,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2014,4
Luke McCown,1827,QB,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,4
Will Allen,1832,S,1,PIT,0,5,1,4,0,0,61.4,,,,,,0,0,0,0,0,2014,4
Antonio Smith,1856,DI,1,OAK,0,0,0,0,6,0,59.4,,,,,,0,0,0,0,0,2014,4
Josh Scobee,1858,K,1,JAX,0,3,0,0,0,2,60.0,60.0,,,,60.6,0,0,0,0,0,2014,4
Andy Lee,1906,P,1,SF,0,0,0,6,0,6,60.8,,,57.2,,,0,0,0,0,0,2014,4
Donnie Jones,1939,P,1,PHI,0,0,0,6,0,3,60.4,,,63.2,,,0,0,0,0,0,2014,4
Mike Adams,1972,S,1,IND,1,0,3,4,3,0,58.7,,,,,,0,0,0,0,0,2014,4
Jeremy Cain,2001,LS,1,CHI,0,0,0,0,0,3,60.0,,,,,,0,0,0,0,0,2014,4
Tyson Clabo,2011,T,1,HST,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2014,4
Cullen Loeffler,2106,LS,1,MIN,0,0,0,2,0,8,28.6,,,,,,0,0,0,0,0,2014,4
Don Muhlbach,2130,LS,1,DET,0,0,0,6,0,5,30.0,,,,,,0,0,0,0,0,2014,4
George Wilson,2210,S,1,TEN,7,0,4,6,0,0,56.7,,,,,,0,0,0,0,0,2014,4
Ronnie Brown,2219,HB,1,HST,4,0,0,6,0,0,58.4,,,,,,0,0,0,0,0,2014,4
Carlos Rogers,2226,CB,1,OAK,0,0,0,0,6,0,60.1,,,,,,0,0,0,0,0,2014,4
Chris Spencer,2243,C,1,TEN,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2014,4
Mike Patterson,2248,DI,1,NYG,0,0,0,0,2,0,59.5,,,,,,0,0,0,0,0,2014,4
Logan Mankins,2249,G,1,TB,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2014,4
Michael Roos,2258,T,1,TEN,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2014,4
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,4
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,8,0,58.9,,,,,,0,0,0,0,0,2014,4
Courtney Roby,2285,WR,1,ATL,0,5,0,0,0,0,66.2,,,,,,0,0,0,0,0,2014,4
Justin Tuck,2291,ED,1,OAK,0,0,0,0,6,0,90.9,,,,,,0,0,0,0,0,2014,4
Adam Snyder,2311,G,1,NYG,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2014,4
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,7,60.9,,,70.9,,,0,0,0,0,0,2014,4
Todd Herremans,2343,G,1,PHI,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2014,4
Darren Sproles,2347,HB,1,PHI,0,0,6,0,0,0,60.1,,,,70.1,,0,0,0,0,0,2014,4
Trent Cole,2363,ED,1,PHI,0,0,1,0,6,0,59.3,,,,,,0,0,0,0,0,2014,4
C.J. Mosley,2408,DI,1,DET,0,0,0,0,3,0,59.1,,,,,,0,0,0,0,0,2014,4
Joe Berger,2424,G,1,MIN,5,0,0,0,0,8,57.1,,,,,,0,0,0,0,0,2014,4
Kevin Vickerson,2433,DI,1,KC,0,0,0,0,2,7,60.4,,,,,,0,0,0,0,0,2014,4
Chase Blackburn,2498,LB,1,CAR,7,3,1,4,7,0,59.8,,,,,,0,0,0,0,0,2014,4
Jon Condo,2539,LS,1,OAK,0,0,0,6,0,2,45.1,,,,,,0,0,0,0,0,2014,4
Dan Connolly,2540,G,1,NE,0,0,0,0,0,2,60.3,,,,,,0,0,0,0,0,2014,4
John Denney,2561,LS,1,MIA,0,0,0,2,0,6,30.0,,,,,,0,0,0,0,0,2014,4
Robbie Gould,2607,K,1,CHI,0,4,0,0,0,3,60.0,60.0,,,,61.1,0,0,0,0,0,2014,4
Michael Koenen,2682,P,1,TB,0,6,0,4,0,5,60.7,60.0,,56.5,,,0,0,0,0,0,2014,4
