player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,63.2,0,0,0,0,0,2015,14
Phil Dawson,422,K,1,SF,0,1,0,0,0,2,60.0,60.0,,,,64.5,0,0,0,0,0,2015,14
Sebastian Janikowski,595,K,1,OAK,0,3,0,0,0,2,60.0,60.0,,,,46.4,0,0,0,0,0,2015,14
Shane Lechler,673,P,1,HST,0,0,0,7,0,2,60.3,,,47.5,,,0,0,0,0,0,2015,14
Mike Leach,750,LS,1,ARZ,0,0,0,3,0,5,44.9,,,,,,0,0,0,0,0,2015,14
Julius Peppers,1010,ED,1,GB,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2015,14
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2015,14
Terence Newman,1321,CB,1,MIN,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2015,14
Kevin Williams,1325,DI,1,NO,0,0,0,0,4,0,59.0,,,,,,0,0,0,0,0,2015,14
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2015,14
Mike Scifres,1458,P,1,SD,0,0,0,5,0,2,60.2,,,52.1,,,0,0,0,0,0,2015,14
Josh Brown,1520,K,1,NYG,0,6,0,0,0,6,60.0,60.0,,,,53.7,0,0,0,0,0,2015,14
Chris Clemons,1585,ED,1,JAX,0,0,0,0,4,0,59.4,,,,,,0,0,0,0,0,2015,14
Jon Dorenbos,1600,LS,1,PHI,0,0,0,7,0,5,59.6,,,,,,0,0,1,0,0,2015,14
DeAngelo Hall,1729,CB,1,WAS,0,0,1,0,1,0,60.0,,,,,,0,0,0,0,0,2015,14
Vince Wilfork,1742,DI,1,HST,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2015,14
