player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,69.2,0,0,0,0,0,2018,14
Sebastian Janikowski,595,K,1,SEA,0,5,0,0,0,3,60.0,60.0,,,,64.0,0,0,0,0,0,2018,14
Julius Peppers,1010,ED,1,CAR,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2018,14
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,43.3,0,0,0,0,0,2018,14
Andy Lee,1906,P,1,ARZ,0,0,0,6,0,2,60.3,,,76.4,,,0,0,0,0,0,2018,14
Donnie Jones,1939,,1,LAC,0,0,0,5,0,6,60.8,,,52.8,,,0,0,0,0,0,2018,14
Mike Adams,1972,S,1,CAR,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2018,14
Don Muhlbach,2130,LS,1,DET,0,0,0,7,0,3,64.7,,,,,,0,0,0,0,0,2018,14
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,6,0,60.0,,,,,,0,0,0,0,0,2018,14
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,7,28.0,,,61.1,,,0,0,0,0,0,2018,14
Darren Sproles,2347,HB,1,PHI,0,0,2,0,0,0,60.0,,,,60.5,,0,0,0,0,0,2018,14
Lorenzo Alexander,2476,LB,1,BUF,1,0,2,1,5,0,60.5,,,,,,0,0,0,0,0,2018,14
Jon Condo,2539,,1,ATL,0,0,0,4,0,4,59.6,,,,,,0,0,0,0,0,2018,14
John Denney,2561,LS,1,MIA,0,0,0,6,0,4,25.7,,,,,,0,0,0,0,0,2018,14
Robbie Gould,2607,K,1,SF,0,1,0,0,0,4,60.0,60.0,,,,65.2,0,0,0,0,0,2018,14
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,2,0,6,64.3,,,,,,0,0,0,0,0,2018,14
Vernon Davis,2951,TE,1,WAS,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2018,14
Haloti Ngata,2957,DI,1,PHI,0,0,0,0,6,0,58.7,,,,,,0,0,0,0,0,2018,14
Marcedes Lewis,2973,TE,1,GB,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2018,14
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2018,14
Frostee Rucker,3036,ED,1,OAK,0,0,0,0,5,1,59.3,,,,,,0,0,0,0,0,2018,14
Stephen Gostkowski,3063,K,1,NE,0,7,0,0,0,7,60.0,60.5,,,,38.5,0,0,0,0,0,2018,14
Domata Peko Sr.,3068,DI,1,DEN,0,0,1,0,4,0,60.5,,,,,,0,0,0,0,0,2018,14
Kyle Williams,3079,DI,1,BUF,0,0,2,0,5,0,59.4,,,,,,0,0,0,0,0,2018,14
Sam Koch,3148,P,1,BLT,0,0,0,3,0,4,60.4,,,64.3,,,0,0,0,0,0,2018,14
Tom Johnson,3378,DI,1,MIN,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2018,14
Matt Prater,3471,K,1,DET,0,4,0,0,0,3,60.0,60.0,,,,66.6,0,0,0,0,0,2018,14
Joe Staley,3644,T,1,SF,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2018,14
Zak DeOssie,3732,LS,1,NYG,0,0,0,6,0,7,61.7,,,,,,0,0,0,0,0,2018,14
Jermon Bushrod,3741,T,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2018,14
Mason Crosby,3809,K,1,GB,0,6,0,0,0,6,60.0,60.0,,,,72.5,0,0,0,0,0,2018,14
Clark Harris,3859,LS,1,CIN,0,0,0,3,0,3,63.6,,,,,,0,0,0,0,0,2018,14
Chris Long,4316,ED,1,PHI,0,0,0,0,6,0,58.8,,,,,,0,0,0,0,0,2018,14
Duane Brown,4340,T,1,SEA,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0,2018,14
Calais Campbell,4364,ED,1,JAX,0,0,0,0,5,1,59.9,,,,,,0,0,0,0,0,2018,14
John Greco,4379,C,1,NYG,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2018,14
Matthew Slater,4467,WR,1,NE,5,7,6,3,0,0,49.0,,,,,,0,0,0,0,1,2018,14
Josh Johnson,4474,QB,1,WAS,0,0,0,0,0,0,60.0,,,,,,1,0,0,0,0,2018,14
Brett Kern,4580,P,1,TEN,0,1,0,2,0,5,60.5,60.0,,60.9,,,0,0,0,0,0,2018,14
Chris Clark,4623,T,1,CAR,0,0,0,0,0,2,60.1,,,,,,0,0,0,0,0,2018,14
Stephen Hauschka,4655,K,1,BUF,0,6,0,0,0,7,60.0,60.0,,,,62.4,0,0,0,0,0,2018,14
J.J. Jansen,4712,LS,1,CAR,0,0,0,4,0,4,38.0,,,,,,0,0,0,0,0,2018,14
Danny Amendola,4717,WR,1,MIA,0,0,3,0,0,0,60.0,,,,38.1,,0,0,0,0,0,2018,14
Cameron Wake,4907,ED,1,MIA,0,0,1,0,0,0,59.9,,,,,,0,0,0,0,0,2018,14
Darrius Heyward-Bey,4930,WR,1,PIT,0,4,4,3,0,0,70.0,,,,,,0,0,1,0,0,2018,14
Malcolm Jenkins,4937,S,1,PHI,0,6,0,0,6,0,74.6,,,,,,0,0,1,0,0,2018,14
Ziggy Hood,4955,DI,1,MIA,0,0,0,0,7,0,59.3,,,,,,0,0,0,0,0,2018,14
Patrick Chung,4957,S,1,NE,0,7,5,0,4,0,61.4,,,,,,0,0,0,0,0,2018,14
Max Unger,4972,C,1,NO,0,0,0,0,0,4,60.3,,,,,,0,0,0,0,0,2018,14
Michael Johnson,4993,ED,1,CIN,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2018,14
Glover Quin,5035,S,1,DET,0,2,1,0,2,0,60.3,,,,,,0,0,0,0,0,2018,14
Kevin Huber,5066,P,1,CIN,0,0,0,3,0,3,60.2,,,64.4,,,0,0,0,0,0,2018,14
Thomas Morstead,5088,P,1,NO,0,0,0,3,0,4,60.4,,,63.0,,,0,0,0,0,0,2018,14
Jason McCourty,5127,CB,1,NE,0,0,0,0,4,0,60.0,,,,,,0,0,0,0,0,2018,14
John Phillips,5132,TE,1,ARZ,4,0,0,0,0,2,59.2,,,,,,0,0,0,0,0,2018,14
Julian Edelman,5156,WR,1,NE,0,0,6,0,0,0,60.2,,,,61.4,,0,0,0,0,0,2018,14
Ricky Jean Francois,5168,DI,1,DET,0,0,1,0,2,0,59.5,,,,,,0,0,0,0,0,2018,14
Clinton McDonald,5173,DI,1,OAK,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2018,14
Ryan Succop,5180,K,1,TEN,0,7,0,0,0,5,60.0,60.5,,,,49.1,0,0,0,0,0,2018,14
Britton Colquitt,5192,P,1,CLV,0,0,0,3,0,6,60.7,,,58.7,,,0,0,0,0,0,2018,14
Ramon Foster,5229,G,1,PIT,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2018,14
Steve McLendon,5232,DI,1,NYJ,0,0,0,0,7,0,58.8,,,,,,0,0,0,0,0,2018,14
Ramon Humber,5310,LB,1,NE,5,7,5,3,0,0,65.8,,,,,,0,0,0,0,0,2018,14
Jermey Parnell,5426,T,1,JAX,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2018,14
Garrison Sanborn,5430,LS,1,TB,0,0,0,6,0,4,64.7,,,,,,0,0,0,0,0,2018,14
Nick Sundberg,5512,LS,1,WAS,0,0,0,8,0,0,64.2,,,,,,0,0,0,0,0,2018,14
Ndamukong Suh,5527,DI,1,LA,0,0,2,0,4,0,60.5,,,,,,0,0,0,0,0,2018,14
Trent Williams,5529,T,1,WAS,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2018,14
Russell Okung,5531,T,1,LAC,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2018,14
Joe Haden,5532,CB,1,PIT,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2018,14
Brandon Graham,5538,ED,1,PHI,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2018,14
Jermaine Gresham,5546,TE,1,ARZ,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,14
Devin McCourty,5552,S,1,NE,0,7,6,0,4,0,60.9,,,,,,0,0,0,0,0,2018,14
Jerry Hughes,5556,ED,1,BUF,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2018,14
Rodger Saffold,5558,G,1,LA,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2018,14
Zane Beadles,5570,G,1,ATL,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2018,14
Linval Joseph,5571,DI,1,MIN,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2018,14
Carlos Dunlap,5579,ED,1,CIN,0,0,0,0,6,0,59.1,,,,,,0,0,0,0,0,2018,14
Ed Dickson,5595,TE,1,SEA,2,0,0,0,0,3,59.4,,,,,,0,0,0,0,0,2018,14
Earl Mitchell,5605,DI,1,SF,0,0,0,0,2,0,59.4,,,,,,0,0,0,0,0,2018,14
Corey Peters,5607,DI,1,ARZ,0,0,0,0,3,2,60.4,,,,,,0,0,0,0,0,2018,14
Andre Roberts,5612,WR,1,NYJ,6,0,1,0,0,0,60.0,,64.1,,60.0,,0,0,0,0,0,2018,14
Everson Griffen,5624,ED,1,MIN,0,0,2,0,1,0,60.1,,,,,,0,0,0,0,0,2018,14
Al Woods,5646,DI,1,IND,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2018,14
Kendrick Lewis,5659,S,1,TEN,2,8,5,2,1,0,60.8,,,,,,0,0,0,0,0,2018,14
Sherrick McManis,5667,CB,1,CHI,4,2,2,2,3,0,61.3,,,,,,0,0,0,0,0,2018,14
Marshall Newhouse,5692,T,1,CAR,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2018,14
Sam Young,5702,T,1,MIA,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2018,14
Joe Webb III,5722,WR,1,HST,4,3,5,8,0,0,59.7,,,,,,0,0,0,0,0,2018,14
Ted Larsen,5728,G,1,MIA,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2018,14
Kurt Coleman,5767,S,1,NO,0,6,0,0,0,0,63.7,,,,,,0,0,0,0,0,2018,14
Rafael Bush,5779,CB,1,BUF,1,0,0,1,0,0,59.8,,,,,,0,0,0,0,0,2018,14
Jon Weeks,5800,LS,1,HST,0,0,0,8,0,3,64.9,,,,,,0,0,0,0,0,2018,14
Vincent Rey,5811,LB,1,CIN,6,6,3,3,6,0,70.0,,,,,,0,0,0,0,0,2018,14
Mike Windt,5813,LS,1,LAC,0,0,0,5,0,6,61.0,,,,,,0,0,0,0,0,2018,14
Ben Garland,5839,G,1,ATL,6,0,0,0,0,4,57.6,,,,,,0,0,0,0,0,2018,14
Sam Shields,5943,CB,1,LA,0,4,5,3,4,0,60.5,,,,,,0,0,0,0,0,2018,14
Frank Zombo,5945,ED,1,KC,6,5,3,4,4,0,52.5,,,,,,0,0,0,0,1,2018,14
Chris Ivory,6007,HB,1,BUF,5,0,0,0,0,0,58.1,,,,,,0,0,0,0,0,2018,14
Anthony Levine,6013,S,1,BLT,5,0,3,3,0,0,89.8,,,,,,0,0,1,0,0,2018,14
Marcus Sherels,6017,CB,1,MIN,0,2,5,5,3,0,60.7,,,,53.1,,0,0,0,0,0,2018,14
Morgan Cox,6020,LS,1,BLT,0,0,0,3,0,4,63.9,,,,,,0,0,0,0,0,2018,14
Albert McClellan,6022,LB,1,NE,5,7,5,3,0,0,93.7,,,,,,0,0,0,1,0,2018,14
James Develin,6142,FB,1,NE,5,0,0,3,0,0,57.6,,,,,,0,0,0,0,0,2018,14
Patrick Peterson,6157,CB,1,ARZ,0,0,7,0,2,0,60.3,,,,63.0,,0,0,0,0,0,2018,14
Tyron Smith,6161,T,1,DAL,0,0,0,0,0,2,60.1,,,,,,0,0,0,0,0,2018,14
J.J. Watt,6163,ED,1,HST,0,0,1,0,4,0,59.7,,,,,,0,0,0,0,0,2018,14
Ryan Kerrigan,6168,ED,1,WAS,0,0,0,0,7,0,59.8,,,,,,0,0,0,0,0,2018,14
Nate Solder,6169,T,1,NYG,0,0,0,0,0,7,60.5,,,,,,0,0,0,0,0,2018,14
Prince Amukamara,6171,CB,1,CHI,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2018,14
Anthony Castonzo,6174,T,1,IND,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2018,14
Cameron Jordan,6176,ED,1,NO,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2018,14
Cameron Heyward,6183,DI,1,PIT,0,0,0,0,4,5,59.9,,,,,,0,0,0,0,0,2018,14
Jabaal Sheard,6189,ED,1,IND,0,0,2,0,3,0,59.5,,,,,,0,0,0,0,0,2018,14
Brooks Reed,6194,ED,1,ATL,6,0,0,4,6,0,59.2,,,,,,0,0,0,0,0,2018,14
Kyle Rudolph,6195,TE,1,MIN,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,14
Lance Kendricks,6199,TE,1,GB,0,0,0,4,0,0,66.7,,,,,,0,0,0,1,0,2018,14
Stefen Wisniewski,6200,G,1,PHI,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2018,14
Marcus Gilchrist,6202,S,1,OAK,0,1,0,0,3,0,60.1,,,,,,0,0,0,0,0,2018,14
Randall Cobb,6216,WR,1,GB,0,0,1,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2018,14
Terrell McClain,6217,DI,1,ATL,0,0,0,0,6,1,59.7,,,,,,0,0,0,0,0,2018,14
Kelvin Sheppard,6220,LB,1,DET,2,4,0,7,2,0,55.0,,,,,,0,0,0,0,0,2018,14
Mason Foster,6236,LB,1,WAS,0,0,0,8,0,0,51.6,,,,,,0,0,0,0,0,2018,14
Allen Bailey,6238,DI,1,KC,0,0,0,0,4,0,59.4,,,,,,0,0,0,0,0,2018,14
Joe Barksdale,6244,T,1,ARZ,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,14
Clint Boling,6253,G,1,CIN,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0,2018,14
Luke Stocker,6256,TE,1,TEN,2,0,0,0,0,5,59.8,,,,,,0,0,0,0,0,2018,14
Anthony Sherman,6288,FB,1,KC,6,5,0,4,0,7,59.8,,,,,,0,0,0,0,0,2018,14
Buster Skrine,6289,CB,1,NYJ,0,6,0,0,7,0,60.6,,,,,,0,0,0,0,0,2018,14
Marcus Cannon,6290,T,1,NE,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2018,14
Jacquizz Rodgers,6297,HB,1,TB,0,0,0,6,0,0,57.0,,,,,,0,0,0,0,0,2018,14
Richard Sherman,6306,CB,1,SF,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2018,14
Lee Smith,6311,TE,1,OAK,4,0,0,4,0,4,58.8,,,,,,0,0,0,0,0,2018,14
Pernell McPhee,6317,ED,1,WAS,0,0,0,0,7,0,60.2,,,,,,0,0,0,0,0,2018,14
Dwayne Harris,6328,WR,1,OAK,4,2,2,1,0,0,68.1,,62.8,,60.1,,0,0,1,0,0,2018,14
Aldrick Robinson,6330,WR,1,MIN,0,0,4,0,0,0,66.4,,,,,,0,0,0,0,0,2018,14
Colin Jones,6342,S,1,CAR,6,5,3,4,6,0,51.6,,,,,,0,0,0,0,1,2018,14
Matt Bosher,6344,P,1,ATL,0,4,0,4,0,4,60.6,60.0,,57.1,,,0,0,1,0,0,2018,14
Virgil Green,6356,TE,1,LAC,1,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2018,14
Lawrence Guy,6385,DI,1,NE,0,0,1,0,4,7,59.8,,,,,,0,0,0,0,0,2018,14
Chris Hogan,6468,WR,1,NE,5,7,0,0,0,0,46.5,,,,,,0,0,0,0,1,2018,14
Kenny Wiggins,6471,G,1,DET,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2018,14
Andre Holmes,6489,WR,1,DEN,5,0,4,2,0,0,58.8,,,,,,0,0,0,0,0,2018,14
Patrick Scales,6508,TE,1,CHI,0,0,0,5,0,4,64.5,,,,,,0,0,0,0,0,2018,14
Nick Bellore,6515,FB,1,DET,1,1,0,3,0,0,59.1,,,,,,0,0,0,0,0,2018,14
Jake McQuaide,6586,LS,1,LA,0,0,0,3,0,3,58.3,,,,,,0,0,0,0,0,2018,14
Dan Bailey,6796,K,1,MIN,0,2,0,0,0,2,60.0,60.0,,,,60.4,0,0,0,0,0,2018,14
Chris Jones,6798,P,1,DAL,0,0,0,2,0,6,60.6,,,59.5,,,0,0,0,0,0,2018,14
Ben Jacobs,6817,LB,1,CAR,6,5,3,4,0,0,37.4,,,,,,1,1,0,0,0,2018,14
Matt Overton,6979,,1,JAX,0,0,0,5,0,1,63.6,,,,,,0,0,0,0,0,2018,14
Patrick DiMarco,6997,FB,1,BUF,6,6,1,1,0,0,30.0,,,,,,0,0,0,0,0,2018,14
Craig Robertson,7003,LB,1,NO,3,6,6,3,4,0,59.2,,,,,,0,0,0,0,0,2018,14
Luke Kuechly,7015,LB,1,CAR,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2018,14
Dontari Poe,7017,DI,1,CAR,0,0,0,0,6,1,59.1,,,,,,0,0,0,0,0,2018,14
Michael Floyd,7019,WR,1,WAS,7,0,2,0,0,0,74.7,,,,,,0,0,0,0,0,2018,14
Michael Brockers,7020,DI,1,LA,0,0,2,0,4,0,59.2,,,,,,0,0,0,0,0,2018,14
Chandler Jones,7027,ED,1,ARZ,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2018,14
Riley Reiff,7029,T,1,MIN,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,14
Dont'a Hightower,7030,LB,1,NE,0,0,1,0,4,0,60.4,,,,,,0,0,0,0,0,2018,14
Whitney Mercilus,7031,ED,1,HST,0,0,1,0,4,0,60.5,,,,,,0,0,0,0,0,2018,14
Kevin Zeitler,7032,G,1,CLV,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2018,14
Derek Wolfe,7040,DI,1,DEN,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2018,14
Mitchell Schwartz,7041,T,1,KC,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2018,14
Andre Branch,7042,ED,1,MIA,0,0,1,0,7,0,59.3,,,,,,0,0,0,0,0,2018,14
Janoris Jenkins,7043,CB,1,NYG,0,7,0,0,0,0,68.3,,,,,,0,0,1,0,0,2018,14
Bobby Wagner,7050,LB,1,SEA,1,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2018,14
Tavon Wilson,7051,S,1,DET,0,3,4,7,0,0,70.4,,,,,,0,0,0,0,0,2018,14
Lavonte David,7060,LB,1,TB,0,0,2,0,4,0,60.5,,,,,,0,0,0,0,0,2018,14
Josh Robinson,7068,CB,1,NO,3,6,6,3,4,0,60.3,,,,,,0,0,0,0,0,2018,14
Bryan Anger,7072,P,1,TB,0,0,0,6,0,4,60.6,,,57.3,,,0,0,0,0,0,2018,14
Olivier Vernon,7074,ED,1,NYG,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2018,14
Brandon Brooks,7078,G,1,PHI,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2018,14
Tyrone Crawford,7083,DI,1,DAL,0,0,2,0,4,0,60.3,,,,,,0,0,0,0,0,2018,14
Gino Gradkowski,7098,C,1,DEN,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,14
Ben Jones,7099,C,1,TEN,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2018,14
Travis Benjamin,7100,WR,1,LAC,2,0,0,0,0,0,60.0,,59.9,,,,0,0,0,0,0,2018,14
Bobby Massie,7112,T,1,CHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2018,14
Orson Charles,7116,TE,1,CLV,5,5,4,2,0,0,50.6,,,,,,0,0,0,0,0,2018,14
Joe Looney,7117,C,1,DAL,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2018,14
Rhett Ellison,7128,TE,1,NYG,3,0,0,0,0,7,60.1,,,,,,0,0,0,0,0,2018,14
Tahir Whitehead,7135,LB,1,OAK,0,0,0,0,5,0,60.0,,,,,,0,0,0,0,0,2018,14
Najee Goode,7137,LB,1,IND,4,4,6,6,3,0,60.3,,,,,,0,0,0,0,0,2018,14
Senio Kelemete,7144,G,1,HST,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2018,14
Dennis Kelly,7146,T,1,TEN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2018,14
Jack Crawford,7151,DI,1,ATL,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2018,14
Randy Bullock,7154,K,1,CIN,0,6,0,0,0,3,60.0,60.0,,,,68.7,1,1,1,0,0,2018,14
George Iloka,7159,S,1,MIN,5,2,3,1,0,0,65.2,,,,,,0,0,0,0,0,2018,14
Greg Zuerlein,7163,K,1,LA,0,3,0,0,0,3,60.0,60.0,,,,50.5,0,0,0,0,0,2018,14
Danny Trevathan,7177,LB,1,CHI,0,0,3,0,3,0,60.1,,,,,,0,0,0,0,0,2018,14
Tom Compton,7181,G,1,MIN,0,0,0,0,0,2,60.3,,,,,,0,0,0,0,0,2018,14
Nate Ebner,7193,S,1,NE,5,7,6,3,4,0,70.4,,,,,,0,0,1,0,0,2018,14
J.R. Sweezy,7209,G,1,SEA,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2018,14
