player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Phil Dawson,422,K,1,ARZ,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,11
Matt Bryant,1223,K,1,ATL,67.0,4,4,100.0,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,2017,11
Mike Nugent,2264,K,1,DAL,69.6,0,0,,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2017,11
Nick Novak,2726,K,1,LAC,58.3,6,6,100.0,0,0,,2,2,100.0,2,2,100.0,0,1,0.0,0,0,,2017,11
Stephen Gostkowski,3063,K,1,NE,90.1,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,2017,11
Matt Prater,3471,K,1,DET,77.2,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2017,11
Stephen Hauschka,4655,K,1,BUF,68.8,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,11
Connor Barth,4777,K,1,CHI,42.9,3,3,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2017,11
Ryan Succop,5180,K,1,TEN,65.7,2,2,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2017,11
Kai Forbath,6860,K,1,MIN,39.1,3,3,100.0,0,0,,0,0,,1,2,50.0,0,1,0.0,0,0,,2017,11
Randy Bullock,7154,K,1,CIN,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2017,11
Greg Zuerlein,7163,K,1,LA,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,11
Blair Walsh,7167,K,1,SEA,49.5,2,2,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,0,1,0.0,2017,11
Justin Tucker,7604,K,1,BLT,64.9,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2017,11
Brandon McManus,8437,K,1,DEN,66.0,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,2017,11
Chris Boswell,8990,K,1,PIT,70.8,4,4,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2017,11
Cody Parkey,9030,K,1,MIA,63.9,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,11
Patrick Murray,9389,K,1,TB,60.4,3,3,100.0,0,0,,0,0,,3,3,100.0,0,1,0.0,0,0,,2017,11
Josh Lambo,10133,K,1,JAX,49.2,1,1,100.0,0,0,,0,0,,2,2,100.0,0,1,0.0,0,0,,2017,11
Nick Rose,11091,K,1,WAS,65.6,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,11
Wil Lutz,11096,K,1,NO,70.7,2,2,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2017,11
Ka'imi Fairbairn,11161,K,1,HST,65.3,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,11
Aldrick Rosas,11331,K,1,NYG,44.2,0,1,0.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2017,11
Jake Elliott,11908,K,1,PHI,35.7,1,1,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2017,11
Zane Gonzalez,11979,K,1,CLV,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,11
Harrison Butker,11988,K,1,KC,62.6,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2017,11
