player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,55,1,22,32,79.6,67.3,78.2,60.0,74.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0,0,2013,1
London Fletcher,424,LB,1,WAS,80,2,47,31,29.0,27.9,29.7,56.0,53.6,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,3.0,0.0,1.0,1.0,11.0,11.0,3.0,11.0,0.0,0.0,0.0,112.5,0,0,2013,1
John Abraham,591,ED,1,ARZ,20,13,7,0,72.2,61.4,,71.0,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,1
Paris Lenon,751,LB,1,DEN,8,0,4,4,28.7,62.9,76.0,,28.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,20.0,22.0,27.0,0.0,0.0,0.0,118.8,0,0,2013,1
Justin Smith,776,DI,1,SF,52,37,15,0,75.4,75.8,71.8,63.5,,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,1
Ryan Pickett,799,DI,1,GB,49,25,24,0,63.7,70.0,71.6,50.5,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,1
Shaun Rogers,828,DI,1,NYG,30,20,10,0,66.7,74.0,68.4,52.1,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,1
Julius Peppers,1010,ED,1,CHI,51,29,20,2,58.0,65.2,,50.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,1
Dwight Freeney,1019,ED,1,SD,54,38,13,3,88.2,66.7,68.1,84.3,61.2,9.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,1
Will Witherspoon,1079,LB,1,SL,19,1,9,9,74.3,71.8,75.1,60.0,65.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,1
