player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,49.9,0,0,0,0,0,2014,17
Charles Woodson,330,S,1,OAK,0,0,3,0,8,0,59.8,,,,61.8,,0,0,0,0,0,2014,17
Phil Dawson,422,K,1,SF,0,5,0,0,0,4,60.0,60.0,,,,67.7,0,0,0,0,0,2014,17
Sebastian Janikowski,595,K,1,OAK,0,3,0,0,0,2,60.0,60.0,,,,60.6,0,0,1,0,0,2014,17
Shane Lechler,673,P,1,HST,0,0,0,6,0,3,60.4,,,64.1,,,0,0,0,0,0,2014,17
Shayne Graham,730,K,1,NO,0,0,0,0,0,3,60.0,,,,,60.9,0,0,0,0,0,2014,17
Mike Leach,750,LS,1,ARZ,0,0,0,3,0,3,54.2,,,,,,0,0,0,0,0,2014,17
Roberto Garza,856,C,1,CHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,17
Jay Feely,955,K,1,CHI,0,4,0,0,0,4,60.0,60.0,,,,51.9,0,0,0,0,0,2014,17
Julius Peppers,1010,ED,1,GB,0,0,0,0,2,0,59.9,,,,,,0,0,0,0,0,2014,17
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,1,60.0,,,,,60.1,0,0,0,0,0,2014,17
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2014,17
Kevin Williams,1325,DI,1,SEA,0,0,2,0,2,0,59.7,,,,,,0,0,0,0,0,2014,17
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2014,17
Rashean Mathis,1355,CB,1,DET,0,0,1,0,5,0,60.5,,,,,,0,0,0,0,0,2014,17
Cory Redding,1381,DI,1,IND,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2014,17
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,7,60.8,,,,,,0,0,0,0,0,2014,17
Jarret Johnson,1421,ED,1,SD,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2014,17
Josh Brown,1520,K,1,NYG,0,7,0,0,0,6,60.0,60.9,,,,68.3,0,0,0,0,0,2014,17
Chris Clemons,1585,ED,1,JAX,0,0,2,0,3,0,59.6,,,,,,0,0,0,0,0,2014,17
Jon Dorenbos,1600,LS,1,PHI,0,0,0,7,0,6,49.1,,,,,,0,0,0,0,0,2014,17
Mat McBriar,1659,P,1,SD,0,0,0,5,0,2,60.2,,,59.3,,,0,0,0,0,0,2014,17
Vince Wilfork,1742,DI,1,NE,0,0,0,0,3,0,59.7,,,,,,0,0,0,0,0,2014,17
Jason Babin,1748,ED,1,NYJ,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,17
Benjamin Watson,1753,TE,1,NO,1,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,17
Karlos Dansby,1754,LB,1,CLV,0,0,1,0,5,0,60.2,,,,,,0,0,0,0,0,2014,17
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,1,6,60.6,,,,,,0,0,0,0,0,2014,17
Randy Starks,1792,DI,1,MIA,0,0,0,0,8,0,58.6,,,,,,0,0,0,0,0,2014,17
Matt Schaub,1811,QB,1,OAK,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,17
Luke McCown,1827,QB,1,NO,0,0,0,0,0,3,60.0,,,,,,0,0,0,0,0,2014,17
Will Allen,1832,S,1,PIT,0,6,0,3,4,0,59.8,,,,,,0,0,0,0,0,2014,17
Jared Allen,1847,ED,1,CHI,0,0,1,0,3,0,60.2,,,,,,0,0,0,0,0,2014,17
Antonio Smith,1856,DI,1,OAK,0,0,0,0,8,0,58.9,,,,,,0,0,0,0,0,2014,17
Josh Scobee,1858,K,1,JAX,0,4,0,0,0,4,60.0,60.0,,,,54.6,0,0,0,0,0,2014,17
Andy Lee,1906,P,1,SF,0,0,0,5,0,4,60.5,,,61.4,,,0,0,0,0,0,2014,17
Donnie Jones,1939,P,1,PHI,0,0,0,7,0,6,60.8,,,64.5,,,0,0,0,0,0,2014,17
Scott Wells,1965,C,1,SL,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2014,17
Jeremy Cain,2001,LS,1,CHI,0,0,0,4,0,4,52.3,,,,,,0,0,0,0,0,2014,17
Tyson Clabo,2011,T,1,HST,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2014,17
Tommy Kelly,2093,DI,1,ARZ,0,0,0,0,3,0,59.8,,,,,,0,0,0,0,0,2014,17
Cullen Loeffler,2106,LS,1,MIN,0,0,0,3,0,3,54.2,,,,,,0,0,0,0,0,2014,17
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,2,46.4,,,,,,0,0,0,0,0,2014,17
