player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Kyle Orton,2323,QB,1,BUF,61,57,38,66.7,355,6.2,1,2,37.8,39.1,58.3,82.0,4,1,0,1,0,74.8,0,19,2014,14
Andrew Luck,7007,QB,1,IND,60,53,24,45.3,294,5.5,2,2,59.4,57.3,68.1,41.3,3,1,7,3,3,59.8,4,16,2014,14
Drew Brees,802,QB,1,NO,52,49,29,59.2,235,4.8,1,1,51.7,52.2,58.3,80.9,2,1,7,1,0,69.7,1,11,2014,14
Jay Cutler,2956,QB,1,CHI,47,46,32,69.6,341,7.4,2,1,67.8,65.1,68.3,81.0,0,2,0,3,0,96.4,1,15,2014,14
Tom Brady,698,QB,1,NE,47,44,28,63.6,317,7.2,2,1,51.8,52.0,57.6,80.9,1,2,1,2,1,90.8,2,15,2014,14
Eli Manning,1722,QB,1,NYG,42,42,26,61.9,260,6.2,1,1,64.8,65.4,,79.5,0,1,2,1,0,77.5,0,13,2014,14
Blake Bortles,8638,QB,1,JAX,44,39,20,51.3,205,5.3,1,1,56.9,58.4,52.9,80.6,4,3,4,2,0,64.6,1,10,2014,14
Josh McCown,1085,QB,1,TB,48,39,20,51.3,250,6.4,2,2,48.6,50.3,52.4,80.9,6,0,1,3,0,67.3,3,11,2014,14
Ben Roethlisberger,1732,QB,1,PIT,39,39,25,64.1,350,9.0,3,0,74.6,73.1,60.0,79.4,0,0,2,0,1,118.5,0,16,2014,14
Alex Smith,2218,QB,1,KC,47,39,26,66.7,293,7.5,1,1,53.0,52.2,61.2,80.5,5,1,3,3,0,86.8,3,15,2014,14
Matt Ryan,4317,QB,1,ATL,42,39,24,61.5,375,9.6,4,1,84.8,81.5,76.0,79.3,1,1,1,3,0,116.9,2,19,2014,14
Russell Wilson,7077,QB,1,SEA,42,37,22,59.5,263,7.1,2,0,55.4,58.8,56.8,80.9,2,0,0,5,0,99.3,3,15,2014,14
Aaron Rodgers,2241,QB,1,GB,41,36,24,66.7,327,9.1,3,0,83.8,85.0,55.8,28.9,1,0,1,2,0,123.3,4,19,2014,14
Matthew Stafford,4924,QB,1,DET,38,34,26,76.5,311,9.1,3,0,84.4,82.9,60.5,28.7,4,0,1,2,0,133.3,0,19,2014,14
Colin Kaepernick,6188,QB,1,SF,40,33,18,54.5,174,5.3,1,2,43.8,45.8,69.8,79.8,5,0,2,1,0,54.4,2,12,2014,14
Joe Flacco,4332,QB,1,BLT,35,33,25,75.8,269,8.2,2,1,81.1,81.5,59.5,79.6,1,0,1,1,1,106.8,1,16,2014,14
Cam Newton,6153,QB,1,CAR,35,33,21,63.6,226,6.8,3,0,82.0,81.3,67.2,30.4,0,0,1,0,0,114.0,2,11,2014,14
Philip Rivers,1725,QB,1,SD,39,33,20,60.6,189,5.7,1,1,51.5,53.7,50.3,79.4,4,0,0,1,0,73.9,2,8,2014,14
Ryan Tannehill,7014,QB,1,MIA,39,33,23,69.7,227,6.9,1,0,69.0,67.0,64.4,29.0,6,1,3,1,0,98.9,0,10,2014,14
Colt McCoy,5609,QB,1,WAS,39,32,20,62.5,199,6.2,0,2,48.7,56.4,32.1,28.5,6,2,2,0,0,54.0,1,10,2014,14
Brian Hoyer,5277,QB,1,CLV,33,31,14,45.2,140,4.5,0,2,52.2,52.2,57.4,78.5,1,0,3,1,1,31.7,1,7,2014,14
Drew Stanton,3659,QB,1,ARZ,35,30,15,50.0,239,8.0,1,0,37.0,36.3,59.7,28.6,2,0,1,1,0,88.1,3,10,2014,14
