player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
David Akers,295,K,1,DET,61.4,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,8
Phil Dawson,422,K,1,SF,61.5,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,8
Sebastian Janikowski,595,K,1,OAK,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,8
Rian Lindell,754,K,1,TB,72.1,1,1,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2013,8
Jay Feely,955,K,1,ARZ,63.6,3,3,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,8
Matt Bryant,1223,K,1,ATL,61.9,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,8
Billy Cundiff,1230,K,1,CLV,64.0,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,8
Josh Brown,1520,K,1,NYG,70.2,0,0,,0,0,,1,1,100.0,1,1,100.0,3,3,100.0,0,0,,2013,8
Josh Scobee,1858,K,1,JAX,61.8,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,8
Mike Nugent,2264,K,1,CIN,61.7,7,7,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,8
Shaun Suisham,2796,K,1,PIT,27.3,1,1,100.0,0,0,,0,0,,0,2,0.0,1,1,100.0,0,0,,2013,8
Stephen Gostkowski,3063,K,1,NE,66.0,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2013,8
Matt Prater,3471,K,1,DEN,61.7,6,6,100.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,2013,8
Nick Folk,3794,K,1,NYJ,73.7,0,0,,0,0,,0,0,,0,0,,2,2,100.0,1,1,100.0,2013,8
Mason Crosby,3809,K,1,GB,64.9,5,5,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,8
Stephen Hauschka,4655,K,1,SEA,60.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,8
Dan Carpenter,4697,K,1,BUF,50.2,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2013,8
Garrett Hartley,4900,K,1,NO,37.2,5,5,100.0,0,0,,0,0,,0,1,0.0,0,1,0.0,0,0,,2013,8
Ryan Succop,5180,K,1,KC,55.6,2,2,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,1,0.0,2013,8
Graham Gano,5443,K,1,CAR,61.9,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,8
Alex Henery,6272,K,1,PHI,60.1,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,8
Dan Bailey,6796,K,1,DAL,73.7,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,2,2,100.0,2013,8
Kai Forbath,6860,K,1,WAS,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,8
Greg Zuerlein,7163,K,1,SL,50.8,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,0,1,0.0,2013,8
Blair Walsh,7167,K,1,MIN,62.3,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,8
Caleb Sturgis,7948,K,1,MIA,55.2,2,2,100.0,0,0,,0,0,,0,1,0.0,0,1,0.0,1,1,100.0,2013,8
