player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,68.5,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2017,17
Phil Dawson,422,K,1,ARZ,84.3,2,2,100.0,0,0,,0,0,,0,0,,3,3,100.0,1,1,100.0,2017,17
Matt Bryant,1223,K,1,ATL,75.6,1,1,100.0,0,0,,0,0,,3,3,100.0,1,1,100.0,1,1,100.0,2017,17
Mike Nugent,2264,K,1,CHI,70.1,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,17
Robbie Gould,2607,K,1,SF,68.7,4,4,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,17
Stephen Gostkowski,3063,K,1,NE,63.7,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,17
Matt Prater,3471,K,1,DET,64.8,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,17
Mason Crosby,3809,K,1,GB,60.8,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,17
Stephen Hauschka,4655,K,1,BUF,67.3,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,17
Ryan Succop,5180,K,1,TEN,63.8,0,1,0.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2017,17
Graham Gano,5443,K,1,CAR,63.9,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,17
Dan Bailey,6796,K,1,DAL,27.6,0,1,0.0,0,0,,0,1,0.0,0,0,,0,0,,0,0,,2017,17
Kai Forbath,6860,K,1,MIN,46.2,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2017,17
Randy Bullock,7154,K,1,CIN,65.2,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,17
Blair Walsh,7167,K,1,SEA,47.3,3,3,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2017,17
Giorgio Tavecchio,7278,K,1,OAK,63.3,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,17
Justin Tucker,7604,K,1,BLT,67.8,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,17
Dustin Hopkins,7958,K,1,WAS,52.1,1,1,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2017,17
Brandon McManus,8437,K,1,DEN,64.7,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,17
Chris Boswell,8990,K,1,PIT,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,17
Cody Parkey,9030,K,1,MIA,62.5,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2017,17
Chandler Catanzaro,9140,K,1,NYJ,59.0,0,0,,0,0,,0,0,,1,1,100.0,1,2,50.0,0,0,,2017,17
Patrick Murray,9389,K,1,TB,48.8,2,3,66.7,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,17
Josh Lambo,10133,K,1,JAX,63.6,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,17
Nick Rose,11091,K,1,LAC,38.9,3,4,75.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2017,17
Wil Lutz,11096,K,1,NO,67.7,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,17
Ka'imi Fairbairn,11161,K,1,HST,71.1,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2017,17
Aldrick Rosas,11331,K,1,NYG,61.4,0,1,0.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2017,17
Sam Ficken,11437,K,1,LA,62.0,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2017,17
Zane Gonzalez,11979,K,1,CLV,68.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2017,17
Harrison Butker,11988,K,1,KC,72.4,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2017,17
