player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Justin Blackmon,7011,WR,1,JAX,19,14,73.7,190,0,88.0,87.3,80.6,72.7,,13.6,93,6.6,23,10,0,1,0,1,83.2,0,0,2013,6
Pierre Garcon,4519,WR,1,WAS,14,6,42.9,69,0,73.2,71.1,74.6,68.8,,11.5,39,6.5,25,3,0,0,0,2,58.3,0,0,2013,6
Kris Durham,6259,WR,1,DET,13,8,61.5,83,0,76.5,72.2,36.0,70.1,,10.4,30,3.8,24,4,2,0,0,1,80.0,0,0,2013,6
Vincent Jackson,2278,WR,1,TB,12,9,75.0,114,2,77.6,76.5,77.3,70.6,,12.7,28,3.1,24,6,0,0,0,1,143.8,0,0,2013,6
Keenan Allen,7857,WR,1,SD,12,9,75.0,107,1,79.7,79.5,77.3,70.6,,11.9,42,4.7,22,6,0,0,0,1,129.5,0,0,2013,6
Chris Ogbonnaya,5135,HB,1,CLV,12,7,58.3,61,1,68.4,57.1,52.5,72.9,77.5,8.7,58,8.3,15,2,1,2,0,1,60.1,0,0,2013,6
Vernon Davis,2951,TE,1,SF,11,8,72.7,180,2,88.0,91.4,76.5,70.1,,22.5,51,6.4,61,5,0,0,0,0,154.4,1,0,2013,6
Kyle Rudolph,6195,TE,1,MIN,11,9,81.8,97,1,79.6,85.6,77.3,70.6,77.2,10.8,34,3.8,23,5,0,0,0,2,133.7,0,0,2013,6
A.J. Green,6156,WR,1,CIN,11,6,54.5,103,1,62.2,61.7,52.1,69.5,,17.2,70,11.7,54,2,1,1,0,0,79.0,1,0,2013,6
Darren Sproles,2347,HB,1,NO,11,6,54.5,58,0,73.4,79.9,74.6,76.2,,9.7,52,8.7,19,4,0,0,0,2,69.5,0,0,2013,6
