player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,7,60.0,,,,,61.7,0,0,0,0,0,2014,13
Charles Woodson,330,S,1,OAK,0,0,0,0,8,0,59.6,,,,,,0,0,0,0,0,2014,13
Phil Dawson,422,K,1,SF,0,2,0,0,0,1,60.0,60.0,,,,60.7,0,0,0,0,0,2014,13
Sebastian Janikowski,595,K,1,OAK,0,1,0,0,0,0,60.0,60.0,,,,,0,0,0,0,0,2014,13
Shane Lechler,673,P,1,HST,0,0,0,3,0,8,60.9,,,56.5,,,0,0,0,0,0,2014,13
Shayne Graham,730,K,1,NO,0,0,0,0,0,5,60.0,,,,,61.4,0,0,0,0,0,2014,13
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,2,38.2,,,,,,0,0,0,0,0,2014,13
Justin Smith,776,DI,1,SF,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,13
Santana Moss,786,WR,1,WAS,8,0,0,0,0,0,57.2,,,,,,0,0,0,0,0,2014,13
Roberto Garza,856,C,1,CHI,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2014,13
Julius Peppers,1010,ED,1,GB,0,0,3,0,4,0,60.0,,,,,,0,0,0,0,0,2014,13
Larry Foote,1126,LB,1,ARZ,0,0,1,0,8,0,60.3,,,,,,0,0,0,0,0,2014,13
Brett Keisel,1204,DI,1,PIT,0,0,0,0,3,0,59.8,,,,,,0,0,0,0,0,2014,13
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,8,60.0,,,,,65.8,0,0,0,0,0,2014,13
Billy Cundiff,1230,K,1,CLV,0,3,0,0,0,3,60.0,60.0,,,,44.0,0,0,0,0,0,2014,13
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.0,,,,,,0,0,0,0,0,2014,13
Terence Newman,1321,CB,1,CIN,0,0,0,0,2,0,60.1,,,,,,0,0,0,0,0,2014,13
Kevin Williams,1325,DI,1,SEA,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2014,13
Troy Polamalu,1332,S,1,PIT,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,13
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2014,13
Rashean Mathis,1355,CB,1,DET,0,0,1,0,3,0,60.4,,,,,,0,0,0,0,0,2014,13
Cory Redding,1381,DI,1,IND,0,0,0,0,4,0,59.2,,,,,,0,0,0,0,0,2014,13
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,13
Jarret Johnson,1421,ED,1,SD,0,0,0,0,7,0,59.5,,,,,,0,0,0,0,0,2014,13
Ike Taylor,1437,CB,1,PIT,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2014,13
