player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
London Fletcher,424,LB,1,WAS,55,4,19,32,48.7,45.4,77.0,53.3,58.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,29.0,14.5,25.0,22.0,1.0,0.0,0.0,137.5,0,0,2013,7
Champ Bailey,442,CB,1,DEN,31,0,11,20,57.2,52.4,75.1,,59.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,23.0,11.5,18.0,12.0,1.0,0.0,1.0,107.3,0,0,2013,7
John Abraham,591,ED,1,ARZ,65,32,30,3,91.5,50.5,73.9,94.0,62.0,5.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2013,7
Paris Lenon,751,LB,1,DEN,61,3,25,33,61.7,70.9,66.0,71.8,49.3,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,2.0,2.0,14.0,7.0,23.0,8.0,0.0,0.0,1.0,95.8,1,0,2013,7
Justin Smith,776,DI,1,SF,35,27,8,0,64.2,64.8,71.5,60.2,,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Ryan Pickett,799,DI,1,GB,27,14,13,0,54.0,59.7,,51.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Shaun Rogers,828,DI,1,NYG,24,19,5,0,77.0,44.2,,89.5,,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Julius Peppers,1010,ED,1,CHI,58,26,31,1,52.7,54.0,71.8,54.7,60.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Edward Reed,1031,S,1,HST,54,2,24,28,28.6,44.7,30.0,56.4,37.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,18.0,9.0,11.0,11.0,0.0,0.0,0.0,104.2,1,1,2013,7
Brett Keisel,1204,DI,1,PIT,47,31,16,0,44.2,50.8,,49.2,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Ryan Clark,1229,S,1,PIT,63,0,25,38,54.7,55.6,43.7,,56.7,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,118.8,0,0,2013,7
James Harrison,1251,LB,1,CIN,11,2,4,5,67.2,63.8,71.7,57.9,65.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Terence Newman,1321,CB,1,CIN,77,0,25,52,48.1,50.9,28.4,,48.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,9.0,7.0,93.0,13.3,31.0,43.0,0.0,0.0,0.0,109.7,1,1,2013,7
Kevin Williams,1325,DI,1,MIN,48,30,18,0,70.8,65.9,68.7,66.1,60.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Terrell Suggs,1326,ED,1,BLT,56,27,27,2,65.0,57.1,76.4,68.1,61.2,3.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
Troy Polamalu,1332,S,1,PIT,63,5,25,33,63.8,64.3,86.2,49.0,68.2,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,3.0,2.0,15.0,7.5,3.0,11.0,0.0,0.0,1.0,78.5,1,0,2013,7
Calvin Pace,1334,ED,1,NYJ,49,17,17,15,71.6,60.7,70.5,78.3,67.4,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,4.0,0.0,0.0,1.0,83.3,1,0,2013,7
Nick Barnett,1345,LB,1,WAS,1,0,0,1,61.6,,,,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,7
