player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,72.1,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,15
Phil Dawson,422,K,1,SF,44.5,1,2,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,15
Sebastian Janikowski,595,K,1,OAK,68.7,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2016,15
Matt Bryant,1223,K,1,ATL,71.1,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,15
Robbie Gould,2607,K,1,NYG,66.6,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,15
Nick Novak,2726,K,1,HST,69.2,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2016,15
Stephen Gostkowski,3063,K,1,NE,67.0,1,1,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2016,15
Matt Prater,3471,K,1,DET,65.6,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,15
Nick Folk,3794,K,1,NYJ,67.1,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,15
Mason Crosby,3809,K,1,GB,72.7,3,3,100.0,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,2016,15
Stephen Hauschka,4655,K,1,SEA,67.7,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,15
Dan Carpenter,4697,K,1,BUF,50.1,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,15
Connor Barth,4777,K,1,CHI,72.2,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,15
Ryan Succop,5180,K,1,TEN,87.0,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2016,15
Graham Gano,5443,K,1,CAR,52.5,2,2,100.0,0,0,,2,2,100.0,1,2,50.0,1,1,100.0,0,0,,2016,15
Dan Bailey,6796,K,1,DAL,45.2,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,2,0.0,2016,15
Kai Forbath,6860,K,1,MIN,66.8,0,0,,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2016,15
Randy Bullock,7154,K,1,CIN,63.1,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,15
Greg Zuerlein,7163,K,1,LA,60.5,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,15
Justin Tucker,7604,K,1,BLT,72.3,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,15
Caleb Sturgis,7948,K,1,PHI,66.3,0,0,,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,0,0,,2016,15
Dustin Hopkins,7958,K,1,WAS,48.7,0,1,0.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2016,15
Brandon McManus,8437,K,1,DEN,60.4,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,15
Cairo Santos,8932,K,1,KC,63.6,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,15
Chris Boswell,8990,K,1,PIT,77.8,0,0,,0,0,,0,0,,1,1,100.0,5,5,100.0,0,0,,2016,15
Cody Parkey,9030,K,1,CLV,64.7,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,15
Chandler Catanzaro,9140,K,1,ARZ,37.1,5,6,83.3,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2016,15
Andrew Franks,9814,K,1,MIA,49.1,4,5,80.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,15
Josh Lambo,10133,K,1,SD,45.5,1,2,50.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,15
Jason Myers,10207,K,1,JAX,69.8,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2016,15
Roberto Aguayo,10693,K,1,TB,64.0,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,15
Wil Lutz,11096,K,1,NO,67.6,6,6,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2016,15
