player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Christian McCaffrey,11763,HB,1,CAR,26,24,153,6.4,1,71.2,69.5,78.8,60.0,83,3.46,76,3,3,0,1,1,2019,3
Nick Chubb,45783,HB,1,CLV,24,23,96,4.2,0,60.3,56.4,78.8,60.0,65,2.83,13,4,1,0,0,0,2019,3
Phillip Lindsay,12660,HB,1,DEN,24,21,81,3.9,2,70.8,74.8,78.0,60.0,42,2.0,9,4,3,0,0,0,2019,3
Kerryon Johnson,34455,HB,1,DET,23,20,36,1.8,1,63.8,62.6,77.3,60.0,36,1.8,11,4,4,0,0,0,2019,3
Ezekiel Elliott,10638,HB,1,DAL,20,19,125,6.6,0,80.8,81.1,77.7,60.0,65,3.42,18,8,2,0,0,0,2019,3
Le'Veon Bell,7829,HB,1,NYJ,19,18,35,1.9,0,60.3,57.7,76.9,60.0,38,2.11,8,0,2,0,0,0,2019,3
Derrick Henry,10679,HB,1,TEN,19,17,44,2.6,1,61.4,67.8,76.7,60.0,61,3.59,11,3,7,0,0,0,2019,3
Marlon Mack,11898,HB,1,IND,18,16,74,4.6,1,68.2,69.2,76.6,60.0,57,3.56,26,6,5,0,0,0,2019,3
Devonta Freeman,8738,HB,1,ATL,19,16,88,5.5,0,64.2,71.3,76.6,60.0,76,4.75,28,5,5,0,0,0,2019,3
Alvin Kamara,11822,HB,1,NO,20,16,69,4.3,1,81.5,69.5,77.7,57.9,59,3.69,16,4,6,0,1,0,2019,3
Mark Ingram II,6180,HB,1,BLT,19,16,103,6.4,3,86.6,82.7,76.6,60.0,76,4.75,21,8,6,0,0,0,2019,3
Dalvin Cook,11796,HB,1,MIN,19,16,110,6.9,1,90.7,91.7,76.9,60.0,48,3.0,25,4,7,0,0,0,2019,3
Royce Freeman,45747,HB,1,DEN,16,15,63,4.2,0,72.7,74.0,76.3,60.0,49,3.27,13,3,7,0,0,0,2019,3
