player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Mike James,7970,HB,1,TB,30,28,158,5.6,0,83.0,81.9,79.8,59.6,89.0,3.18,21,8,6,0,1,0,2013,9
Zac Stacy,7942,HB,1,SL,27,27,127,4.7,2,73.3,68.3,79.7,,79.0,2.93,32,6,7,0,0,0,2013,9
Stevan Ridley,6225,HB,1,NE,26,26,115,4.4,2,63.6,69.9,28.5,,62.0,2.38,13,9,4,1,0,0,2013,9
Adrian Peterson,3623,HB,1,MIN,25,25,140,5.6,1,83.9,80.5,79.0,,89.0,3.56,52,6,2,0,0,0,2013,9
Alfred Morris,7165,HB,1,WAS,34,25,121,4.8,1,73.9,72.4,79.1,60.3,70.0,2.8,26,6,4,0,0,0,2013,9
Matt Forte,4358,HB,1,CHI,25,24,125,5.2,1,71.1,71.3,79.2,60.0,53.0,2.21,17,9,4,0,0,0,2013,9
Chris Johnson,4338,HB,1,TEN,23,23,150,6.5,2,77.9,82.3,78.3,,57.0,2.48,24,7,4,0,0,0,2013,9
Ben Tate,5583,HB,1,HST,24,22,81,3.7,0,71.9,72.8,77.8,60.0,34.0,1.55,9,4,2,0,0,0,2013,9
Eddie Lacy,7842,HB,1,GB,22,22,150,6.8,1,76.8,73.9,77.7,,102.0,4.64,56,7,9,0,0,0,2013,9
Marshawn Lynch,3628,HB,1,SEA,24,21,125,6.0,0,72.4,71.6,78.0,60.0,56.0,2.67,14,10,7,0,0,0,2013,9
BenJarvus Green-Ellis,4599,HB,1,CIN,24,21,72,3.4,0,74.0,74.7,77.4,59.1,63.0,3.0,14,3,7,0,0,0,2013,9
Willis McGahee,1339,HB,1,CLV,22,21,31,1.5,0,51.2,51.6,25.8,60.0,33.0,1.57,7,1,2,1,0,0,2013,9
Chris Ivory,6007,HB,1,NYJ,21,18,139,7.7,1,83.4,80.0,76.8,60.0,100.0,5.56,52,5,6,0,0,0,2013,9
Jamaal Charles,4387,HB,1,KC,22,17,90,5.3,0,65.1,63.9,77.2,59.2,42.0,2.47,12,4,1,0,0,0,2013,9
Fred Jackson,3368,HB,1,BUF,17,16,77,4.8,0,74.8,74.3,76.0,60.0,65.0,4.06,15,4,8,0,0,0,2013,9
Le'Veon Bell,7829,HB,1,PIT,18,16,74,4.6,0,68.3,75.3,76.8,59.1,54.0,3.38,25,5,2,0,1,0,2013,9
Lamar Miller,7097,HB,1,MIA,16,16,105,6.6,0,57.9,53.9,25.2,,64.0,4.0,41,5,4,1,0,0,2013,9
