player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,56.5,1,1,100.0,0,0,,0,0,,2,2,100.0,0,1,0.0,0,0,,2013,9
Sebastian Janikowski,595,K,1,OAK,66.9,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2013,9
Rian Lindell,754,K,1,TB,62.0,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,9
Rob Bironas,1218,K,1,TEN,61.2,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,9
Matt Bryant,1223,K,1,ATL,61.1,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,9
Billy Cundiff,1230,K,1,CLV,61.3,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,9
Mike Nugent,2264,K,1,CIN,76.1,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2013,9
Robbie Gould,2607,K,1,CHI,62.0,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2013,9
Nick Novak,2726,K,1,SD,61.2,3,3,100.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,2013,9
Shaun Suisham,2796,K,1,PIT,62.0,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,9
Stephen Gostkowski,3063,K,1,NE,62.5,7,7,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,9
Nick Folk,3794,K,1,NYJ,68.7,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2013,9
Mason Crosby,3809,K,1,GB,61.4,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2013,9
Stephen Hauschka,4655,K,1,SEA,62.7,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,9
Dan Carpenter,4697,K,1,BUF,62.0,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,9
Garrett Hartley,4900,K,1,NO,58.0,2,2,100.0,0,0,,0,0,,0,0,,1,2,50.0,1,1,100.0,2013,9
Ryan Succop,5180,K,1,KC,64.9,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,9
Graham Gano,5443,K,1,CAR,68.9,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2013,9
Alex Henery,6272,K,1,PHI,61.7,7,7,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,9
Dan Bailey,6796,K,1,DAL,66.0,3,3,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2013,9
Kai Forbath,6860,K,1,WAS,50.3,3,3,100.0,0,0,,0,1,0.0,0,0,,1,1,100.0,0,1,0.0,2013,9
Randy Bullock,7154,K,1,HST,29.3,3,3,100.0,0,0,,0,0,,0,0,,1,3,33.3,0,1,0.0,2013,9
Greg Zuerlein,7163,K,1,SL,46.9,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2013,9
Blair Walsh,7167,K,1,MIN,35.5,2,3,66.7,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,9
Justin Tucker,7604,K,1,BLT,66.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,9
Caleb Sturgis,7948,K,1,MIA,57.8,2,2,100.0,0,0,,0,0,,1,2,50.0,1,1,100.0,0,0,,2013,9
