player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Ezekiel Elliott,10638,HB,1,DAL,31,29,116,4.0,0,64.7,68.5,79.4,60.0,64,2.21,25,8,2,0,0,0,2017,5
Kareem Hunt,11841,HB,1,KC,29,29,107,3.7,0,71.5,68.6,79.8,,82,2.83,23,5,3,0,0,0,2017,5
Leonard Fournette,11759,HB,1,JAX,28,28,181,6.5,2,57.5,60.5,79.4,,68,2.43,90,7,5,0,0,0,2017,5
Jay Ajayi,9582,HB,1,MIA,26,25,77,3.1,0,63.5,62.5,27.7,60.0,52,2.08,11,4,3,1,0,0,2017,5
Javorius Allen,9558,HB,1,BLT,25,21,73,3.5,1,51.5,48.4,78.0,60.0,31,1.48,9,6,2,0,0,0,2017,5
Melvin Gordon III,9448,HB,1,LAC,24,20,105,5.3,0,76.0,82.8,78.2,60.0,72,3.6,16,6,3,0,1,0,2017,5
LeSean McCoy,4976,HB,1,BUF,20,19,63,3.3,0,49.4,56.0,27.2,60.0,26,1.37,14,4,1,1,0,0,2017,5
Jordan Howard,10784,HB,1,CHI,21,19,76,4.0,0,66.9,66.5,76.8,60.0,62,3.26,13,3,1,0,0,0,2017,5
Aaron Jones,11937,HB,1,GB,19,19,125,6.6,1,76.6,78.0,77.0,,54,2.84,22,7,5,0,0,0,2017,5
Jonathan Stewart,4327,HB,1,CAR,20,18,21,1.2,0,67.7,63.4,77.0,59.2,48,2.67,9,1,5,0,0,0,2017,5
Jerick McKinnon,8731,HB,1,MIN,17,16,95,5.9,1,75.7,73.9,27.0,60.0,44,2.75,58,2,1,0,0,0,2017,5
Isaiah Crowell,9295,HB,1,CLV,20,16,60,3.8,0,61.4,57.4,76.9,60.0,41,2.56,16,5,3,0,0,0,2017,5
Le'Veon Bell,7829,HB,1,PIT,16,15,47,3.1,0,64.5,67.2,77.3,60.0,35,2.33,15,5,3,0,0,0,2017,5
Joe Mixon,11803,HB,1,CIN,19,15,51,3.4,1,63.2,63.1,75.8,60.0,38,2.53,12,4,3,0,0,0,2017,5
Lamar Miller,7097,HB,1,HST,16,15,74,4.9,0,64.1,62.8,75.9,60.0,43,2.87,18,3,4,0,0,0,2017,5
LeGarrette Blount,5863,HB,1,PHI,14,14,74,5.3,0,60.4,64.7,75.5,,61,4.36,37,3,3,0,1,0,2017,5
DeMarco Murray,6223,HB,1,TEN,16,14,58,4.1,0,58.7,55.5,24.4,60.0,40,2.86,13,2,2,1,0,0,2017,5
Frank Gore,2282,HB,1,IND,14,14,48,3.4,0,45.2,48.2,17.7,,29,2.07,16,2,1,2,2,0,2017,5
Todd Gurley II,9443,HB,1,LA,15,14,43,3.1,0,47.2,43.1,24.0,60.0,28,2.0,11,2,1,1,0,0,2017,5
Doug Martin,7035,HB,1,TB,14,13,74,5.7,1,62.1,73.0,75.3,60.0,42,3.23,17,4,1,0,0,0,2017,5
Alex Collins,10805,HB,1,BLT,12,12,55,4.6,0,55.7,56.7,74.3,,19,1.58,25,3,1,0,0,0,2017,5
Mike Gillislee,7946,HB,1,NE,12,12,52,4.3,0,76.7,76.6,75.1,,32,2.67,9,2,1,0,0,0,2017,5
Marshawn Lynch,3628,HB,1,OAK,12,12,43,3.6,1,68.5,68.3,74.9,,24,2.0,9,3,2,0,0,0,2017,5
Latavius Murray,7962,HB,1,MIN,12,12,31,2.6,0,59.3,56.5,74.8,,15,1.25,8,1,1,0,0,0,2017,5
Elijah McGuire,11943,HB,1,NYJ,15,11,20,1.8,0,55.4,50.9,74.4,60.0,25,2.27,7,0,3,0,0,0,2017,5
Wayne Gallman,11895,HB,1,NYG,11,11,57,5.2,0,76.1,78.4,75.1,,42,3.82,15,4,2,0,1,0,2017,5
Matt Breida,12271,HB,1,SF,10,10,49,4.9,0,67.7,62.4,74.2,,18,1.8,14,3,0,0,0,0,2017,5
Ameer Abdullah,9487,HB,1,DET,10,10,31,3.1,0,53.1,56.4,74.1,,35,3.5,16,2,0,0,0,0,2017,5
Jalen Richard,11395,HB,1,OAK,10,9,37,4.1,0,49.2,56.4,73.7,60.0,23,2.56,14,2,2,0,0,0,2017,5
Eddie Lacy,7842,HB,1,SEA,9,9,19,2.1,0,58.7,59.1,73.1,,16,1.78,6,2,2,0,0,0,2017,5
Marlon Mack,11898,HB,1,IND,9,9,91,10.1,1,93.8,93.9,73.1,,40,4.44,35,4,5,0,0,0,2017,5
Chris Johnson,4338,HB,1,ARZ,10,9,21,2.3,0,57.9,58.6,73.1,60.0,16,1.78,9,0,0,0,0,0,2017,5
Thomas Rawls,9993,HB,1,SEA,11,8,20,2.5,0,67.0,65.5,72.9,60.0,20,2.5,7,0,1,0,0,0,2017,5
Jacoby Brissett,10725,QB,1,IND,30,3,14,1.8,1,71.1,52.6,80.3,60.3,12,1.5,5,1,2,0,0,0,2017,5
Chris Ivory,6007,HB,1,JAX,8,8,41,5.1,0,63.0,61.4,72.1,,12,1.5,19,2,1,0,0,0,2017,5
Carlos Hyde,8692,HB,1,SF,11,8,11,1.4,0,67.5,69.4,73.1,74.7,16,2.0,6,0,2,0,0,0,2017,5
Orleans Darkwa,9173,HB,1,NYG,9,8,69,8.6,1,59.1,83.4,72.5,60.0,47,5.88,23,4,1,0,0,0,2017,5
Corey Clement,12253,HB,1,PHI,10,7,17,2.4,0,66.4,65.9,71.9,60.0,16,2.29,6,0,1,0,0,0,2017,5
Cam Newton,6153,QB,1,CAR,27,6,0,0.0,0,84.9,44.6,44.4,60.0,6,0.86,5,1,0,1,0,0,2017,5
Dion Lewis,6301,HB,1,NE,7,7,53,7.6,0,78.5,78.8,73.1,60.0,46,6.57,31,3,3,0,0,0,2017,5
DeShone Kizer,11807,QB,1,CLV,17,3,29,4.8,0,33.7,39.4,25.2,60.0,12,2.0,18,2,0,1,0,0,2017,5
Tavon Austin,7789,WR,1,LA,9,6,27,4.5,1,70.7,64.0,74.0,58.4,13,2.17,27,1,1,0,0,0,2017,5
Duke Johnson Jr.,9510,HB,1,CLV,9,6,20,3.3,0,66.9,62.7,72.0,60.0,13,2.17,8,1,0,0,0,0,2017,5
Carson Wentz,10636,QB,1,PHI,29,3,11,1.8,0,76.3,52.9,79.2,60.0,13,2.17,7,1,0,0,0,0,2017,5
Tarik Cohen,11874,HB,1,CHI,6,6,13,2.2,0,47.3,48.0,76.3,,17,2.83,7,1,0,0,0,0,2017,5
Alex Smith,2218,QB,1,KC,31,1,19,3.8,0,84.5,56.7,79.9,60.0,21,4.2,7,0,1,0,0,0,2017,5
Andy Dalton,6187,QB,1,CIN,26,4,2,0.4,0,69.1,58.4,79.7,60.0,0,0.0,6,0,0,0,0,0,2017,5
Kenjon Barner,7963,HB,1,PHI,5,5,23,4.6,0,60.4,61.1,73.4,,12,2.4,16,1,0,0,0,0,2017,5
Shane Vereen,6208,HB,1,NYG,5,5,18,3.6,0,61.7,59.4,72.7,,10,2.0,5,1,0,0,0,0,2017,5
Russell Wilson,7077,QB,1,SEA,22,2,16,3.2,0,66.4,51.3,80.1,60.0,19,3.8,9,0,1,0,0,0,2017,5
Kevin Hogan,10796,QB,1,CLV,12,3,30,7.5,0,76.0,60.2,76.6,60.0,1,0.25,11,1,0,0,0,0,2017,5
Dak Prescott,10769,QB,1,DAL,33,2,37,9.3,1,77.1,69.0,79.5,60.0,1,0.25,21,3,0,1,0,0,2017,5
Derrick Henry,10679,HB,1,TEN,4,4,9,2.3,0,29.8,35.8,68.6,,3,0.75,11,1,1,0,0,0,2017,5
Philip Rivers,1725,QB,1,LAC,28,3,5,1.3,0,63.7,58.0,80.7,60.0,2,0.5,8,0,0,1,2,0,2017,5
Jeremy Hill,8690,HB,1,CIN,5,4,16,4.0,0,63.6,64.5,68.6,60.0,11,2.75,8,0,1,0,0,0,2017,5
Robert Turbin,7106,HB,1,IND,7,4,6,1.5,0,70.5,65.3,70.0,66.5,8,2.0,4,2,0,0,0,0,2017,5
Aaron Rodgers,2241,QB,1,GB,21,0,32,8.0,0,84.7,72.8,78.9,60.0,38,9.5,18,2,3,0,0,0,2017,5
D'Onta Foreman,11844,HB,1,HST,5,4,34,8.5,0,56.1,52.5,16.6,60.0,24,6.0,25,1,2,1,0,0,2017,5
Austin Ekeler,12164,HB,1,LAC,4,4,0,0.0,0,54.9,51.7,70.6,,5,1.25,2,0,0,0,0,0,2017,5
Josh McCown,1085,QB,1,NYJ,17,3,-3,-1.0,0,68.6,60.5,78.9,60.0,0,0.0,0,0,0,0,0,0,2017,5
Kerwynn Williams,8013,HB,1,ARZ,3,3,-2,-0.7,0,54.2,55.7,73.6,,4,1.33,1,0,0,0,0,0,2017,5
Damien Williams,9205,HB,1,MIA,3,3,15,5.0,0,75.9,65.1,68.2,,7,2.33,9,1,0,0,0,0,2017,5
Jameis Winston,9434,QB,1,TB,18,1,11,3.7,0,70.0,56.2,80.6,60.0,5,1.67,6,0,1,2,0,0,2017,5
Zach Zenner,9761,HB,1,DET,3,3,11,3.7,1,70.0,64.3,68.2,,7,2.33,14,2,1,0,0,0,2017,5
Jacquizz Rodgers,6297,HB,1,TB,3,3,2,0.7,0,52.2,51.9,68.2,,1,0.33,1,0,0,0,0,0,2017,5
Mitchell Trubisky,11757,QB,1,CHI,26,0,22,7.3,0,57.0,57.5,77.8,60.0,4,1.33,13,1,0,1,1,0,2017,5
Christian McCaffrey,11763,HB,1,CAR,9,3,7,2.3,0,62.0,60.5,72.0,55.9,5,1.67,5,1,0,0,0,0,2017,5
Deshaun Watson,11767,QB,1,HST,21,1,31,10.3,0,67.8,64.5,79.6,60.0,30,10.0,16,2,0,0,0,0,2017,5
Mike Tolbert,4740,HB,1,BUF,3,3,16,5.3,0,71.5,73.4,69.7,,11,3.67,6,0,0,0,0,0,2017,5
Joe Flacco,4332,QB,1,BLT,39,3,-4,-1.3,0,83.6,60.5,77.6,60.0,0,0.0,0,0,0,0,0,0,2017,5
James Conner,11860,HB,1,PIT,3,3,9,3.0,0,54.3,61.2,67.2,,5,1.67,5,0,0,0,0,0,2017,5
ArDarius Stewart,11834,WR,1,NYJ,2,2,12,6.0,0,59.6,63.1,65.8,59.2,5,2.5,11,1,0,0,0,0,2017,5
Jay Cutler,2956,QB,1,MIA,30,1,8,4.0,0,73.2,68.5,77.3,60.0,2,1.0,9,0,0,0,0,0,2017,5
Brian Hoyer,5277,QB,1,SF,22,2,0,0.0,0,67.3,43.1,46.3,60.0,0,0.0,0,0,1,2,1,0,2017,5
Theo Riddick,7980,HB,1,DET,2,2,8,4.0,0,64.1,59.9,69.4,,4,2.0,8,0,0,0,0,0,2017,5
Giovani Bernard,7818,HB,1,CIN,2,2,2,1.0,0,65.6,61.8,67.8,,6,3.0,1,0,1,0,0,0,2017,5
J.D. McKissic,11047,HB,1,SEA,3,2,0,0.0,0,71.7,57.6,69.4,60.0,1,0.5,3,0,0,0,0,0,2017,5
Bilal Powell,6278,HB,1,NYJ,2,2,5,2.5,0,74.1,66.4,70.3,,3,1.5,5,0,0,0,0,0,2017,5
Alfred Morris,7165,HB,1,DAL,2,2,10,5.0,0,55.8,59.0,65.2,,8,4.0,5,0,0,0,0,0,2017,5
Jamize Olawale,7572,FB,1,OAK,3,2,13,6.5,0,58.5,59.3,65.2,60.0,7,3.5,11,1,0,0,0,0,2017,5
Terrance West,8729,HB,1,BLT,2,2,17,8.5,0,57.6,58.4,65.2,,6,3.0,13,1,0,0,0,0,2017,5
Tom Brady,698,QB,1,NE,21,0,5,2.5,0,85.1,47.6,80.3,60.0,7,3.5,4,0,0,1,0,0,2017,5
E.J. Manuel,7797,QB,1,OAK,24,1,15,7.5,0,68.0,60.8,77.8,60.0,3,1.5,10,1,0,0,0,0,2017,5
James White,8765,HB,1,NE,2,2,3,1.5,0,56.6,57.9,71.1,,3,1.5,2,0,0,0,0,0,2017,5
Alex Erickson,11107,WR,1,CIN,10,1,-6,-6.0,0,57.6,59.2,74.9,59.7,1,1.0,0,0,0,0,0,0,2017,5
C.J. Ham,11347,FB,1,MIN,2,1,0,0.0,0,45.8,59.5,64.6,60.0,1,1.0,0,0,0,0,0,0,2017,5
Odell Beckham Jr.,8647,WR,1,NYG,20,1,8,8.0,0,68.7,63.1,70.4,40.1,3,3.0,8,0,1,0,0,0,2017,5
Adam Thielen,8288,WR,1,MIN,29,1,11,11.0,0,69.9,63.0,69.1,83.5,5,5.0,11,1,0,0,0,0,2017,5
Benny Cunningham,8283,HB,1,CHI,1,1,4,4.0,0,77.7,57.3,66.2,,2,2.0,4,0,0,0,0,0,2017,5
Ben Roethlisberger,1732,QB,1,PIT,19,0,1,1.0,0,54.6,58.3,81.6,60.0,8,8.0,1,0,0,0,0,0,2017,5
David Njoku,11784,TE,1,CLV,13,1,1,1.0,0,87.7,56.6,67.4,52.2,2,2.0,1,0,0,0,1,0,2017,5
Kyle Juszczyk,7912,FB,1,SF,15,1,3,3.0,0,69.1,59.5,66.2,62.0,2,2.0,3,0,0,0,0,0,2017,5
Taywan Taylor,11827,WR,1,TEN,6,1,5,5.0,0,53.9,63.1,61.9,60.9,2,2.0,5,0,2,0,0,0,2017,5
Robert Woods,7822,WR,1,LA,16,1,8,8.0,0,72.4,56.6,69.1,54.5,1,1.0,8,0,0,0,0,0,2017,5
Blake Bortles,8638,QB,1,JAX,36,0,9,9.0,0,79.5,63.9,74.2,60.0,2,2.0,9,1,0,0,0,0,2017,5
Case Keenum,7323,QB,1,MIN,19,0,22,22.0,0,59.9,71.7,76.1,60.0,10,10.0,22,1,1,0,0,0,2017,5
Andre Ellington,7968,HB,1,ARZ,1,1,-2,-2.0,0,61.4,59.5,71.3,,1,1.0,0,0,0,0,0,0,2017,5
Rishard Matthews,7211,WR,1,TEN,15,1,-3,-3.0,0,60.7,59.2,67.4,51.0,1,1.0,0,0,0,0,0,0,2017,5
Tyler Lockett,9502,WR,1,SEA,6,1,7,7.0,0,69.5,69.8,69.3,59.4,11,11.0,7,1,1,0,0,0,2017,5
