player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
DeAndre Hopkins,7808,WR,1,HST,14,8,57.1,87,0,75.4,74.6,76.5,70.1,,10.9,8,1.0,16,5,0,1,0,0,45.8,0,0,2016,15
Golden Tate,5585,WR,1,DET,13,8,61.5,122,0,78.1,76.3,76.5,70.1,,15.3,41,5.1,67,4,0,0,0,3,92.5,0,0,2016,15
Cameron Meredith,10008,WR,1,CHI,13,9,69.2,104,0,73.1,72.2,56.7,70.6,,11.6,51,5.7,34,6,1,0,0,3,93.1,0,0,2016,15
Bilal Powell,6278,HB,1,NYJ,12,11,91.7,78,0,75.7,89.9,79.4,77.9,67.7,7.1,106,9.6,22,4,0,0,0,6,93.8,0,0,2016,15
Demaryius Thomas,5547,WR,1,DEN,11,7,63.6,91,0,65.8,65.4,52.1,69.5,,13.0,27,3.9,23,3,1,0,0,2,89.6,0,0,2016,15
Willie Snead IV,8999,WR,1,NO,11,8,72.7,76,0,76.4,74.1,77.3,70.6,65.5,9.5,22,2.8,19,6,0,0,0,0,91.5,0,0,2016,15
J.J. Nelson,9592,WR,1,ARZ,11,5,45.5,38,1,55.9,56.3,29.2,68.0,,7.6,19,3.8,11,3,2,0,0,0,84.7,0,0,2016,15
Pierre Garcon,4519,WR,1,WAS,11,7,63.6,78,0,77.8,76.1,52.1,69.5,,11.1,26,3.7,20,4,1,0,0,0,84.7,0,0,2016,15
Brandon Marshall,3064,WR,1,NYJ,11,1,9.1,16,0,50.8,50.1,27.3,64.0,68.5,16.0,1,1.0,16,1,2,1,0,1,1.7,0,0,2016,15
Jason Witten,1384,TE,1,DAL,10,10,100.0,51,0,61.4,55.2,78.0,19.8,78.7,5.1,5,0.5,8,2,0,0,1,2,87.9,0,0,2016,15
Jordy Nelson,4350,WR,1,GB,10,7,70.0,124,0,78.8,76.4,52.5,69.5,,17.7,17,2.4,60,4,1,0,0,0,112.1,0,0,2016,15
