player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Alvin Kamara,11822,HB,1,NO,19,15,78.9,124,0,66.3,81.8,81.7,79.6,,8.3,99,6.6,21,5,0,0,0,2,93.9,0,0,2018,3
Adam Thielen,8288,WR,1,MIN,19,14,73.7,105,0,66.3,65.8,80.6,72.7,,7.5,46,3.3,19,5,1,0,0,1,86.5,0,0,2018,3
Jarvis Landry,8698,WR,1,CLV,11,8,72.7,103,0,75.5,76.1,54.5,72.8,,12.9,28,3.5,29,4,1,0,0,1,101.7,1,0,2018,3
JuJu Smith-Schuster,11817,WR,1,PIT,11,9,81.8,116,0,82.4,79.2,77.3,70.6,,12.9,49,5.4,43,6,0,1,0,0,72.7,0,0,2018,3
Eric Ebron,8645,TE,1,IND,11,5,45.5,33,0,51.8,51.2,73.4,68.0,70.4,6.6,20,4.0,9,1,0,0,0,1,52.5,0,0,2018,3
Mike Evans,8642,WR,1,TB,11,6,54.5,137,1,84.6,81.4,74.6,68.8,,22.8,19,3.2,51,5,0,1,0,0,91.9,0,0,2018,3
Robert Woods,7822,WR,1,LA,11,10,90.9,104,2,77.9,83.1,78.0,72.9,,10.4,28,2.8,22,7,0,0,0,0,145.6,2,0,2018,3
Zach Ertz,7816,TE,1,PHI,10,5,50.0,73,0,70.6,68.6,45.8,68.0,70.2,14.6,27,5.4,28,4,1,1,0,0,34.6,0,0,2018,3
Michael Thomas,10681,WR,1,NO,10,10,100.0,129,0,80.0,79.3,78.0,71.1,,12.9,59,5.9,35,6,0,0,0,3,118.8,0,0,2018,3
Antonio Callaway,48101,WR,1,CLV,10,4,40.0,20,0,55.4,53.0,41.6,67.0,,5.0,8,2.0,10,1,1,0,0,0,47.9,0,0,2018,3
Michael Crabtree,4933,WR,1,BLT,10,7,70.0,61,0,70.7,69.7,75.6,69.5,,8.7,4,0.6,19,3,0,0,0,0,85.8,0,0,2018,3
Randall Cobb,6216,WR,1,GB,10,4,40.0,22,0,43.4,43.9,28.6,19.6,,5.5,11,2.8,11,2,2,0,1,0,47.9,0,0,2018,3
Odell Beckham Jr.,8647,WR,1,NYG,10,9,90.0,109,0,88.1,88.9,77.3,71.3,,12.1,61,6.8,30,5,0,0,0,4,112.1,0,0,2018,3
Antonio Brown,5718,WR,1,PIT,9,6,66.7,50,1,60.4,59.8,49.7,68.8,,8.3,35,5.8,27,1,1,0,0,3,117.8,0,0,2018,3
Chris Godwin,11839,WR,1,TB,9,5,55.6,74,1,84.2,82.2,73.4,16.0,,14.8,32,6.4,20,4,0,0,1,1,119.7,1,0,2018,3
Travis Kelce,7844,TE,1,KC,9,8,88.9,114,0,80.3,88.4,77.3,70.6,77.1,14.3,53,6.6,25,4,0,0,0,1,118.8,1,0,2018,3
DeAndre Hopkins,7808,WR,1,HST,9,6,66.7,86,0,76.6,75.1,76.5,70.1,,14.3,14,2.3,24,5,0,0,0,0,97.5,0,0,2018,3
Taylor Gabriel,9002,WR,1,CHI,9,6,66.7,34,0,56.0,58.2,74.6,68.8,,5.7,11,1.8,10,0,0,0,0,0,73.4,1,1,2018,3
T.Y. Hilton,7092,WR,1,IND,9,5,55.6,50,0,55.8,55.7,73.4,69.7,,10.0,5,1.0,29,1,0,0,0,0,71.5,1,0,2018,3
Will Fuller V,10655,WR,1,HST,9,5,55.6,101,1,72.8,72.0,73.4,68.0,,20.2,43,8.6,37,5,0,0,0,1,132.2,0,0,2018,3
Golden Tate,5585,WR,1,DET,8,6,75.0,69,0,67.2,64.9,74.6,68.8,,11.5,44,7.3,25,3,0,0,0,3,100.5,0,0,2018,3
Sammy Watkins,8639,WR,1,KC,8,5,62.5,55,1,62.5,66.6,73.4,18.0,,11.0,26,5.2,15,3,0,0,0,2,122.4,0,0,2018,3
Jordy Nelson,4350,WR,1,OAK,8,6,75.0,173,1,80.8,79.0,49.2,70.3,69.0,28.8,101,16.8,66,5,1,0,0,0,156.3,0,0,2018,3
