player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Eddie Lacy,7842,HB,1,GB,31,29,94,3.2,1,72.1,71.4,79.7,59.2,52,1.79,17,5,5,0,0,0,2013,8
Zac Stacy,7942,HB,1,SL,27,26,134,5.2,0,66.5,71.2,78.8,60.0,71,2.73,18,7,5,0,0,0,2013,8
Darren McFadden,4318,HB,1,OAK,30,24,73,3.0,2,59.1,64.9,78.5,60.1,35,1.46,19,5,1,0,0,0,2013,8
Reggie Bush,2947,HB,1,DET,23,21,92,4.4,1,56.9,53.3,28.5,60.0,47,2.24,17,6,4,1,0,0,2013,8
Peyton Hillis,4541,HB,1,NYG,21,20,70,3.5,0,68.8,67.3,78.3,60.0,38,1.9,9,2,1,0,0,0,2013,8
Maurice Jones-Drew,3005,HB,1,JAX,19,19,75,3.9,0,65.2,58.8,78.0,,48,2.53,30,7,0,0,0,0,2013,8
Frank Gore,2282,HB,1,SF,24,19,71,3.7,2,53.2,52.2,25.7,60.0,24,1.26,19,6,1,1,0,0,2013,8
Jamaal Charles,4387,HB,1,KC,20,18,74,4.1,0,70.5,69.5,77.6,76.4,47,2.61,17,4,3,0,0,0,2013,8
Lamar Miller,7097,HB,1,MIA,20,18,89,4.9,0,75.2,72.4,77.0,60.0,32,1.78,18,6,0,0,0,0,2013,8
Alfred Morris,7165,HB,1,WAS,17,17,93,5.5,1,55.7,55.4,24.5,,61,3.59,27,5,5,1,0,0,2013,8
Fred Jackson,3368,HB,1,BUF,17,15,45,3.0,1,64.1,61.9,75.9,60.0,27,1.8,15,4,2,0,0,0,2013,8
LeSean McCoy,4976,HB,1,PHI,15,15,48,3.2,0,67.4,68.0,76.3,,36,2.4,9,2,1,0,0,0,2013,8
Andre Ellington,7968,HB,1,ARZ,17,15,154,10.3,1,76.5,74.1,24.8,60.0,105,7.0,80,4,2,1,0,0,2013,8
Joseph Randle,7933,HB,1,DAL,17,14,26,1.9,0,51.2,56.5,75.8,59.4,27,1.93,7,0,1,0,0,0,2013,8
Pierre Thomas,4080,HB,1,NO,15,14,65,4.6,0,71.5,70.3,75.8,60.0,27,1.93,13,4,1,0,0,0,2013,8
