player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Rashad Jennings,5174,HB,1,NYG,34,34,176,5.2,1,65.9,66.0,80.3,,87,2.56,18,14,5,0,0,0,2014,3
Knile Davis,7878,HB,1,KC,34,32,132,4.1,1,36.6,45.3,22.0,60.0,82,2.56,21,5,10,2,0,0,2014,3
Donald Brown,4950,HB,1,SD,31,31,62,2.0,0,51.7,49.6,80.2,60.0,61,1.97,14,2,3,0,0,0,2014,3
Marshawn Lynch,3628,HB,1,SEA,27,26,88,3.4,1,69.3,65.6,79.2,60.0,48,1.85,12,5,8,0,0,0,2014,3
DeMarco Murray,6223,HB,1,DAL,26,24,100,4.2,1,62.9,68.2,28.1,60.0,113,4.71,44,4,6,1,0,0,2014,3
Alfred Morris,7165,HB,1,WAS,26,23,77,3.3,0,51.7,50.9,26.5,60.0,53,2.3,12,2,1,1,0,0,2014,3
Le'Veon Bell,7829,HB,1,PIT,21,21,147,7.0,0,64.1,68.9,77.7,60.0,56,2.67,81,5,2,0,0,0,2014,3
LeSean McCoy,4976,HB,1,PHI,21,19,22,1.2,0,38.2,35.8,25.8,60.0,10,0.53,9,1,0,1,0,0,2014,3
Stevan Ridley,6225,HB,1,NE,23,19,54,2.8,0,69.1,67.9,77.3,60.0,32,1.68,9,3,2,0,0,0,2014,3
Andre Ellington,7968,HB,1,ARZ,19,18,62,3.4,0,57.0,61.1,77.6,60.0,38,2.11,20,2,0,0,0,0,2014,3
Khiry Robinson,8514,HB,1,NO,21,18,69,3.8,0,79.8,76.3,76.8,60.0,29,1.61,13,4,3,0,0,0,2014,3
Lorenzo Taliaferro,8773,HB,1,BLT,20,18,91,5.1,1,54.5,55.0,76.5,60.0,38,2.11,31,7,3,0,0,0,2014,3
Darren McFadden,4318,HB,1,OAK,18,17,55,3.2,0,57.2,57.1,77.2,60.0,28,1.65,10,2,1,0,1,1,2014,3
Lamar Miller,7097,HB,1,MIA,15,15,108,7.2,0,72.6,75.9,76.6,60.0,46,3.07,24,4,1,0,0,0,2014,3
Joique Bell,5797,HB,1,DET,20,15,33,2.2,0,52.2,56.7,75.5,60.0,25,1.67,5,2,0,0,1,0,2014,3
Montee Ball,7839,HB,1,DEN,16,14,38,2.7,0,51.9,44.7,24.0,79.6,23,1.64,10,1,2,1,0,0,2014,3
